lot_id,url,purchase_date,prev_snapshot_label,snapshot_label,snapshot_date,days_after_purchase,lot_address,lot_address_norm,candidate_count,confidence,multilot_building,likely_company,likely_usage,company_candidates_preview,usage_candidates_preview
19805696,https://investmoscow.ru/tenders/tender/19805696,2025-07-23,2025-11,2026-02,2026-02-28,220,"Центральный административный округ, Замоскворечье, Татарская улица, дом 14, Этаж № 1",татарская улица 14,1,medium,,"StarOptic, магазин оптики","Бытовые услуги, Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Ремонт очков, Солнцезащитные очки","StarOptic, магазин оптики","Бытовые услуги, Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Ремонт очков, Солнцезащитные очки"
19806412,https://investmoscow.ru/tenders/tender/19806412,2025-07-30,2024-10,2025-09,2025-09-30,62,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 11Н",родниковая улица 5а,6,low,1,"Красное&Белое, продуктовый магазин | Яндекс Маркет, пункт выдачи интернет-заказов | Wildberries, пункт выдачи интернет-заказов","Напитки, Продукты питания -> Алкогольные напитки, Продуктовые магазины | Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Торговые комплексы -> Супермаркеты","Красное&Белое, продуктовый магазин | Яндекс Маркет, пункт выдачи интернет-заказов | Wildberries, пункт выдачи интернет-заказов | Фасоль, минимаркет | Гав, ветеринарный кабинет","Напитки, Продукты питания -> Алкогольные напитки, Продуктовые магазины | Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Торговые комплексы -> Супермаркеты | Ветеринария -> Ветеринарные аптеки, Ветеринарные клиники"
19806854,https://investmoscow.ru/tenders/tender/19806854,2025-07-25,2024-10,2025-09,2025-09-30,67,"Северный административный округ, Войковский, 6-й Новоподмосковный переулок, дом 3, Этаж № 1, помещение 13Н",6 й новоподмосковный переулок 3,3,medium,,"Wildberries, пункт выдачи интернет-заказов | Авито, пункт выдачи заказов | Альвариум, центр сопровождения развития для детей с отклонениями","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Медицинские услуги, Общее образование / Центры раннего развития детей -> Нейропсихолог, Терапевт, Центры раннего развития детей","Wildberries, пункт выдачи интернет-заказов | Авито, пункт выдачи заказов | Альвариум, центр сопровождения развития для детей с отклонениями","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Медицинские услуги, Общее образование / Центры раннего развития детей -> Нейропсихолог, Терапевт, Центры раннего развития детей"
19806963,https://investmoscow.ru/tenders/tender/19806963,2025-07-31,2024-10,2025-09,2025-09-30,61,"Восточный административный округ, Метрогородок, Открытое шоссе, дом 30, этаж 1, пом. 60Н",открытое шоссе 30,7,low,1,"Ozon | Здесь, аптека | Красное&Белое, продуктовый магазин","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Медицинские товары -> Аптеки | Напитки, Продукты питания -> Алкогольные напитки, Продуктовые магазины","Ozon | Здесь, аптека | Красное&Белое, продуктовый магазин | Дикси Go!, минимаркет | Wildberries, пункт выдачи интернет-заказов","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Медицинские товары -> Аптеки | Напитки, Продукты питания -> Алкогольные напитки, Продуктовые магазины | Торговые комплексы -> Супермаркеты | Общественное питание -> Пекарни"
19807013,https://investmoscow.ru/tenders/tender/19807013,2025-07-31,2025-11,2026-02,2026-02-28,212,"Сиреневый бульвар, дом 4/7, этаж 1, пом. 7Н",сиреневый бульвар 4/7,2,medium,1,"Ozon | Магнит, супермаркет",Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Торговые комплексы -> Супермаркеты,"Ozon | Магнит, супермаркет",Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Торговые комплексы -> Супермаркеты
19809263,https://investmoscow.ru/tenders/tender/19809263,2025-09-01,2024-10,2025-09,2025-09-30,29,"Центральный административный округ, Тверской, Никольская улица, дом 19-21/1, этаж 3",никольская улица 19 21/1,4,low,,"Burgundy.ru | Нефтегазбезопасность, экспертный центр | Школа английского языка","Напитки -> Алкогольные напитки | Промышленный аудит / оценка, Строительные / монтажные работы -> Инжиниринговые услуги, Экспертиза промышленной безопасности | Дополнительное образование / Развивающие курсы -> Языковые школы","Burgundy.ru | Нефтегазбезопасность, экспертный центр | Школа английского языка | Not french please, ногтевая студия","Напитки -> Алкогольные напитки | Промышленный аудит / оценка, Строительные / монтажные работы -> Инжиниринговые услуги, Экспертиза промышленной безопасности | Дополнительное образование / Развивающие курсы -> Языковые школы | Красота / Здоровье -> Ногтевые студии, Услуги по оформлению ресниц / бровей"
19810685,https://investmoscow.ru/tenders/tender/19810685,2025-08-11,2024-10,2025-09,2025-09-30,50,"Амурская улица, дом 1/2/1, этаж 1, пом. 1Н",амурская улица 1/2/1,1,high,1,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры
19810696,https://investmoscow.ru/tenders/tender/19810696,2025-08-11,2024-10,2025-09,2025-09-30,50,"Амурская улица, дом 1/2/1, этаж 1, пом. 3Н",амурская улица 1/2/1,1,high,1,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры
19810699,https://investmoscow.ru/tenders/tender/19810699,2025-08-11,2024-10,2025-09,2025-09-30,50,"Амурская улица, дом 1/2/1, этаж 1, пом. 4Н",амурская улица 1/2/1,1,high,1,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры
19810703,https://investmoscow.ru/tenders/tender/19810703,2025-08-11,2024-10,2025-09,2025-09-30,50,"Амурская улица, дом 1/2/1, этаж 1, пом. 5Н",амурская улица 1/2/1,1,high,1,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры
19810704,https://investmoscow.ru/tenders/tender/19810704,2025-08-11,2024-10,2025-09,2025-09-30,50,"Амурская улица, дом 1/2/1, этаж 1, пом. 6Н",амурская улица 1/2/1,1,high,1,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры
19810705,https://investmoscow.ru/tenders/tender/19810705,2025-08-11,2024-10,2025-09,2025-09-30,50,"Амурская улица, дом 1/2/1, этаж 1, пом. 7Н",амурская улица 1/2/1,1,high,1,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры
19810706,https://investmoscow.ru/tenders/tender/19810706,2025-08-11,2024-10,2025-09,2025-09-30,50,"Амурская улица, дом 1/2/1, этаж 1, пом. 8Н",амурская улица 1/2/1,1,high,1,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры
19810707,https://investmoscow.ru/tenders/tender/19810707,2025-08-11,2024-10,2025-09,2025-09-30,50,"Амурская улица, дом 1/2/1, этаж 1, пом. 9Н",амурская улица 1/2/1,1,high,1,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры
19810708,https://investmoscow.ru/tenders/tender/19810708,2025-08-11,2024-10,2025-09,2025-09-30,50,"Амурская улица, дом 1/2/1, этаж 1, пом. 10Н",амурская улица 1/2/1,1,high,1,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры
19810709,https://investmoscow.ru/tenders/tender/19810709,2025-08-11,2024-10,2025-09,2025-09-30,50,"Амурская улица, дом 1/2/1, этаж 1, пом. 11Н",амурская улица 1/2/1,1,high,1,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры,Русские инвалиды,Медицинские учреждения -> Реабилитационные центры
19810710,https://investmoscow.ru/tenders/tender/19810710,2025-08-11,2026-03,2026-04,2026-04-30,262,"Амурская улица, дом 1/2/2, этаж 1, пом. 3Н",амурская улица 1/2/2,7,low,1,"Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки","Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов | Яндекс Маркет, пункт выдачи заказов | Своя Оптика","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки | Медицинские товары -> Аптеки, БАДы, Медицинские приборы, Средства гигиены"
19810711,https://investmoscow.ru/tenders/tender/19810711,2025-08-11,2026-03,2026-04,2026-04-30,262,"Амурская улица, дом 1/2/2, этаж 1, пом. 4Н",амурская улица 1/2/2,7,low,1,"Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки","Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов | Яндекс Маркет, пункт выдачи заказов | Своя Оптика","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки | Медицинские товары -> Аптеки, БАДы, Медицинские приборы, Средства гигиены"
19810712,https://investmoscow.ru/tenders/tender/19810712,2025-08-11,2026-03,2026-04,2026-04-30,262,"Амурская улица, дом 1/2/2, этаж 1, пом. 5Н",амурская улица 1/2/2,7,low,1,"Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки","Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов | Яндекс Маркет, пункт выдачи заказов | Своя Оптика","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки | Медицинские товары -> Аптеки, БАДы, Медицинские приборы, Средства гигиены"
19810713,https://investmoscow.ru/tenders/tender/19810713,2025-08-11,2026-03,2026-04,2026-04-30,262,"Амурская улица, дом 1/2/2, этаж 1, пом. 6Н",амурская улица 1/2/2,7,low,1,"Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки","Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов | Яндекс Маркет, пункт выдачи заказов | Своя Оптика","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки | Медицинские товары -> Аптеки, БАДы, Медицинские приборы, Средства гигиены"
19810714,https://investmoscow.ru/tenders/tender/19810714,2025-08-11,2026-03,2026-04,2026-04-30,262,"Амурская улица, дом 1/2/2, этаж 1, пом. 7Н",амурская улица 1/2/2,7,low,1,"Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки","Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов | Яндекс Маркет, пункт выдачи заказов | Своя Оптика","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки | Медицинские товары -> Аптеки, БАДы, Медицинские приборы, Средства гигиены"
19810715,https://investmoscow.ru/tenders/tender/19810715,2025-08-11,2026-03,2026-04,2026-04-30,262,"Амурская улица, дом 1/2/2, этаж 1, пом. 8Н",амурская улица 1/2/2,7,low,1,"Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки","Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов | Яндекс Маркет, пункт выдачи заказов | Своя Оптика","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки | Медицинские товары -> Аптеки, БАДы, Медицинские приборы, Средства гигиены"
19810716,https://investmoscow.ru/tenders/tender/19810716,2025-08-11,2026-03,2026-04,2026-04-30,262,"Амурская улица, дом 1/2/2, этаж 1, пом. 9Н",амурская улица 1/2/2,7,low,1,"Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки","Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов | Яндекс Маркет, пункт выдачи заказов | Своя Оптика","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки | Медицинские товары -> Аптеки, БАДы, Медицинские приборы, Средства гигиены"
19810717,https://investmoscow.ru/tenders/tender/19810717,2025-08-11,2026-03,2026-04,2026-04-30,262,"Амурская улица, дом 1/2/2, этаж 1, пом. 10Н",амурская улица 1/2/2,7,low,1,"Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки","Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов | Яндекс Маркет, пункт выдачи заказов | Своя Оптика","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки | Медицинские товары -> Аптеки, БАДы, Медицинские приборы, Средства гигиены"
19810718,https://investmoscow.ru/tenders/tender/19810718,2025-08-11,2026-03,2026-04,2026-04-30,262,"Амурская улица, дом 1/2/2, этаж 1, пом. 11Н",амурская улица 1/2/2,7,low,1,"Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки","Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов | Яндекс Маркет, пункт выдачи заказов | Своя Оптика","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки | Медицинские товары -> Аптеки, БАДы, Медицинские приборы, Средства гигиены"
19810719,https://investmoscow.ru/tenders/tender/19810719,2025-08-11,2026-03,2026-04,2026-04-30,262,"Амурская улица, дом 1/2/2, этаж 1, пом. 12Н",амурская улица 1/2/2,7,low,1,"Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки","Ozon | Лотос, химчистка | Wildberries, пункт выдачи заказов | Яндекс Маркет, пункт выдачи заказов | Своя Оптика","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Бытовые услуги -> Уход за пухо-перьевыми изделиями, Химчистки обуви, Химчистки одежды / текстиля | Медицинские товары, Одежда / Аксессуары -> Контактные линзы, Оптика, Солнцезащитные очки | Медицинские товары -> Аптеки, БАДы, Медицинские приборы, Средства гигиены"
19810720,https://investmoscow.ru/tenders/tender/19810720,2025-08-11,2026-03,2026-04,2026-04-30,262,"Амурская улица, дом 1/2/3, этаж 1, пом. 2Н",амурская улица 1/2/3,2,medium,1,"Дикси, супермаркет | Автошкола №1","Продукты питания, Торговые комплексы -> Продуктовые магазины, Супермаркеты | Дополнительное образование / Развивающие курсы -> Автошколы","Дикси, супермаркет | Автошкола №1","Продукты питания, Торговые комплексы -> Продуктовые магазины, Супермаркеты | Дополнительное образование / Развивающие курсы -> Автошколы"
19810721,https://investmoscow.ru/tenders/tender/19810721,2025-08-11,2026-03,2026-04,2026-04-30,262,"Амурская улица, дом 1/2/3, этаж 1, пом. 3Н",амурская улица 1/2/3,2,medium,1,"Дикси, супермаркет | Автошкола №1","Продукты питания, Торговые комплексы -> Продуктовые магазины, Супермаркеты | Дополнительное образование / Развивающие курсы -> Автошколы","Дикси, супермаркет | Автошкола №1","Продукты питания, Торговые комплексы -> Продуктовые магазины, Супермаркеты | Дополнительное образование / Развивающие курсы -> Автошколы"
19810722,https://investmoscow.ru/tenders/tender/19810722,2025-08-11,2026-03,2026-04,2026-04-30,262,"Амурская улица, дом 1/2/3, этаж 1, пом. 4Н",амурская улица 1/2/3,2,medium,1,"Дикси, супермаркет | Автошкола №1","Продукты питания, Торговые комплексы -> Продуктовые магазины, Супермаркеты | Дополнительное образование / Развивающие курсы -> Автошколы","Дикси, супермаркет | Автошкола №1","Продукты питания, Торговые комплексы -> Продуктовые магазины, Супермаркеты | Дополнительное образование / Развивающие курсы -> Автошколы"
19810723,https://investmoscow.ru/tenders/tender/19810723,2025-08-11,2026-03,2026-04,2026-04-30,262,"Амурская улица, дом 1/2/3, этаж 1, пом. 5Н",амурская улица 1/2/3,2,medium,1,"Дикси, супермаркет | Автошкола №1","Продукты питания, Торговые комплексы -> Продуктовые магазины, Супермаркеты | Дополнительное образование / Развивающие курсы -> Автошколы","Дикси, супермаркет | Автошкола №1","Продукты питания, Торговые комплексы -> Продуктовые магазины, Супермаркеты | Дополнительное образование / Развивающие курсы -> Автошколы"
19810724,https://investmoscow.ru/tenders/tender/19810724,2025-08-11,2026-03,2026-04,2026-04-30,262,"Утренняя улица, дом 1А, этаж 1, пом. 18Н",утренняя улица 1а,1,medium,,"Магнит, супермаркет",Торговые комплексы -> Супермаркеты,"Магнит, супермаркет",Торговые комплексы -> Супермаркеты
19810868,https://investmoscow.ru/tenders/tender/19810868,2025-08-11,2024-10,2025-09,2025-09-30,50,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 134Н",родниковая улица 5а,6,low,1,"Красное&Белое, продуктовый магазин | Яндекс Маркет, пункт выдачи интернет-заказов | Wildberries, пункт выдачи интернет-заказов","Напитки, Продукты питания -> Алкогольные напитки, Продуктовые магазины | Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Торговые комплексы -> Супермаркеты","Красное&Белое, продуктовый магазин | Яндекс Маркет, пункт выдачи интернет-заказов | Wildberries, пункт выдачи интернет-заказов | Фасоль, минимаркет | Гав, ветеринарный кабинет","Напитки, Продукты питания -> Алкогольные напитки, Продуктовые магазины | Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Торговые комплексы -> Супермаркеты | Ветеринария -> Ветеринарные аптеки, Ветеринарные клиники"
19810872,https://investmoscow.ru/tenders/tender/19810872,2025-08-11,2025-11,2026-02,2026-02-28,201,"Сиреневый бульвар, дом 4/7, этаж 1, пом. 6Н",сиреневый бульвар 4/7,2,medium,1,"Ozon | Магнит, супермаркет",Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Торговые комплексы -> Супермаркеты,"Ozon | Магнит, супермаркет",Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Торговые комплексы -> Супермаркеты
19813172,https://investmoscow.ru/tenders/tender/19813172,2025-08-19,2024-10,2025-09,2025-09-30,42,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 7Н",родниковая улица 5а,6,low,1,"Красное&Белое, продуктовый магазин | Яндекс Маркет, пункт выдачи интернет-заказов | Wildberries, пункт выдачи интернет-заказов","Напитки, Продукты питания -> Алкогольные напитки, Продуктовые магазины | Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Торговые комплексы -> Супермаркеты","Красное&Белое, продуктовый магазин | Яндекс Маркет, пункт выдачи интернет-заказов | Wildberries, пункт выдачи интернет-заказов | Фасоль, минимаркет | Гав, ветеринарный кабинет","Напитки, Продукты питания -> Алкогольные напитки, Продуктовые магазины | Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Торговые комплексы -> Супермаркеты | Ветеринария -> Ветеринарные аптеки, Ветеринарные клиники"
19813256,https://investmoscow.ru/tenders/tender/19813256,2025-08-27,2024-10,2025-09,2025-09-30,34,"Восточный административный округ, Ивановское, шоссе Энтузиастов, дом 55, Этаж № 1, помещение 9Н",шоссе энтузиастов 55,7,low,,"Wildberries, пункт выдачи интернет-заказов | АвтоЗН, магазин автозапчастей | Аберон","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Автотовары -> Автоаксессуары, Автомобильные аккумуляторы, Автохимия, Запчасти для грузовых автомобилей, Запчасти для иномарок | Сантехническое оборудование, Строительные / монтажные работы -> Товары для отопления / водоснабжения / канализации, Электромонтажные работы","Wildberries, пункт выдачи интернет-заказов | АвтоЗН, магазин автозапчастей | Аберон | Service bear, сервисная компания | Магазин цветов","Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов | Автотовары -> Автоаксессуары, Автомобильные аккумуляторы, Автохимия, Запчасти для грузовых автомобилей, Запчасти для иномарок | Сантехническое оборудование, Строительные / монтажные работы -> Товары для отопления / водоснабжения / канализации, Электромонтажные работы | Аудио / Видео / Бытовая техника -> Ремонт / установка бытовой техники, Ремонт цифровой техники | Детские товары, Спецмагазины -> Игрушки, Цветы"
19813468,https://investmoscow.ru/tenders/tender/19813468,2025-08-27,2024-10,2025-09,2025-09-30,34,"Восточный административный округ, Измайлово, 5-я Парковая улица, дом 42, Этаж № 1, помещение 2/1",5 я парковая улица 42,1,high,,Ozon,Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов,Ozon,Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов
19814855,https://investmoscow.ru/tenders/tender/19814855,2025-08-27,2024-10,2025-09,2025-09-30,34,"Новомосковский административный округ, Десеновское, поселение Десеновское, 3-я Нововатутинская улица, дом 4, Этаж № 1",3 я нововатутинская улица 4,19,low,,"Пельмешная Матрешки | Блонд Тут | LisaBond, студия по пошиву и ремонту одежды","Общественное питание -> Кулинарии | Красота / Здоровье -> Парикмахерские | Ателье, Одежда / Аксессуары -> Швейное производство, Швейные ателье","Пельмешная Матрешки | Блонд Тут | LisaBond, студия по пошиву и ремонту одежды | Cremelle Nails, ногтевая студия | Вишни, кофейня","Общественное питание -> Кулинарии | Красота / Здоровье -> Парикмахерские | Ателье, Одежда / Аксессуары -> Швейное производство, Швейные ателье | Красота / Здоровье -> Ногтевые студии | Общественное питание -> Кофейни"
19814948,https://investmoscow.ru/tenders/tender/19814948,2025-08-27,2025-11,2026-02,2026-02-28,185,"Юго-Западный административный округ, Обручевский, улица Обручева, дом 11, Этаж № 1, подвал № 0",улица обручева 11,3,medium,,"Cdek, служба экспресс-доставки | Меридиан, центр культуры и искусства | Gymstar столица, международный клуб художественной гимнастики","Грузоперевозки / Транспортные услуги -> Авиагрузоперевозки, Городские автогрузоперевозки, Железнодорожные грузоперевозки, Междугородные автогрузоперевозки, Экспресс-почта | Культура / Искусство, Недвижимость, Центры творчества и досуга -> Аренда площадок для культурно-массовых мероприятий, Детские / подростковые клубы, Культурно-досуговые центры для взрослых, Художественные курсы | Спортивные клубы / школы -> Спортивные секции","Cdek, служба экспресс-доставки | Меридиан, центр культуры и искусства | Gymstar столица, международный клуб художественной гимнастики","Грузоперевозки / Транспортные услуги -> Авиагрузоперевозки, Городские автогрузоперевозки, Железнодорожные грузоперевозки, Междугородные автогрузоперевозки, Экспресс-почта | Культура / Искусство, Недвижимость, Центры творчества и досуга -> Аренда площадок для культурно-массовых мероприятий, Детские / подростковые клубы, Культурно-досуговые центры для взрослых, Художественные курсы | Спортивные клубы / школы -> Спортивные секции"
19815344,https://investmoscow.ru/tenders/tender/19815344,2025-08-26,2024-10,2025-09,2025-09-30,35,"Западный административный округ, Раменки, улица Столетова, дом 8, Этаж № 1, пом. XIII",улица столетова 8,2,medium,,"Dazzle Beauty, салон красоты | Big City English, школа иностранных языков","Красота / Здоровье -> Визажисты, Ногтевые студии, Парикмахерские, Услуги по оформлению ресниц / бровей | Дополнительное образование / Развивающие курсы -> Языковые школы","Dazzle Beauty, салон красоты | Big City English, школа иностранных языков","Красота / Здоровье -> Визажисты, Ногтевые студии, Парикмахерские, Услуги по оформлению ресниц / бровей | Дополнительное образование / Развивающие курсы -> Языковые школы"
19815367,https://investmoscow.ru/tenders/tender/19815367,2025-08-27,2024-10,2025-09,2025-09-30,34,"Восточный административный округ, Сокольники, улица Стромынка, дом 5, Подвал № 0",улица стромынка 5,3,medium,,"Мосгорломбард | Культура гастро, шаурменная | Дошкольное отделение №4","Банковские / финансовые услуги -> Ломбарды | Общественное питание -> Быстрое питание, Доставка еды | Общее образование / Центры раннего развития детей -> Детские сады","Мосгорломбард | Культура гастро, шаурменная | Дошкольное отделение №4","Банковские / финансовые услуги -> Ломбарды | Общественное питание -> Быстрое питание, Доставка еды | Общее образование / Центры раннего развития детей -> Детские сады"
19815810,https://investmoscow.ru/tenders/tender/19815810,2025-08-28,2024-10,2025-09,2025-09-30,33,"Северо-Восточный административный округ, Свиблово, Берингов проезд, дом 1, Этаж № 1, помещение 3Н",берингов проезд 1,2,medium,,"Сврк, агентство недвижимости | Лингво Сервис, бюро переводов",Недвижимость -> Агентства недвижимости | Дополнительное образование / Развивающие курсы -> Перевод с иностранных языков,"Сврк, агентство недвижимости | Лингво Сервис, бюро переводов",Недвижимость -> Агентства недвижимости | Дополнительное образование / Развивающие курсы -> Перевод с иностранных языков
