url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол
https://investmoscow.ru/tenders/tender/19571853,19571853,228.7,22630000.0,98950.59,"2 263 000,00 руб.","565 750,00 руб.",,,"Северо-Западный административный округ, Куркино, Родионовская улица, дом 16, корпус 8, Этаж № 1",77:08:0001010:1501,Пятницкое шоссе (89 мин),1 этаж,1,,Отдельный,Публичное предложение,2024,Завершено,19.04.2024 20:00:00,10.06.2024 15:00:00,17.06.2024 10:00,19.06.2024 10:00,19.06.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000019776,
https://investmoscow.ru/tenders/tender/19469093,19469093,228.7,22630000.0,98950.59,"2 263 000,00 руб.","1 131 500,00 руб.",,,"Северо-Западный административный округ, Куркино, Родионовская улица, дом 16, корпус 8, Этаж № 1",77:08:0001010:1501,Пятницкое шоссе (89 мин),1 этаж,1,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,29.12.2023 20:00:00,05.02.2024 15:00:00,12.02.2024 10:00,14.02.2024 10:00,14.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017671,
https://investmoscow.ru/tenders/tender/19466831,19466831,31.7,5087000.0,160473.19,"508 700,00 руб.","254 350,00 руб.",,,"Южный административный округ, Царицыно, Севанская улица, дом 52, корпус 2, Этаж № 1",77:05:0005008:18089,Царицыно (15 мин),1,17,,Вход через подъезд,Открытый аукцион в электронной форме,2024,Завершено,27.12.2023 20:00:00,05.02.2024 15:00:00,12.02.2024 10:00,14.02.2024 10:00,14.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017589,
https://investmoscow.ru/tenders/tender/19465473,19465473,33.9,2658000.0,78407.08,"265 800,00 руб.","132 900,00 руб.",,,"Южный административный округ, Даниловский, улица Мастеркова, дом 1, Подвал № 0",77:00:0000000:73934,Автозаводская (4 мин),Подвал,15,,Вход через подъезд,Открытый аукцион в электронной форме,2024,Завершено,27.12.2023 20:00:00,05.02.2024 15:00:00,12.02.2024 10:00,14.02.2024 10:00,14.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017574,
https://investmoscow.ru/tenders/tender/19466846,19466846,189.7,31107000.0,163979.97,"3 110 700,00 руб.","1 555 350,00 руб.","31107000,00",0.0%,"Юго-Западный административный округ, Академический, Большая Черёмушкинская улица, дом 2, корпус 5, Этаж № 1",77:06:0002008:4989,Крымская (9 мин),1,14,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,27.12.2023 20:00:00,05.02.2024 15:00:00,12.02.2024 10:00,14.02.2024 10:00,14.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017588,
https://investmoscow.ru/tenders/tender/19494846,19494846,30.9,3941000.0,127540.45,"394 100,00 руб.","197 050,00 руб.",,,"Северо-Западный административный округ, Митино, улица Барышиха, дом 22, корпус 2, Этаж № 1","77:08:0002019:6039, 77:08:0002004:8231, 77:08:0002019:6040",Митино (8 мин),1 этаж,17,,,Открытый аукцион в электронной форме,2024,Завершено,30.01.2024 20:00:00,04.03.2024 15:00:00,11.03.2024 10:00,13.03.2024 10:00,13.03.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000018093,
https://investmoscow.ru/tenders/tender/19467265,19467265,30.9,3941000.0,127540.45,"394 100,00 руб.","197 050,00 руб.",,,"Северо-Западный административный округ, Митино, улица Барышиха, дом 22, корпус 2, Этаж № 1","77:08:0002019:6039, 77:08:0002004:8231, 77:08:0002019:6040",Митино (8 мин),1 этаж,17,,,Открытый аукцион в электронной форме,2024,Завершено,27.12.2023 20:00:00,05.02.2024 15:00:00,12.02.2024 10:00,14.02.2024 10:00,14.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017601,
https://investmoscow.ru/tenders/tender/19468823,19468823,140.3,10055000.0,71667.85,"1 005 500,00 руб.","502 750,00 руб.",,,"Центральный административный округ, Басманный, Ольховская улица, дом 16, Подвал № 0",77:01:0003019:2017,Красносельская (7 мин),Подвал,3,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,28.12.2023 20:00:00,06.02.2024 15:00:00,13.02.2024 10:00,15.02.2024 10:00,15.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017649,
https://investmoscow.ru/tenders/tender/19465652,19465652,149.2,15748000.0,105549.6,"1 574 800,00 руб.","787 400,00 руб.",,,"Юго-Восточный административный округ, Люблино, Новороссийская улица, дом 6, строение 2, Этаж № 2",77:04:0004016:8569,Люблино (6 мин),2,2,,Вход через подъезд,Открытый аукцион в электронной форме,2024,Завершено,27.12.2023 20:00:00,06.02.2024 15:00:00,13.02.2024 10:00,15.02.2024 10:00,15.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017577,
https://investmoscow.ru/tenders/tender/19466022,19466022,60.7,5898000.0,97166.39,"589 800,00 руб.","294 900,00 руб.","5898000,00",0.0%,"Южный административный округ, Даниловский, улица Серпуховский Вал, дом 13А, Подвал № 0",77:05:0001006:7003,Тульская (9 мин),Подвал,7,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,27.12.2023 20:00:00,06.02.2024 15:00:00,13.02.2024 10:00,15.02.2024 10:00,15.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017580,
https://investmoscow.ru/tenders/tender/19572948,19572948,70.1,6263000.0,89343.79,"626 300,00 руб.","156 575,00 руб.",,,"Центральный административный округ, Якиманка, 1-й Спасоналивковский переулок, дом 19, Подвал № 0",77:01:0002003:3714,Октябрьская (5 мин),Подвал,6,,Вход через места общего пользования,Публичное предложение,2024,Завершено,22.04.2024 20:00:00,11.06.2024 15:00:00,18.06.2024 10:00,20.06.2024 10:00,20.06.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000019796,
https://investmoscow.ru/tenders/tender/19495377,19495377,71.7,6426000.0,89623.43,"642 600,00 руб.","321 300,00 руб.",,,"Центральный административный округ, Якиманка, 1-й Спасоналивковский переулок, дом 19, Подвал № 0",77:01:0002003:3715,Октябрьская (5 мин),Подвал,6,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,30.01.2024 20:00:00,04.03.2024 15:00:00,11.03.2024 10:00,13.03.2024 10:00,13.03.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000018109,
https://investmoscow.ru/tenders/tender/19468104,19468104,70.1,6263000.0,89343.79,"626 300,00 руб.","313 150,00 руб.",,,"Центральный административный округ, Якиманка, 1-й Спасоналивковский переулок, дом 19, Подвал № 0",77:01:0002003:3714,Октябрьская (5 мин),Подвал,6,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,29.12.2023 20:00:00,06.02.2024 15:00:00,13.02.2024 10:00,15.02.2024 10:00,15.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017667,
https://investmoscow.ru/tenders/tender/19572889,19572889,61.3,8720000.0,142251.22,"872 000,00 руб.","218 000,00 руб.","7194000,00",-17.5%,"Центральный административный округ, Пресненский, Студенецкий переулок, дом 6, Цокольный этаж № 0",77:01:0004035:4175,Улица 1905 года (11 мин),Цоколь,6,,Вход через места общего пользования,Публичное предложение,2024,Завершено,22.04.2024 20:00:00,11.06.2024 15:00:00,18.06.2024 10:00,20.06.2024 10:00,20.06.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000019793,
https://investmoscow.ru/tenders/tender/19468248,19468248,61.3,8720000.0,142251.22,"872 000,00 руб.","436 000,00 руб.",,,"Центральный административный округ, Пресненский, Студенецкий переулок, дом 6, Цокольный этаж № 0",77:01:0004035:4175,Улица 1905 года (11 мин),Цоколь,6,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,28.12.2023 20:00:00,06.02.2024 15:00:00,13.02.2024 10:00,15.02.2024 10:00,15.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017641,
https://investmoscow.ru/tenders/tender/19468140,19468140,62.4,9460000.0,151602.56,"946 000,00 руб.","473 000,00 руб.",,,"Центральный административный округ, Пресненский, Студенецкий переулок, дом 6, Цокольный этаж № 0",77:01:0004035:4179,Улица 1905 года (11 мин),Цоколь,6,,Вход через подъезд,Открытый аукцион в электронной форме,2024,Завершено,28.12.2023 20:00:00,06.02.2024 15:00:00,13.02.2024 10:00,15.02.2024 10:00,15.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017638,
https://investmoscow.ru/tenders/tender/19468474,19468474,16.9,3343000.0,197810.65,"334 300,00 руб.","167 150,00 руб.",,,"Северо-Восточный административный округ, Марьина роща, Тихвинская улица, дом 12, Этаж № 1",77:01:0004007:6478,Менделеевская (10 мин),1,16,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,28.12.2023 20:00:00,06.02.2024 15:00:00,13.02.2024 10:00,15.02.2024 10:00,15.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017640,
https://investmoscow.ru/tenders/tender/19468493,19468493,198.9,14082000.0,70799.4,"1 408 200,00 руб.","704 100,00 руб.",,,"Северный административный округ, Сокол, Новопесчаная улица, дом 6, корпус 1, Подвал № 0",77:09:0005002:10293,Сокол (6 мин),Подвал,4,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,28.12.2023 20:00:00,06.02.2024 15:00:00,13.02.2024 10:00,15.02.2024 10:00,15.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017635,
https://investmoscow.ru/tenders/tender/19468577,19468577,339.0,21221000.0,62598.82,"2 122 100,00 руб.","1 061 050,00 руб.","21221000,00",0.0%,"Центральный административный округ, Мещанский, улица Щепкина, дом 60/2, строение 1, подвал № 0",77:01:0003043:4227,Проспект Мира (8 мин),Подвал,7,,Вход через подъезд,Открытый аукцион в электронной форме,2024,Завершено,28.12.2023 20:00:00,06.02.2024 15:00:00,13.02.2024 10:00,15.02.2024 10:00,15.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017650,
https://investmoscow.ru/tenders/tender/19468229,19468229,231.0,29221000.0,126497.84,"2 922 100,00 руб.","1 461 050,00 руб.",,,"Западный административный округ, Кунцево, Ярцевская улица, дом 6, не указано",77:07:0004002:9346,Молодёжная (10 мин),"Подвал, 1",5,,Вход через подъезд,Открытый аукцион в электронной форме,2024,Завершено,28.12.2023 20:00:00,06.02.2024 15:00:00,13.02.2024 10:00,15.02.2024 10:00,15.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017632,
https://investmoscow.ru/tenders/tender/19468450,19468450,39.7,2196000.0,55314.86,"219 600,00 руб.","109 800,00 руб.",,,"Южный административный округ, Нагорный, Варшавское шоссе, дом 68, корпус 2, Подвал № 0",77:05:0003004:11218,Нахимовский проспект (12 мин),Подвал,5,,Вход через подъезд,Открытый аукцион в электронной форме,2024,Завершено,28.12.2023 20:00:00,06.02.2024 15:00:00,13.02.2024 10:00,15.02.2024 10:00,15.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017643,
https://investmoscow.ru/tenders/tender/19468721,19468721,47.2,4106000.0,86991.53,"410 600,00 руб.","205 300,00 руб.","4721900,00",15.0%,"Центральный административный округ, Арбат, Поварская улица, дом 22, подвал № 0","77:01:0001063:4603, 77:01:0001063:4602",Арбатская (7 мин),Подвал,6,,Вход через подъезд,Открытый аукцион в электронной форме,2024,Завершено,28.12.2023 20:00:00,06.02.2024 15:00:00,13.02.2024 10:00,15.02.2024 10:00,15.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017652,
https://investmoscow.ru/tenders/tender/19468957,19468957,14.5,3928000.0,270896.55,"392 800,00 руб.","196 400,00 руб.","5499200,00",40.0%,"Центральный административный округ, Красносельский, Грохольский переулок, дом 30, корпус 2, Этаж № 1",77:01:0003042:4052,Сухаревская (10 мин),1,14,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,29.12.2023 20:00:00,06.02.2024 15:00:00,13.02.2024 10:00,15.02.2024 10:00,15.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017668,
https://investmoscow.ru/tenders/tender/19573011,19573011,114.7,5338000.0,46538.8,"533 800,00 руб.","133 450,00 руб.","3202800,00",-40.0%,"Западный административный округ, Кунцево, Кунцевская улица, дом 4, корпус 3, Подвал № 0",77:07:0004007:6690,Молодёжная (13 мин),Подвал,2,,,Публичное предложение,2024,Завершено,22.04.2024 20:00:00,11.06.2024 15:00:00,18.06.2024 10:00,20.06.2024 10:00,20.06.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000019787,
https://investmoscow.ru/tenders/tender/19468881,19468881,114.7,5338000.0,46538.8,"533 800,00 руб.","266 900,00 руб.",,,"Западный административный округ, Кунцево, Кунцевская улица, дом 4, корпус 3, Подвал № 0",77:07:0004007:6690,Молодёжная (13 мин),Подвал,2,,,Открытый аукцион в электронной форме,2024,Завершено,28.12.2023 20:00:00,06.02.2024 15:00:00,13.02.2024 10:00,15.02.2024 10:00,15.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017654,
https://investmoscow.ru/tenders/tender/19435865,19435865,27.3,6097000.0,223333.33,"609 700,00 руб.","304 850,00 руб.",,,"Южный административный округ, Москворечье-Сабурово, улица Кошкина, дом 12, корпус 2, Этаж 1",77:05:0005005:10105,Кантемировская (1 мин),1 этаж,14,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,01.12.2023 20:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017106,
https://investmoscow.ru/tenders/tender/19464026,19464026,94.8,13288000.0,140168.78,"1 328 800,00 руб.","664 400,00 руб.",,,"Центральный административный округ, Хамовники, Гоголевский бульвар, дом 3, подвал №0",77:01:0001048:2250,Кропоткинская (1 мин),Подвал,4,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,26.12.2023 20:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017526,
https://investmoscow.ru/tenders/tender/19571665,19571665,333.4,16897000.0,50680.86,"1 689 700,00 руб.","422 425,00 руб.","8448500,00",-50.0%,"Северо-Западный административный округ, Покровское-Стрешнево, Большая Набережная улица, дом 21, Подвал № 0",77:08:0000000:3064,Тушинская (21 мин),Подвал,5,,Вход через места общего пользования,Публичное предложение,2024,Завершено,19.04.2024 20:00:00,10.06.2024 15:00:00,17.06.2024 10:00,19.06.2024 10:00,19.06.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000019771,
https://investmoscow.ru/tenders/tender/19468808,19468808,333.4,16897000.0,50680.86,"1 689 700,00 руб.","844 850,00 руб.",,,"Северо-Западный административный округ, Покровское-Стрешнево, Большая Набережная улица, дом 21, Подвал № 0",77:08:0000000:3064,Тушинская (21 мин),Подвал,5,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,29.12.2023 20:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017658,
https://investmoscow.ru/tenders/tender/19434238,19434238,184.4,36786000.0,199490.24,"3 678 600,00 руб.","1 839 300,00 руб.","36786000,00",0.0%,"Северный административный округ, Савеловский, Башиловская улица, дом 10, этаж № 1, помещение 1Н",77:09:0004015:6153,Савёловская (9 мин),1,5,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,01.12.2023 20:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017099,
https://investmoscow.ru/tenders/tender/19452898,19452898,284.4,30757000.0,108146.98,"3 075 700,00 руб.","1 537 850,00 руб.",,,"Южный административный округ, Москворечье-Сабурово, Пролетарский проспект, дом 19, корпус 3, Подвал № 0",77:05:0005010:8927,Кантемировская (14 мин),Подвал,17,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,15.12.2023 20:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017367,
https://investmoscow.ru/tenders/tender/19575211,19575211,86.0,30130000.0,350348.84,"3 013 000,00 руб.","1 506 500,00 руб.",,,"Центральный административный округ, Тверской, Тверская улица, дом 22Б, строение 3, Этаж № 2",77:01:0001098:3141,Пушкинская (0 мин),2,3,,Вход через подъезд,Открытый аукцион в электронной форме,2024,Завершено,25.04.2024 20:00:00,18.06.2024 15:00:00,25.06.2024 10:00,27.06.2024 10:00,27.06.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000019949,
https://investmoscow.ru/tenders/tender/19435157,19435157,44.5,15918000.0,357707.87,"1 591 800,00 руб.","795 900,00 руб.",,,"Центральный административный округ, Тверской, Тверская улица, дом 22Б, строение 3, этаж № 2",77:01:0001098:3142,Пушкинская (4 мин),2,3,,Вход через подъезд,Открытый аукцион в электронной форме,2024,Завершено,01.12.2023 20:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017104,
https://investmoscow.ru/tenders/tender/19571759,19571759,180.6,22887000.0,126727.57,"2 288 700,00 руб.","572 175,00 руб.","18881775,00",-17.5%,"Восточный административный округ, Метрогородок, Открытое шоссе, дом 23, корпус 4, Этаж № 1",77:03:0002003:7865,Бульвар Рокоссовского (21 мин),1,14,,Отдельный,Публичное предложение,2024,Завершено,19.04.2024 20:00:00,04.06.2024 15:00:00,11.06.2024 10:00,13.06.2024 10:00,13.06.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000019758,
https://investmoscow.ru/tenders/tender/19469013,19469013,180.6,22887000.0,126727.57,"2 288 700,00 руб.","1 144 350,00 руб.",,,"Восточный административный округ, Метрогородок, Открытое шоссе, дом 23, корпус 4, Этаж № 1",77:03:0002003:7865,Бульвар Рокоссовского (21 мин),1,14,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,29.12.2023 20:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017662,
https://investmoscow.ru/tenders/tender/19433413,19433413,68.6,8363000.0,121909.62,"836 300,00 руб.","418 150,00 руб.","8363000,00",0.0%,"Западный административный округ, Фили-Давыдково, Большая Филёвская улица, дом 45, корпус 2, Подвал № 0",77:07:0002004:5866,Филёвский парк (8 мин),Подвал,5,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,01.12.2023 20:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017084,
https://investmoscow.ru/tenders/tender/19467242,19467242,84.2,12710000.0,150950.12,"1 271 000,00 руб.","635 500,00 руб.",,,"Восточный административный округ, Сокольники, улица Шумкина, дом 3, корпус 2, Этаж № 1",77:03:0003003:2646,Сокольники (10 мин),1 этаж,5,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,28.12.2023 20:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017633,
https://investmoscow.ru/tenders/tender/19433999,19433999,79.8,10726000.0,134411.03,"1 072 600,00 руб.","536 300,00 руб.",,,"город Зеленоград, корпус 433, Этаж № 1",77:10:0000000:3298,,1,9,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,01.12.2023 15:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017092,
https://investmoscow.ru/tenders/tender/19433642,19433642,11.3,2888000.0,255575.22,"288 800,00 руб.","144 400,00 руб.","2888000,00",0.0%,"Южный административный округ, Донской, улица Вавилова, дом 6, Этаж № 1",77:05:0001009:8673,Ленинский проспект (1 мин),1,8,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,01.12.2023 20:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017094,
https://investmoscow.ru/tenders/tender/19442562,19442562,119.9,28047000.0,233919.93,"2 804 700,00 руб.","1 402 350,00 руб.",,,"Центральный административный округ, Таганский, Волгоградский проспект, дом 6, Этаж № 1",77:01:0006041:4520,Пролетарская (5 мин),1,17,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,07.12.2023 20:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017169,
https://investmoscow.ru/tenders/tender/19466959,19466959,112.2,19912000.0,177468.81,"1 991 200,00 руб.","995 600,00 руб.",,,"Северный административный округ, Бескудниковский, Бескудниковский бульвар, дом 21, корпус 2, Этаж № 1",77:09:0002026:10695,Селигерская (8 мин),1 этаж,17,,,Открытый аукцион в электронной форме,2024,Завершено,28.12.2023 20:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017602,
https://investmoscow.ru/tenders/tender/19580543,19580543,304.6,21437000.0,70377.54,"2 143 700,00 руб.","535 925,00 руб.",,,"Юго-Восточный административный округ, Южнопортовый, Велозаводская улица, дом 9, Подвал № 0",77:04:0001019:9611,Дубровка (8 мин),Подвал,6,,Отдельный,Публичное предложение,2024,Завершено,07.05.2024 20:00:00,24.06.2024 15:00:00,01.07.2024 10:00,03.07.2024 10:00,03.07.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000020228,
https://investmoscow.ru/tenders/tender/19571334,19571334,292.1,18777000.0,64282.78,"1 877 700,00 руб.","469 425,00 руб.","18777000,00",0.0%,"Юго-Восточный административный округ, Южнопортовый, Велозаводская улица, дом 9, Подвал № 0",77:04:0001019:9603,Дубровка (8 мин),Подвал,6,,Вход через места общего пользования,Публичное предложение,2024,Завершено,19.04.2024 20:00:00,10.06.2024 15:00:00,17.06.2024 10:00,19.06.2024 10:00,19.06.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000019770,
https://investmoscow.ru/tenders/tender/19493230,19493230,304.6,21437000.0,70377.54,"2 143 700,00 руб.","1 071 850,00 руб.",,,"Юго-Восточный административный округ, Южнопортовый, Велозаводская улица, дом 9, Подвал № 0",77:04:0001019:9611,Дубровка (8 мин),Подвал,6,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,30.01.2024 20:00:00,04.03.2024 15:00:00,11.03.2024 10:00,13.03.2024 10:00,13.03.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000018089,
https://investmoscow.ru/tenders/tender/19468728,19468728,292.1,18777000.0,64282.78,"1 877 700,00 руб.","938 850,00 руб.",,,"Юго-Восточный административный округ, Южнопортовый, Велозаводская улица, дом 9, Подвал № 0",77:04:0001019:9603,Дубровка (8 мин),Подвал,6,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,29.12.2023 20:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017657,
https://investmoscow.ru/tenders/tender/19696314,19696314,125.9,15768900.0,125249.4,"1 576 890,00 руб.","788 445,00 руб.","17345790,00",10.0%,"Зеленоградский административный округ, Крюково, город Зеленоград, корпус 2010, Этаж № 1",77:10:0000000:2982,Зеленоград-Крюково (10 мин),1,17,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,02.10.2024 20:00:00,06.11.2024 15:00:00,13.11.2024 10:00,15.11.2024 10:00,15.11.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000023131,
https://investmoscow.ru/tenders/tender/19433867,19433867,126.3,16746000.0,132589.07,"1 674 600,00 руб.","837 300,00 руб.",,,"Зеленоградский административный округ, Крюково, город Зеленоград, корпус 2010, Этаж № 1",77:10:0000000:2977,,1,17,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,01.12.2023 20:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017097,
https://investmoscow.ru/tenders/tender/19433948,19433948,125.9,16694000.0,132597.3,"1 669 400,00 руб.","834 700,00 руб.",,,"Зеленоградский административный округ, Крюково, город Зеленоград, корпус 2010, Этаж № 1",77:10:0000000:2982,,1,17,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,01.12.2023 15:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017091,
https://investmoscow.ru/tenders/tender/19433801,19433801,238.8,41970000.0,175753.77,"4 197 000,00 руб.","2 098 500,00 руб.","41970000,00",0.0%,"Южный административный округ, Орехово-Борисово Северное, Шипиловская улица, дом 1, Этаж № 1",77:05:0011001:11715,Орехово (7 мин),1,14,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,01.12.2023 20:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017096,
https://investmoscow.ru/tenders/tender/19433818,19433818,113.6,23758000.0,209137.32,"2 375 800,00 руб.","1 187 900,00 руб.",,,"Западный административный округ, Проспект Вернадского, улица Удальцова, дом 5, корпус 3, Этаж № 1",77:07:0013007:21540,Проспект Вернадского (10 мин),1,25,,Отдельный,Открытый аукцион в электронной форме,2024,Завершено,01.12.2023 15:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017090,
https://investmoscow.ru/tenders/tender/19571715,19571715,80.5,6147000.0,76360.25,"614 700,00 руб.","153 675,00 руб.",,,"Юго-Восточный административный округ, Лефортово, Авиамоторная улица, дом 20/17, Подвал № 0",77:03:0004012:1776,Лефортово (24 мин),Подвал,6,,Вход через места общего пользования,Публичное предложение,2024,Завершено,19.04.2024 20:00:00,04.06.2024 15:00:00,11.06.2024 10:00,13.06.2024 10:00,13.06.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000019756,
https://investmoscow.ru/tenders/tender/19571731,19571731,77.1,5921000.0,76796.37,"592 100,00 руб.","148 025,00 руб.",,,"Юго-Восточный административный округ, Лефортово, Авиамоторная улица, дом 20/17, Подвал № 0",77:03:0004012:1774,Лефортово (24 мин),Подвал,6,,Вход через места общего пользования,Публичное предложение,2024,Завершено,19.04.2024 20:00:00,04.06.2024 15:00:00,11.06.2024 10:00,13.06.2024 10:00,13.06.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000019757,
https://investmoscow.ru/tenders/tender/19468960,19468960,77.1,5921000.0,76796.37,"592 100,00 руб.","296 050,00 руб.",,,"Юго-Восточный административный округ, Лефортово, Авиамоторная улица, дом 20/17, Подвал № 0",77:03:0004012:1774,Лефортово (24 мин),Подвал,6,,Вход через места общего пользования,Открытый аукцион в электронной форме,2024,Завершено,29.12.2023 20:00:00,07.02.2024 15:00:00,14.02.2024 10:00,16.02.2024 10:00,16.02.2024 17:00,https://www.roseltorg.ru/procedure/21000005000000017661,
