url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол,????????_????????_????,????????_????_????????????
https://investmoscow.ru/tenders/tender/19890820,19890820,124.2,25884000.0,208405.8,"500 000,00 руб.","129 420,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 146Н",77:07:0015007:21755,Солнцево (0 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,10.10.2025 20:00:00,12.11.2025 15:00:00,19.11.2025 15:00,21.11.2025 10:00,21.11.2025 17:00,https://www.roseltorg.ru/procedure/178fz10102500176/1,,missing,false
https://investmoscow.ru/tenders/tender/19864871,19864871,94.8,21144000.0,223037.97,"500 000,00 руб.","105 720,00 руб.","21144000,00",0.0%,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 53Н",77:07:0015007:21652,Солнцево (0 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,16.09.2025 20:00:00,17.10.2025 15:00:00,24.10.2025 15:00,28.10.2025 10:00,28.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz16092500153/1,,page,false
https://investmoscow.ru/tenders/tender/19864874,19864874,54.0,13195000.0,244351.85,"500 000,00 руб.","65 975,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 134Н",77:07:0015007:21742,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,16.09.2025 20:00:00,17.10.2025 15:00:00,24.10.2025 15:00,28.10.2025 10:00,28.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz16092500157/1,,missing,false
https://investmoscow.ru/tenders/tender/19854939,19854939,62.0,14817000.0,238983.87,"500 000,00 руб.","74 085,00 руб.","14817000,00",0.0%,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, Этаж № 1, пом.178Н",77:07:0015007:21791,Солнцево (18 мин),1 этаж,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,04.09.2025 20:00:00,06.10.2025 15:00:00,13.10.2025 15:00,15.10.2025 10:00,15.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz04092500072/1,,page,false
https://investmoscow.ru/tenders/tender/19841796,19841796,86.5,19286000.0,222959.54,"500 000,00 руб.","96 430,00 руб.","19286000,00",0.0%,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 155Н",77:07:0015007:21765,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,22.08.2025 20:00:00,23.09.2025 15:00:00,30.09.2025 15:00,02.10.2025 10:00,02.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz22082500138/1,,page,false
https://investmoscow.ru/tenders/tender/19841601,19841601,135.0,27629000.0,204659.26,"500 000,00 руб.","138 145,00 руб.","27629000,00",0.0%,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 120Н",77:07:0015007:21727,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,22.08.2025 20:00:00,23.09.2025 15:00:00,30.09.2025 15:00,02.10.2025 10:00,02.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz22082500091/1,,page,false
https://investmoscow.ru/tenders/tender/19841787,19841787,102.7,22244000.0,216592.02,"500 000,00 руб.","111 220,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 153Н",77:07:0015007:21763,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,22.08.2025 20:00:00,23.09.2025 15:00:00,30.09.2025 15:00,02.10.2025 10:00,02.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz22082500130/1,,missing,false
https://investmoscow.ru/tenders/tender/19841800,19841800,150.9,30197000.0,200112.66,"500 000,00 руб.","150 985,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 157Н",77:07:0015007:21767,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,22.08.2025 20:00:00,23.09.2025 15:00:00,30.09.2025 15:00,02.10.2025 10:00,02.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz22082500144/1,,missing,false
https://investmoscow.ru/tenders/tender/19841774,19841774,86.2,19230000.0,223085.85,"500 000,00 руб.","96 150,00 руб.","19230000,00",0.0%,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 137Н",77:07:0015007:21745,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,22.08.2025 20:00:00,23.09.2025 15:00:00,30.09.2025 15:00,02.10.2025 10:00,02.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz22082500093/1,,page,false
https://investmoscow.ru/tenders/tender/19841766,19841766,92.5,20392000.0,220454.05,"500 000,00 руб.","101 960,00 руб.","20392000,00",0.0%,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 126Н",77:07:0015007:21733,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,22.08.2025 20:00:00,23.09.2025 15:00:00,30.09.2025 15:00,02.10.2025 10:00,02.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz22082500092/1,,page,false
https://investmoscow.ru/tenders/tender/19841815,19841815,192.6,36706000.0,190581.52,"500 000,00 руб.","183 530,00 руб.","36706000,00",0.0%,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 97Н",77:07:0015007:21701,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,22.08.2025 20:00:00,23.09.2025 15:00:00,30.09.2025 15:00,02.10.2025 10:00,02.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz22082500062/1,,page,false
https://investmoscow.ru/tenders/tender/19841810,19841810,147.3,29620000.0,201086.22,"500 000,00 руб.","148 100,00 руб.","29620000,00",0.0%,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 181Н",77:07:0015007:21794,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,22.08.2025 20:00:00,23.09.2025 15:00:00,30.09.2025 15:00,02.10.2025 10:00,02.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz22082500059/1,,page,false
https://investmoscow.ru/tenders/tender/19841803,19841803,99.2,21612000.0,217862.9,"500 000,00 руб.","108 060,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 170Н",77:07:0015007:21782,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,22.08.2025 20:00:00,23.09.2025 15:00:00,30.09.2025 15:00,02.10.2025 10:00,02.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz22082500149/1,,missing,false
https://investmoscow.ru/tenders/tender/19841792,19841792,137.7,28069000.0,203841.68,"500 000,00 руб.","140 345,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 154Н",77:07:0015007:21764,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,22.08.2025 20:00:00,23.09.2025 15:00:00,30.09.2025 15:00,02.10.2025 10:00,02.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz22082500135/1,,missing,false
https://investmoscow.ru/tenders/tender/19841775,19841775,124.2,25884000.0,208405.8,"500 000,00 руб.","129 420,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 146Н",77:07:0015007:21755,Солнцево (0 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,22.08.2025 20:00:00,23.09.2025 15:00:00,30.09.2025 15:00,02.10.2025 10:00,02.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz22082500095/1,,missing,false
https://investmoscow.ru/tenders/tender/19820752,19820752,94.8,21144000.0,223037.97,"500 000,00 руб.","105 720,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 53Н",77:07:0015007:21652,Солнцево (0 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,28.07.2025 20:00:00,28.08.2025 15:00:00,04.09.2025 15:00,08.09.2025 10:00,08.09.2025 17:00,https://www.roseltorg.ru/procedure/178fz28072500015/1,,missing,false
https://investmoscow.ru/tenders/tender/19813172,19813172,138.9,28854000.0,207732.18,"500 000,00 руб.","144 270,00 руб.","32605020,00",13.0%,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 7Н",77:07:0015007:21601,Боровское шоссе (36 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,08.07.2025 20:00:00,08.08.2025 15:00:00,15.08.2025 15:00,19.08.2025 10:00,19.08.2025 17:00,https://www.roseltorg.ru/procedure/178fz08072500009/1,,protocol,true
https://investmoscow.ru/tenders/tender/19810868,19810868,54.0,13195000.0,244351.85,"500 000,00 руб.","65 975,00 руб.","13195000,00",0.0%,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 134Н",77:07:0015007:21742,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,30.06.2025 20:00:00,31.07.2025 15:00:00,07.08.2025 15:00,11.08.2025 10:00,11.08.2025 17:00,https://www.roseltorg.ru/procedure/178fz30062500004/1,,page,false
https://investmoscow.ru/tenders/tender/19807006,19807006,99.2,21612000.0,217862.9,"500 000,00 руб.","108 060,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 170Н",77:07:0015007:21782,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,19.06.2025 20:00:00,22.07.2025 15:00:00,29.07.2025 15:00,31.07.2025 10:00,31.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz19062500034/1,,missing,false
https://investmoscow.ru/tenders/tender/19806998,19806998,86.5,19286000.0,222959.54,"500 000,00 руб.","96 430,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 155Н",77:07:0015007:21765,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,19.06.2025 20:00:00,22.07.2025 15:00:00,29.07.2025 15:00,31.07.2025 10:00,31.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz19062500005/1,,missing,false
https://investmoscow.ru/tenders/tender/19806980,19806980,124.2,25884000.0,208405.8,"500 000,00 руб.","129 420,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 146Н",77:07:0015007:21755,Солнцево (0 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,19.06.2025 20:00:00,22.07.2025 15:00:00,29.07.2025 15:00,31.07.2025 10:00,31.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz19062500002/1,,missing,false
https://investmoscow.ru/tenders/tender/19806994,19806994,137.7,28069000.0,203841.68,"500 000,00 руб.","140 345,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 154Н",77:07:0015007:21764,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,19.06.2025 20:00:00,22.07.2025 15:00:00,29.07.2025 15:00,31.07.2025 10:00,31.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz19062500004/1,,missing,false
https://investmoscow.ru/tenders/tender/19806973,19806973,92.5,20392000.0,220454.05,"500 000,00 руб.","101 960,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 126Н",77:07:0015007:21733,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,19.06.2025 20:00:00,22.07.2025 15:00:00,29.07.2025 15:00,31.07.2025 10:00,31.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz19062500026/1,,missing,false
https://investmoscow.ru/tenders/tender/19807002,19807002,150.9,30197000.0,200112.66,"500 000,00 руб.","150 985,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 157Н",77:07:0015007:21767,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,19.06.2025 20:00:00,22.07.2025 15:00:00,29.07.2025 15:00,31.07.2025 10:00,31.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz19062500006/1,,missing,false
https://investmoscow.ru/tenders/tender/19806985,19806985,102.7,22244000.0,216592.02,"500 000,00 руб.","111 220,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 153Н",77:07:0015007:21763,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,19.06.2025 20:00:00,22.07.2025 15:00:00,29.07.2025 15:00,31.07.2025 10:00,31.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz19062500003/1,,missing,false
https://investmoscow.ru/tenders/tender/19806967,19806967,192.6,36706000.0,190581.52,"500 000,00 руб.","183 530,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 97Н",77:07:0015007:21701,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,19.06.2025 20:00:00,22.07.2025 15:00:00,29.07.2025 15:00,31.07.2025 10:00,31.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz19062500022/1,,missing,false
https://investmoscow.ru/tenders/tender/19807010,19807010,147.3,29620000.0,201086.22,"500 000,00 руб.","148 100,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 181Н",77:07:0015007:21794,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,19.06.2025 20:00:00,22.07.2025 15:00:00,29.07.2025 15:00,31.07.2025 10:00,31.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz19062500035/1,,missing,false
https://investmoscow.ru/tenders/tender/19806976,19806976,86.2,19230000.0,223085.85,"500 000,00 руб.","96 150,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 137Н",77:07:0015007:21745,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,19.06.2025 20:00:00,22.07.2025 15:00:00,29.07.2025 15:00,31.07.2025 10:00,31.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz19062500001/1,,missing,false
https://investmoscow.ru/tenders/tender/19806970,19806970,135.0,27629000.0,204659.26,"500 000,00 руб.","138 145,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 120Н",77:07:0015007:21727,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,19.06.2025 20:00:00,22.07.2025 15:00:00,29.07.2025 15:00,31.07.2025 10:00,31.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz19062500025/1,,missing,false
https://investmoscow.ru/tenders/tender/19806412,19806412,179.5,36124000.0,201247.91,"500 000,00 руб.","180 620,00 руб.","40278260,00",11.5%,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 11Н",77:07:0015007:21606,Солнцево (18 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,18.06.2025 20:00:00,21.07.2025 15:00:00,28.07.2025 15:00,30.07.2025 10:00,30.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz18062500026/1,,protocol,true
https://investmoscow.ru/tenders/tender/19803709,19803709,62.0,14817000.0,238983.87,"500 000,00 руб.","74 085,00 руб.","14817000,00",0.0%,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 178Н",77:07:0015007:21791,Боровское шоссе (36 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,06.06.2025 20:00:00,09.07.2025 15:00:00,16.07.2025 15:00,18.07.2025 10:00,18.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz06062500040/1,,page,false
https://investmoscow.ru/tenders/tender/19790876,19790876,86.2,19230000.0,223085.85,"500 000,00 руб.","96 150,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 137Н",77:07:0015007:21745,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,30.04.2025 20:00:00,02.06.2025 15:00:00,09.06.2025 15:00,11.06.2025 10:00,11.06.2025 17:00,https://www.roseltorg.ru/procedure/178fz30042500004/1,,missing,false
https://investmoscow.ru/tenders/tender/19790873,19790873,92.5,20392000.0,220454.05,"500 000,00 руб.","101 960,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 126Н",77:07:0015007:21733,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,30.04.2025 20:00:00,02.06.2025 15:00:00,09.06.2025 15:00,11.06.2025 10:00,11.06.2025 17:00,https://www.roseltorg.ru/procedure/178fz30042500003/1,,missing,false
https://investmoscow.ru/tenders/tender/19790860,19790860,192.6,36706000.0,190581.52,"500 000,00 руб.","183 530,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 97Н",77:07:0015007:21701,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,30.04.2025 20:00:00,02.06.2025 15:00:00,09.06.2025 15:00,11.06.2025 10:00,11.06.2025 17:00,https://www.roseltorg.ru/procedure/178fz30042500062/1,,missing,false
https://investmoscow.ru/tenders/tender/19790841,19790841,86.5,19286000.0,222959.54,"500 000,00 руб.","96 430,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 155Н",77:07:0015007:21765,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,30.04.2025 20:00:00,02.06.2025 15:00:00,09.06.2025 15:00,11.06.2025 10:00,11.06.2025 17:00,https://www.roseltorg.ru/procedure/178fz30042500028/1,,missing,false
https://investmoscow.ru/tenders/tender/19790834,19790834,102.7,22244000.0,216592.02,"500 000,00 руб.","111 220,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 153Н",77:07:0015007:21763,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,30.04.2025 20:00:00,02.06.2025 15:00:00,09.06.2025 15:00,11.06.2025 10:00,11.06.2025 17:00,https://www.roseltorg.ru/procedure/178fz30042500025/1,,missing,false
https://investmoscow.ru/tenders/tender/19790856,19790856,147.3,29620000.0,201086.22,"500 000,00 руб.","148 100,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 181Н",77:07:0015007:21794,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,30.04.2025 20:00:00,02.06.2025 15:00:00,09.06.2025 15:00,11.06.2025 10:00,11.06.2025 17:00,https://www.roseltorg.ru/procedure/178fz30042500059/1,,missing,false
https://investmoscow.ru/tenders/tender/19790865,19790865,135.0,27629000.0,204659.26,"500 000,00 руб.","138 145,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 120Н",77:07:0015007:21727,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,30.04.2025 20:00:00,02.06.2025 15:00:00,09.06.2025 15:00,11.06.2025 10:00,11.06.2025 17:00,https://www.roseltorg.ru/procedure/178fz30042500002/1,,missing,false
https://investmoscow.ru/tenders/tender/19790848,19790848,80.0,18072000.0,225900.0,"500 000,00 руб.","90 360,00 руб.","18072000,00",0.0%,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 163Н",77:07:0015007:21774,Солнцево (0 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,30.04.2025 20:00:00,02.06.2025 15:00:00,09.06.2025 15:00,11.06.2025 10:00,11.06.2025 17:00,https://www.roseltorg.ru/procedure/178fz30042500032/1,,page,false
https://investmoscow.ru/tenders/tender/19790838,19790838,137.7,28069000.0,203841.68,"500 000,00 руб.","140 345,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 154Н",77:07:0015007:21764,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,30.04.2025 20:00:00,02.06.2025 15:00:00,09.06.2025 15:00,11.06.2025 10:00,11.06.2025 17:00,https://www.roseltorg.ru/procedure/178fz30042500027/1,,missing,false
https://investmoscow.ru/tenders/tender/19790830,19790830,124.2,25884000.0,208405.8,"500 000,00 руб.","129 420,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 146Н",77:07:0015007:21755,Солнцево (0 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,30.04.2025 20:00:00,02.06.2025 15:00:00,09.06.2025 15:00,11.06.2025 10:00,11.06.2025 17:00,https://www.roseltorg.ru/procedure/178fz30042500024/1,,missing,false
https://investmoscow.ru/tenders/tender/19790879,19790879,94.8,19895000.0,209862.87,"500 000,00 руб.","99 475,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 53Н",77:07:0015007:21652,Солнцево (0 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,30.04.2025 20:00:00,02.06.2025 15:00:00,09.06.2025 15:00,11.06.2025 10:00,11.06.2025 17:00,https://www.roseltorg.ru/procedure/178fz30042500001/1,,missing,false
https://investmoscow.ru/tenders/tender/19790851,19790851,99.2,21612000.0,217862.9,"500 000,00 руб.","108 060,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 170Н",77:07:0015007:21782,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,30.04.2025 20:00:00,02.06.2025 15:00:00,09.06.2025 15:00,11.06.2025 10:00,11.06.2025 17:00,https://www.roseltorg.ru/procedure/178fz30042500056/1,,missing,false
https://investmoscow.ru/tenders/tender/19790845,19790845,150.9,30197000.0,200112.66,"500 000,00 руб.","150 985,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 157Н",77:07:0015007:21767,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,30.04.2025 20:00:00,02.06.2025 15:00:00,09.06.2025 15:00,11.06.2025 10:00,11.06.2025 17:00,https://www.roseltorg.ru/procedure/178fz30042500030/1,,missing,false
https://investmoscow.ru/tenders/tender/19760725,19760725,147.3,28989000.0,196802.44,"500 000,00 руб.","144 945,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 181Н",77:07:0015007:21794,Боровское шоссе (1 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,19.02.2025 20:00:00,24.03.2025 15:00:00,31.03.2025 15:00,02.04.2025 10:00,02.04.2025 17:00,https://www.roseltorg.ru/procedure/178fz19022500014/1,,missing,false
https://investmoscow.ru/tenders/tender/19760718,19760718,62.0,13848000.0,223354.84,"500 000,00 руб.","69 240,00 руб.","13848000,00",0.0%,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 178Н",77:07:0015007:21791,Боровское шоссе (36 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,19.02.2025 20:00:00,24.03.2025 15:00:00,31.03.2025 15:00,02.04.2025 10:00,02.04.2025 17:00,https://www.roseltorg.ru/procedure/178fz19022500013/1,,page,false
https://investmoscow.ru/tenders/tender/19760702,19760702,138.9,27555000.0,198380.13,"500 000,00 руб.","137 775,00 руб.","35821500,00",30.0%,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 7Н",77:07:0015007:21601,Боровское шоссе (36 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,19.02.2025 20:00:00,24.03.2025 15:00:00,31.03.2025 15:00,02.04.2025 10:00,02.04.2025 17:00,https://www.roseltorg.ru/procedure/178fz19022500011/1,,protocol,true
https://investmoscow.ru/tenders/tender/19760711,19760711,192.6,36527000.0,189652.13,"500 000,00 руб.","182 635,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 97Н",77:07:0015007:21701,Боровское шоссе (1 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,19.02.2025 20:00:00,24.03.2025 15:00:00,31.03.2025 15:00,02.04.2025 10:00,02.04.2025 17:00,https://www.roseltorg.ru/procedure/178fz19022500012/1,,missing,false
https://investmoscow.ru/tenders/tender/19760474,19760474,179.5,36124000.0,201247.91,"500 000,00 руб.","180 620,00 руб.","60868940,00",68.5%,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 11Н",77:07:0015007:21606,Солнцево (18 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,18.02.2025 20:00:00,24.03.2025 15:00:00,31.03.2025 15:00,02.04.2025 10:00,02.04.2025 17:00,https://www.roseltorg.ru/procedure/178fz18022500007/1,,protocol,true
https://investmoscow.ru/tenders/tender/19762433,19762433,86.5,18260000.0,211098.27,"500 000,00 руб.","91 300,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 155Н",77:07:0015007:21765,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,17.02.2025 20:00:00,20.03.2025 15:00:00,27.03.2025 15:00,31.03.2025 10:00,31.03.2025 17:00,https://www.roseltorg.ru/procedure/178fz17022500014/1,,missing,false
https://investmoscow.ru/tenders/tender/19762436,19762436,150.9,29600000.0,196156.39,"500 000,00 руб.","148 000,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 157Н",77:07:0015007:21767,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,17.02.2025 20:00:00,20.03.2025 15:00:00,27.03.2025 15:00,31.03.2025 10:00,31.03.2025 17:00,https://www.roseltorg.ru/procedure/178fz17022500015/1,,missing,false
https://investmoscow.ru/tenders/tender/19762431,19762431,102.7,21208000.0,206504.38,"500 000,00 руб.","106 040,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 153Н",77:07:0015007:21763,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,17.02.2025 20:00:00,20.03.2025 15:00:00,27.03.2025 15:00,31.03.2025 10:00,31.03.2025 17:00,https://www.roseltorg.ru/procedure/178fz17022500012/1,,missing,false
https://investmoscow.ru/tenders/tender/19762427,19762427,99.2,20578000.0,207439.52,"500 000,00 руб.","102 890,00 руб.",,,"Западный административный округ, Солнцево, Родниковая улица, дом 5А, этаж 1, пом. 170Н",77:07:0015007:21782,Солнцево (18 мин),1,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,17.02.2025 20:00:00,20.03.2025 15:00:00,27.03.2025 15:00,31.03.2025 10:00,31.03.2025 17:00,https://www.roseltorg.ru/procedure/178fz17022500010/1,,missing,false
