url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол,latitude,longitude
https://investmoscow.ru/tenders/tender/19816074,19816074,45.7,3879000.0,84879.65,"775 800,00 руб.","193 950,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9457,Народное Ополчение (29 мин),Подвал,48.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,23.07.2025 20:00:00,25.08.2025 15:00:00,01.09.2025 10:00,04.09.2025 10:00,04.09.2025 17:00,https://www.roseltorg.ru/procedure/178fz23072500040/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19814461,19814461,44.2,3751000.0,84864.25,"750 200,00 руб.","187 550,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9440,Народное Ополчение (0 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,16.07.2025 20:00:00,19.08.2025 15:00:00,26.08.2025 10:00,29.08.2025 10:00,29.08.2025 17:00,https://www.roseltorg.ru/procedure/178fz16072500007/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19801816,19801816,33.1,2940000.0,88821.75,"588 000,00 руб.","147 000,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9448,Народное Ополчение (0 мин),Подвал,48.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,04.06.2025 20:00:00,08.07.2025 15:00:00,15.07.2025 10:00,18.07.2025 10:00,18.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz04062500038/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19803904,19803904,28.1,2556000.0,90960.85,"511 200,00 руб.","127 800,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 2",77:08:0010001:9478,Народное Ополчение (29 мин),Подвал,48.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,05.06.2025 20:00:00,08.07.2025 15:00:00,15.07.2025 10:00,18.07.2025 10:00,18.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz05062500031/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19801603,19801603,23.1,2172000.0,94025.97,"434 400,00 руб.","108 600,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 2",77:08:0010001:9471,Народное Ополчение (29 мин),Подвал,48.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,04.06.2025 20:00:00,08.07.2025 15:00:00,15.07.2025 10:00,18.07.2025 10:00,18.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz04062500058/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19800608,19800608,20.6,1964000.0,95339.81,"392 800,00 руб.","98 200,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 3",77:08:0010001:9450,Народное Ополчение (0 мин),Подвал,48.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,04.06.2025 20:00:00,08.07.2025 15:00:00,15.07.2025 10:00,18.07.2025 10:00,18.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz04062500037/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19799229,19799229,45.4,3853000.0,84867.84,"770 600,00 руб.","192 650,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал",77:08:0010001:9430,Народное Ополчение (29 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,26.05.2025 20:00:00,07.07.2025 15:00:00,14.07.2025 10:00,17.07.2025 10:00,17.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz26052500015/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19799086,19799086,50.7,4240000.0,83629.19,"848 000,00 руб.","212 000,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 2",77:08:0010001:9474,Народное Ополчение (29 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,27.05.2025 20:00:00,07.07.2025 15:00:00,14.07.2025 10:00,17.07.2025 10:00,17.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz27052500010/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19799224,19799224,45.1,3828000.0,84878.05,"765 600,00 руб.","191 400,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9442,Народное Ополчение (0 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,27.05.2025 20:00:00,07.07.2025 15:00:00,14.07.2025 10:00,17.07.2025 10:00,17.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz27052500009/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19799841,19799841,60.4,4922000.0,81490.07,"984 400,00 руб.","246 100,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 2",77:08:0010001:9477,Народное Ополчение (29 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,27.05.2025 20:00:00,04.07.2025 15:00:00,11.07.2025 10:00,16.07.2025 10:00,16.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz27052500012/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19802733,19802733,24.1,2245000.0,93153.53,"449 000,00 руб.","112 250,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9417,Народное Ополчение (29 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,02.06.2025 20:00:00,04.07.2025 15:00:00,11.07.2025 10:00,16.07.2025 10:00,16.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz02062500001/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19800044,19800044,45.7,3879000.0,84879.65,"775 800,00 руб.","193 950,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9457,Народное Ополчение (29 мин),Подвал,48.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,02.06.2025 20:00:00,04.07.2025 15:00:00,11.07.2025 10:00,16.07.2025 10:00,16.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz02062500004/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19801228,19801228,43.6,3700000.0,84862.39,"740 000,00 руб.","185 000,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 2",77:08:0010001:9472,Народное Ополчение (29 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,02.06.2025 10:00:00,04.07.2025 15:00:00,11.07.2025 10:00,16.07.2025 10:00,16.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz02062500002/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19799586,19799586,44.2,3751000.0,84864.25,"750 200,00 руб.","187 550,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9440,Народное Ополчение (0 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,27.05.2025 20:00:00,01.07.2025 15:00:00,08.07.2025 10:00,11.07.2025 10:00,11.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz27052500011/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19800020,19800020,32.0,2854000.0,89187.5,"570 800,00 руб.","142 700,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 3",77:08:0010001:9451,Народное Ополчение (0 мин),Подвал,48.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,29.05.2025 20:00:00,01.07.2025 15:00:00,08.07.2025 10:00,11.07.2025 10:00,11.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz29052500033/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19783376,19783376,28.1,2556000.0,90960.85,"511 200,00 руб.","127 800,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 2",77:08:0010001:9478,Народное Ополчение (29 мин),Подвал,48.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 20:00:00,16.05.2025 15:00:00,23.05.2025 10:00,28.05.2025 10:00,28.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500032/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19771257,19771257,33.1,2940000.0,88821.75,"588 000,00 руб.","147 000,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9448,Народное Ополчение (0 мин),Подвал,48.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 20:00:00,16.05.2025 15:00:00,23.05.2025 10:00,28.05.2025 10:00,28.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500035/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19778259,19778259,23.1,2172000.0,94025.97,"434 400,00 руб.","108 600,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 2",77:08:0010001:9471,Народное Ополчение (29 мин),Подвал,48.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 10:00:00,16.05.2025 15:00:00,23.05.2025 10:00,28.05.2025 10:00,28.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500048/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19783478,19783478,20.6,1964000.0,95339.81,"392 800,00 руб.","98 200,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 3",77:08:0010001:9450,Народное Ополчение (0 мин),Подвал,48.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 20:00:00,16.05.2025 15:00:00,23.05.2025 10:00,28.05.2025 10:00,28.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500049/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19783354,19783354,60.4,4922000.0,81490.07,"984 400,00 руб.","246 100,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 2",77:08:0010001:9477,Народное Ополчение (29 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 20:00:00,14.05.2025 15:00:00,21.05.2025 10:00,26.05.2025 10:00,26.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500018/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19783545,19783545,4.1,496000.0,120975.61,"99 200,00 руб.","24 800,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9425,Народное Ополчение (0 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 20:00:00,14.05.2025 15:00:00,21.05.2025 10:00,26.05.2025 10:00,26.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500043/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19783496,19783496,45.7,3879000.0,84879.65,"775 800,00 руб.","193 950,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9457,Народное Ополчение (29 мин),Подвал,48.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 20:00:00,14.05.2025 15:00:00,21.05.2025 10:00,26.05.2025 10:00,26.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500057/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19783492,19783492,1.8,245000.0,136111.11,"49 000,00 руб.","12 250,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №3",77:08:0010001:9455,Народное Ополчение (0 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 20:00:00,14.05.2025 15:00:00,21.05.2025 10:00,26.05.2025 10:00,26.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500055/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19783468,19783468,24.1,2245000.0,93153.53,"449 000,00 руб.","112 250,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9417,Народное Ополчение (29 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 20:00:00,14.05.2025 15:00:00,21.05.2025 10:00,26.05.2025 10:00,26.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500034/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19781448,19781448,43.6,3700000.0,84862.39,"740 000,00 руб.","185 000,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 2",77:08:0010001:9472,Народное Ополчение (29 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 20:00:00,14.05.2025 15:00:00,21.05.2025 10:00,26.05.2025 10:00,26.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500024/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19783485,19783485,32.0,2854000.0,89187.5,"570 800,00 руб.","142 700,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 3",77:08:0010001:9451,Народное Ополчение (0 мин),Подвал,48.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 20:00:00,13.05.2025 15:00:00,20.05.2025 10:00,23.05.2025 10:00,23.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500052/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19783513,19783513,33.0,2931000.0,88818.18,"586 200,00 руб.","146 550,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9423,Народное Ополчение (0 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 20:00:00,13.05.2025 15:00:00,20.05.2025 10:00,23.05.2025 10:00,23.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500042/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19771397,19771397,44.2,3751000.0,84864.25,"750 200,00 руб.","187 550,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9440,Народное Ополчение (0 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 20:00:00,13.05.2025 10:00:00,20.05.2025 10:00,23.05.2025 10:00,23.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500054/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19771929,19771929,45.1,3828000.0,84878.05,"765 600,00 руб.","191 400,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9442,Народное Ополчение (0 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 20:00:00,12.05.2025 15:00:00,19.05.2025 10:00,22.05.2025 10:00,22.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500051/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19783312,19783312,50.7,4240000.0,83629.19,"848 000,00 руб.","212 000,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал № 2",77:08:0010001:9474,Народное Ополчение (29 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 20:00:00,12.05.2025 15:00:00,19.05.2025 10:00,22.05.2025 10:00,22.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500037/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19776609,19776609,52.3,4324000.0,82676.86,"864 800,00 руб.","216 200,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал №1",77:08:0010001:9459,Народное Ополчение (0 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 20:00:00,12.05.2025 15:00:00,19.05.2025 10:00,22.05.2025 10:00,22.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500046/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19783365,19783365,45.4,3853000.0,84867.84,"770 600,00 руб.","192 650,00 руб.",,,"Северо-Западный административный округ, Хорошево-Мневники, проспект Маршала Жукова, дом 78, Подвал",77:08:0010001:9430,Народное Ополчение (29 мин),Подвал,48.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 10:00:00,12.05.2025 15:00:00,19.05.2025 10:00,22.05.2025 10:00,22.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500023/1,,55.7800636,37.4500583
https://investmoscow.ru/tenders/tender/19752845,19752845,84.5,4843000.0,57313.61,"968 600,00 руб.","242 150,00 руб.",,,"Центральный административный округ, Пресненский, Звенигородское шоссе, дом 2,  помещение 1/П, подвал № 0",77:01:0004026:3515,Улица 1905 года (0 мин),Подвал,9.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,12.02.2025 20:00:00,17.03.2025 15:00:00,24.03.2025 10:00,27.03.2025 10:00,27.03.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024478/1,,55.766825,37.5402317
https://investmoscow.ru/tenders/tender/19784274,19784274,19.6,2703000.0,137908.16,"270 300,00 руб.","135 150,00 руб.",,,"Юго-Восточный административный округ, Некрасовка, 1-я Вольская улица, дом 18, корпус 1, этаж 1",77:04:0006003:3650,Некрасовка (0 мин),1,17.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,08.04.2025 20:00:00,28.05.2025 15:00:00,04.06.2025 10:00,06.06.2025 10:00,06.06.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025162/1,,55.682288,37.9225522
https://investmoscow.ru/tenders/tender/19847668,19847668,19.4,4624000.0,238350.52,"462 400,00 руб.","231 200,00 руб.","7398400,00",60.0%,"Западный административный округ, Очаково-Матвеевское, Нежинская улица, дом 13, Этаж № 2",77:07:0012010:10404,Аминьевская (19 мин),2,9.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,26.08.2025 15:00:00,25.09.2025 15:00:00,02.10.2025 10:00,07.10.2025 10:00,07.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026329/1,,55.7072021,37.4722864
https://investmoscow.ru/tenders/tender/19797633,19797633,11.1,3982000.0,358738.74,"398 200,00 руб.","199 100,00 руб.","6172100,00",55.0%,"Юго-Западный административный округ, Котловка, Нахимовский проспект, дом 22, цокольный этаж № 0, помещение 9Ц",77:06:0005001:5673,Нахимовский проспект (0 мин),Цоколь,15.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,21.05.2025 20:00:00,24.06.2025 15:00:00,01.07.2025 10:00,03.07.2025 10:00,03.07.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025533/1,,55.6696145,37.5888522
https://investmoscow.ru/tenders/tender/19726972,19726972,44.8,4517100.0,100828.12,"451 710,00 руб.","225 855,00 руб.",,,"Южный административный округ, Даниловский, улица Лестева, дом 20, Цокольный этаж № 0",77:05:0001007:5490,Шаболовская (1 мин),Цоколь,5.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,21.11.2024 20:00:00,14.01.2025 15:00:00,21.01.2025 10:00,23.01.2025 10:00,23.01.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000023753/1,,55.7148976,37.6101241
https://investmoscow.ru/tenders/tender/19742465,19742465,35.8,3234000.0,90335.2,"323 400,00 руб.","161 700,00 руб.",,,"Западный административный округ, Дорогомилово, Студенческая улица, дом 35, Подвал №0, помещение 3П",77:07:0007002:10788,Кутузовская (1 мин),Подвал,5.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,24.01.2025 20:00:00,26.02.2025 15:00:00,05.03.2025 10:00,07.03.2025 10:00,07.03.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024302/1,,55.7390491,37.5412308
https://investmoscow.ru/tenders/tender/19889275,19889275,15.4,1634000.0,106103.9,"163 400,00 руб.","40 850,00 руб.","1021250,00",-37.5%,"Юго-Западный административный округ, Теплый Стан, Ленинский проспект, дом 123, Подвал № 0",77:06:0007001:13866,Тропарёво (0 мин),Подвал,29.0,,Вход через места общего пользования,Публичное предложение,2025,Завершено,07.10.2025 20:00:00,10.12.2025 15:00:00,17.12.2025 10:00,19.12.2025 10:00,19.12.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000027002/1,,55.6467619,37.4790652
https://investmoscow.ru/tenders/tender/19890673,19890673,12.3,1329000.0,108048.78,"132 900,00 руб.","33 225,00 руб.","1229325,00",-7.5%,"Юго-Западный административный округ, Теплый Стан, Ленинский проспект, дом 123, Подвал № 0",77:06:0007001:13859,Тропарёво (0 мин),Подвал,29.0,,Вход через места общего пользования,Публичное предложение,2025,Завершено,08.10.2025 20:00:00,01.12.2025 15:00:00,08.12.2025 10:00,10.12.2025 10:00,10.12.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000027018/1,,55.6467619,37.4790652
https://investmoscow.ru/tenders/tender/19890685,19890685,11.9,1293000.0,108655.46,"129 300,00 руб.","32 325,00 руб.","1810200,00",40.0%,"Юго-Западный административный округ, Теплый Стан, Ленинский проспект, дом 123, Подвал № 1",77:06:0007001:13860,Тропарёво (0 мин),Подвал,29.0,,Вход через места общего пользования,Публичное предложение,2025,Завершено,08.10.2025 20:00:00,01.12.2025 15:00:00,08.12.2025 10:00,10.12.2025 10:00,10.12.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000027017/1,,55.6467619,37.4790652
https://investmoscow.ru/tenders/tender/19815260,19815260,15.4,1634000.0,106103.9,"163 400,00 руб.","81 700,00 руб.",,,"Юго-Западный административный округ, Теплый Стан, Ленинский проспект, дом 123, Подвал № 0",77:06:0007001:13866,Тропарёво (0 мин),Подвал,29.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,10.07.2025 20:00:00,26.08.2025 15:00:00,02.09.2025 10:00,04.09.2025 10:00,04.09.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025880/1,,55.6467619,37.4790652
https://investmoscow.ru/tenders/tender/19815246,19815246,11.9,1293000.0,108655.46,"129 300,00 руб.","64 650,00 руб.",,,"Юго-Западный административный округ, Теплый Стан, Ленинский проспект, дом 123, Подвал № 1",77:06:0007001:13860,Тропарёво (0 мин),Подвал,29.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,10.07.2025 20:00:00,26.08.2025 15:00:00,02.09.2025 10:00,04.09.2025 10:00,04.09.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025879/1,,55.6467619,37.4790652
https://investmoscow.ru/tenders/tender/19815215,19815215,12.3,1329000.0,108048.78,"132 900,00 руб.","66 450,00 руб.",,,"Юго-Западный административный округ, Теплый Стан, Ленинский проспект, дом 123, Подвал № 0",77:06:0007001:13859,Тропарёво (0 мин),Подвал,29.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,10.07.2025 20:00:00,26.08.2025 15:00:00,02.09.2025 10:00,04.09.2025 10:00,04.09.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025877/1,,55.6467619,37.4790652
https://investmoscow.ru/tenders/tender/19799319,19799319,12.3,1329000.0,108048.78,"132 900,00 руб.","66 450,00 руб.",,,"Юго-Западный административный округ, Теплый Стан, Ленинский проспект, дом 123, Подвал № 0",77:06:0007001:13859,Тропарёво (0 мин),Подвал,29.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,23.05.2025 20:00:00,25.06.2025 15:00:00,02.07.2025 10:00,04.07.2025 10:00,04.07.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025547/1,,55.6467619,37.4790652
https://investmoscow.ru/tenders/tender/19799454,19799454,15.4,1634000.0,106103.9,"163 400,00 руб.","81 700,00 руб.",,,"Юго-Западный административный округ, Теплый Стан, Ленинский проспект, дом 123, Подвал № 0",77:06:0007001:13866,Тропарёво (0 мин),Подвал,29.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,23.05.2025 20:00:00,25.06.2025 15:00:00,02.07.2025 10:00,04.07.2025 10:00,04.07.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025552/1,,55.6467619,37.4790652
https://investmoscow.ru/tenders/tender/19799327,19799327,11.9,1293000.0,108655.46,"129 300,00 руб.","64 650,00 руб.",,,"Юго-Западный административный округ, Теплый Стан, Ленинский проспект, дом 123, Подвал № 1",77:06:0007001:13860,Тропарёво (0 мин),Подвал,29.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,23.05.2025 20:00:00,25.06.2025 15:00:00,02.07.2025 10:00,04.07.2025 10:00,04.07.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025551/1,,55.6467619,37.4790652
https://investmoscow.ru/tenders/tender/19798812,19798812,66.5,4755000.0,71503.76,"475 500,00 руб.","237 750,00 руб.","4755000,00",0.0%,"Северо-Западный административный округ, Щукино, улица Маршала Бирюзова, дом 22, корпус 2, Подвал № 0",77:08:0009027:1804,Октябрьское поле (0 мин),Подвал,5.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,19.05.2025 20:00:00,24.06.2025 15:00:00,01.07.2025 10:00,03.07.2025 10:00,03.07.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025521/1,,55.7960047,37.4896515
https://investmoscow.ru/tenders/tender/19962064,19962064,43.4,3546200.0,81709.68,"354 620,00 руб.","177 310,00 руб.","3546200,00",0.0%,"Южный административный округ, Донской, Варшавское шоссе, дом 6, подвал",77:05:0001014:4898,Тульская (13 мин),Подвал,7.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2026,Завершено,17.12.2025 20:00:00,19.02.2026 15:00:00,26.02.2026 10:00,03.03.2026 10:00,03.03.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000028488/1,,55.6187718,37.6109072
