url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол
https://investmoscow.ru/tenders/tender/18546064,18546064,153.1,30502000.0,199229.26,"6 100 400,00 руб.","1 525 100,00 руб.",,,"Северный административный округ, Хорошевский, город Москва, Хорошёвское шоссе, дом 41, корпус Г, Этаж № 1",77:09:0005010:2395,Хорошёво (4 мин),1,5,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,03.02.2022 20:00:00,17.03.2022 15:00:00,24.03.2022 10:00,28.03.2022 10:00,28.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386016,
https://investmoscow.ru/tenders/tender/18549277,18549277,90.9,8968000.0,98657.87,"1 793 600,00 руб.","448 400,00 руб.","13900400,00",55.0%,"Южный административный округ, Даниловский, город Москва, улица Шухова, дом 17, корпус 1, Техническое подполье № 0",77:05:0001006:7096,Шаболовская (5 мин),Техническое подполье,9,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,03.02.2022 20:00:00,17.03.2022 15:00:00,24.03.2022 10:00,28.03.2022 10:00,28.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386079,
https://investmoscow.ru/tenders/tender/18578804,18578804,70.8,5431000.0,76709.04,"1 086 200,00 руб.","135 775,00 руб.","2715500,00",-50.0%,"Северный административный округ, Сокол, Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокол, 2-я Песчаная улица, дом 2, корпус 2, Подвал № 0","77:09:0005003:6181, 77:09:0005003:6178",Зорге (13 мин),Подвал,7,,Вход через места общего пользования,Публичное предложение,2022,Завершено,29.03.2022 20:00:00,12.05.2022 15:00:00,19.05.2022 10:00,23.05.2022 10:00,23.05.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/389790,
https://investmoscow.ru/tenders/tender/18546028,18546028,70.8,5431000.0,76709.04,"1 086 200,00 руб.","271 550,00 руб.",,,"Северный административный округ, Сокол, Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокол, 2-я Песчаная улица, дом 2, корпус 2, Подвал № 0","77:09:0005003:6181, 77:09:0005003:6178",Зорге (13 мин),Подвал,7,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,03.02.2022 20:00:00,17.03.2022 15:00:00,24.03.2022 10:00,28.03.2022 10:00,28.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386012,
https://investmoscow.ru/tenders/tender/18548262,18548262,80.9,4838000.0,59802.22,"967 600,00 руб.","241 900,00 руб.","6773200,00",40.0%,"Юго-Восточный административный округ, Марьино, Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьино, улица Перерва, дом 54, Подвал № 0",77:04:0004025:19609,Братиславская (5 мин),Подвал,10,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,03.02.2022 20:00:00,17.03.2022 15:00:00,24.03.2022 10:00,28.03.2022 10:00,28.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386062,
https://investmoscow.ru/tenders/tender/18548975,18548975,69.4,8879000.0,127939.48,"1 775 800,00 руб.","443 950,00 руб.","14650350,00",65.0%,"Центральный административный округ, Хамовники, Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Кропоткинский переулок, дом 14, Подвал № 0",77:01:0001054:2835,Парк культуры (7 мин),Подвал,7,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,08.02.2022 20:00:00,21.03.2022 15:00:00,28.03.2022 10:00,30.03.2022 10:00,30.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386179,
https://investmoscow.ru/tenders/tender/18556739,18556739,14.4,3502000.0,243194.44,"700 400,00 руб.","175 100,00 руб.","6828900,00",95.0%,"Центральный административный округ, Мещанский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, проспект Мира, дом 38, Этаж № 1",77:01:0003050:2905,Проспект Мира (8 мин),1,13,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,18.02.2022 20:00:00,21.03.2022 15:00:00,28.03.2022 10:00,30.03.2022 10:00,30.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386941,
https://investmoscow.ru/tenders/tender/18549642,18549642,80.6,12426000.0,154168.73,"2 485 200,00 руб.","621 300,00 руб.","25473300,00",105.0%,"Центральный административный округ, Хамовники, Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, улица Плющиха, дом 43-47, Цокольный этаж № 0",77:01:0005003:3947,Киевская (10 мин),Цоколь,5,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,08.02.2022 20:00:00,21.03.2022 15:00:00,28.03.2022 10:00,30.03.2022 10:00,30.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386126,
https://investmoscow.ru/tenders/tender/19393290,19393290,328.9,50939000.0,154876.86,"5 093 900,00 руб.","2 546 950,00 руб.",,,"Южный административный округ, Орехово-Борисово Северное, Борисовский проезд, дом 15, корпус 1, строение 2, Этаж № 1",77:05:0000000:2672,Шипиловская (17 мин),1,1,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,02.11.2023 20:00:00,07.12.2023 15:00:00,14.12.2023 10:00,18.12.2023 10:00,18.12.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000016579,
https://investmoscow.ru/tenders/tender/18579108,18579108,710.2,26452000.0,37245.85,"5 290 400,00 руб.","661 300,00 руб.",,,"Южный административный округ, Орехово-Борисово Северное, Российская Федерация, город Москва, внутригородская территория муниципальный округ Орехово-Борисово Северное, Борисовский проезд, дом 15, корпус 1, строение 2, Техническое подполье № 0",77:05:0000000:2670,Шипиловская (17 мин),Техническое подполье,1,,Отдельный,Публичное предложение,2022,Завершено,05.04.2022 20:00:00,16.05.2022 15:00:00,23.05.2022 10:00,25.05.2022 10:00,25.05.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/389856,
https://investmoscow.ru/tenders/tender/18548299,18548299,710.2,26452000.0,37245.85,"5 290 400,00 руб.","1 322 600,00 руб.",,,"Южный административный округ, Орехово-Борисово Северное, Российская Федерация, город Москва, внутригородская территория муниципальный округ Орехово-Борисово Северное, Борисовский проезд, дом 15, корпус 1, строение 2, Техническое подполье № 0",77:05:0000000:2670,Шипиловская (17 мин),Техническое подполье,1,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,08.02.2022 20:00:00,21.03.2022 15:00:00,28.03.2022 10:00,30.03.2022 10:00,30.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386106,
https://investmoscow.ru/tenders/tender/18544249,18544249,183.5,24629000.0,134217.98,"4 925 800,00 руб.","1 231 450,00 руб.","38174950,00",55.0%,"Центральный административный округ, Хамовники, Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Сеченовский переулок, дом 7, не указано",77:01:0001050:3017,Парк культуры (8 мин),Подвал,5,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,03.02.2022 20:00:00,21.03.2022 15:00:00,28.03.2022 10:00,30.03.2022 10:00,30.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386096,
https://investmoscow.ru/tenders/tender/18548948,18548948,31.6,3157000.0,99905.06,"631 400,00 руб.","157 850,00 руб.","7576800,00",140.0%,"Южный административный округ, Орехово-Борисово Южное, Российская Федерация, город Москва, внутригородская территория муниципальный округ Орехово-Борисово Южное, Воронежская улица, дом 56, Этаж № 1",77:05:0011009:14783,Зябликово (13 мин),1,17,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,08.02.2022 20:00:00,21.03.2022 15:00:00,28.03.2022 10:00,30.03.2022 10:00,30.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386178,
https://investmoscow.ru/tenders/tender/19295595,19295595,76.0,9513000.0,125171.05,"951 300,00 руб.","475 650,00 руб.","9513000,00",0.0%,"Юго-Западный административный округ, Северное Бутово, Старокачаловская улица, дом 12, Этаж № 1",77:06:0011002:2353,Улица Старокачаловская (14 мин),1,9,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,13.09.2023 20:00:00,16.10.2023 15:00:00,23.10.2023 10:00,25.10.2023 10:00,25.10.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000015270,
https://investmoscow.ru/tenders/tender/18549667,18549667,98.7,12634000.0,128004.05,"2 526 800,00 руб.","631 700,00 руб.","20214400,00",60.0%,"Юго-Западный административный округ, Северное Бутово, город Москва, Старокачаловская улица, дом 12, Этаж № 5",77:06:0011002:2354,Улица Старокачаловская (14 мин),5,9,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,08.02.2022 20:00:00,21.03.2022 15:00:00,28.03.2022 10:00,30.03.2022 10:00,30.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386130,
https://investmoscow.ru/tenders/tender/18579153,18579153,160.8,11854000.0,73718.91,"2 370 800,00 руб.","296 350,00 руб.","5927000,00",-50.0%,"Центральный административный округ, Пресненский, город Москва, улица Красина, дом 17, строение 1, Подвал № 0",77:01:0004012:5343,Маяковская (12 мин),Подвал,5,,Отдельный,Публичное предложение,2022,Завершено,05.04.2022 20:00:00,16.05.2022 15:00:00,23.05.2022 10:00,25.05.2022 10:00,25.05.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/389854,
https://investmoscow.ru/tenders/tender/18548508,18548508,160.8,11854000.0,73718.91,"2 370 800,00 руб.","592 700,00 руб.",,,"Центральный административный округ, Пресненский, город Москва, улица Красина, дом 17, строение 1, Подвал № 0",77:01:0004012:5343,Маяковская (12 мин),Подвал,5,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,08.02.2022 20:00:00,21.03.2022 15:00:00,28.03.2022 10:00,30.03.2022 10:00,30.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386108,
https://investmoscow.ru/tenders/tender/18550903,18550903,16.0,1572000.0,98250.0,"314 400,00 руб.","78 600,00 руб.","5187600,00",230.0%,"Южный административный округ, Орехово-Борисово Южное, Российская Федерация, город Москва, внутригородская территория муниципальный округ Орехово-Борисово Южное, улица Генерала Белова, дом 45, корпус 1, Этаж № 1",77:05:0011006:9472,Домодедовская (7 мин),1,16,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,09.02.2022 20:00:00,22.03.2022 15:00:00,29.03.2022 10:00,31.03.2022 10:00,31.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386266,
https://investmoscow.ru/tenders/tender/18556341,18556341,90.0,7150000.0,79444.44,"1 430 000,00 руб.","357 500,00 руб.","7150000,00",0.0%,"Северо-Западный административный округ, Щукино, город Москва, улица Маршала Бирюзова, дом 22, корпус 3, Подвал № 0",77:08:0011001:4952,Октябрьское поле (4 мин),Подвал,5,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,18.02.2022 20:00:00,22.03.2022 15:00:00,29.03.2022 10:00,31.03.2022 10:00,31.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386947,
https://investmoscow.ru/tenders/tender/18652731,18652731,60.2,0.0,,"490 500,00 руб.",,"2717000,00",,"Северный административный округ, Сокол, город Москва, Ленинградский проспект, дом 75, корпус 1Б, Подвал № 0",77:09:0005002:6717,Сокол (5 мин),Подвал,10,,Вход через места общего пользования,Без объявления цены,2022,Завершено,29.06.2022 20:00:00,05.08.2022 15:00:00,,,09.08.2022 10:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/398313,
https://investmoscow.ru/tenders/tender/18589374,18589374,60.2,4905000.0,81478.41,"981 000,00 руб.","122 625,00 руб.","3678750,00",-25.0%,"Северный административный округ, Сокол, город Москва, Ленинградский проспект, дом 75, корпус 1Б, Подвал № 0",77:09:0005002:6717,Сокол (5 мин),Подвал,10,,Вход через места общего пользования,Публичное предложение,2022,Завершено,12.04.2022 20:00:00,18.05.2022 15:00:00,25.05.2022 10:00,27.05.2022 10:00,27.05.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/391113,
https://investmoscow.ru/tenders/tender/18559360,18559360,60.2,4905000.0,81478.41,"981 000,00 руб.","245 250,00 руб.",,,"Северный административный округ, Сокол, город Москва, Ленинградский проспект, дом 75, корпус 1Б, Подвал № 0",77:09:0005002:6717,Сокол (5 мин),Подвал,10,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,22.02.2022 20:00:00,29.03.2022 15:00:00,05.04.2022 10:00,07.04.2022 10:00,07.04.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/387095,
https://investmoscow.ru/tenders/tender/18559414,18559414,170.6,7554000.0,44279.02,"1 510 800,00 руб.","377 700,00 руб.","9442500,00",25.0%,"Северо-Восточный административный округ, Лианозово, город Москва, Абрамцевская улица, дом 9, корпус 1, Подвал № 0",77:02:0001013:1337,Алтуфьево (14 мин),Подвал,12,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,22.02.2022 20:00:00,29.03.2022 15:00:00,05.04.2022 10:00,07.04.2022 10:00,07.04.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/387122,
https://investmoscow.ru/tenders/tender/18559831,18559831,43.6,2672000.0,61284.4,"534 400,00 руб.","133 600,00 руб.","3072800,00",15.0%,"Северо-Восточный административный округ, Останкинский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Останкинский, проезд Ольминского, дом 3, Этаж № 1, Подвал № 0",77:02:0022011:1355,ВДНХ (12 мин),"Подвал, 1",8,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,24.02.2022 20:00:00,30.03.2022 15:00:00,06.04.2022 10:00,08.04.2022 10:00,08.04.2022 17:00,http://178fz.roseltorg.ru/#com/procedure/view/procedure/387232,
https://investmoscow.ru/tenders/tender/18595195,18595195,319.7,35858000.0,112161.4,"7 171 600,00 руб.","896 450,00 руб.","21514800,00",-40.0%,"Южный административный округ, Царицыно, Российская Федерация, город Москва, внутригородская территория муниципальный округ Царицыно, улица Бехтерева, дом 13, Этаж № 1, Этаж № 2",77:05:0005007:6975,Кантемировская (7 мин),"1, 2",2,,Отдельный,Публичное предложение,2022,Завершено,21.04.2022 20:00:00,24.05.2022 15:00:00,31.05.2022 10:00,02.06.2022 10:00,02.06.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/391995,
https://investmoscow.ru/tenders/tender/18561116,18561116,319.7,35858000.0,112161.4,"7 171 600,00 руб.","1 792 900,00 руб.",,,"Южный административный округ, Царицыно, Российская Федерация, город Москва, внутригородская территория муниципальный округ Царицыно, улица Бехтерева, дом 13, Этаж № 1, Этаж № 2",77:05:0005007:6975,Кантемировская (7 мин),"1, 2",2,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,28.02.2022 20:00:00,31.03.2022 15:00:00,07.04.2022 10:00,11.04.2022 10:00,11.04.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/387425,
https://investmoscow.ru/tenders/tender/19253382,19253382,4729.0,878406000.0,185748.78,"175 681 200,00 руб.","8 784 060,00 руб.",,,"Центральный административный округ, Мещанский, Театральный проезд, дом 3, строение 4, Подвал № 0, Этаж № 4, Этаж № 1, Этаж № 3, Этаж № 2, Этаж № 5, Антресоль № 0",77:01:0001040:2255,Лубянка (3 мин),"Антресоль, 0, 1, 2, 3, 4, 5",5,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,18.08.2023 20:00:00,24.10.2023 15:00:00,26.10.2023 10:00,30.10.2023 10:00,30.10.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000014788,
https://investmoscow.ru/tenders/tender/19234788,19234788,120.2,22331000.0,185782.03,"4 466 200,00 руб.","1 116 550,00 руб.",,,"Центральный административный округ, Мещанский, Театральный проезд, дом 3, строение 4, Подвал № 0",77:01:0001040:2257,Лубянка (3 мин),Подвал,5,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,18.08.2023 20:00:00,24.10.2023 15:00:00,26.10.2023 10:00,30.10.2023 10:00,30.10.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000014786,
https://investmoscow.ru/tenders/tender/18895346,18895346,120.2,25867000.0,215199.67,"5 173 400,00 руб.","1 293 350,00 руб.",,,"Центральный административный округ, Мещанский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, Театральный проезд, дом 3, строение 4, Подвал № 0",77:01:0001040:2257,Лубянка (3 мин),Подвал,5,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,15.02.2023 20:00:00,17.04.2023 15:00:00,19.04.2023 10:00,24.04.2023 10:00,24.04.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008522,
https://investmoscow.ru/tenders/tender/18872937,18872937,4729.0,1033519200.0,218549.21,"206 703 840,00 руб.","5 167 596,00 руб.",,,"Центральный административный округ, Мещанский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, Театральный проезд, дом 3, строение 4, Подвал № 0, Этаж № 4, Этаж № 1, Этаж № 3, Этаж № 2, Этаж № 5, Антресоль № 0",77:01:0001040:2255,Лубянка (3 мин),"Антресоль, 0, 1, 2, 3, 4, 5",5,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,18.01.2023 20:00:00,17.04.2023 15:00:00,19.04.2023 10:00,24.04.2023 10:00,24.04.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000007214,
https://investmoscow.ru/tenders/tender/18586272,18586272,120.2,26315000.0,218926.79,"5 263 000,00 руб.","1 315 750,00 руб.",,,"Центральный административный округ, Мещанский, город Москва, Театральный проезд, дом 3, строение 4, Подвал № 0",77:01:0001040:2257,Лубянка (3 мин),Подвал,5,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,07.04.2022 20:00:00,29.09.2022 15:00:00,06.10.2022 10:00,10.10.2022 10:00,10.10.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/390722,
https://investmoscow.ru/tenders/tender/18585696,18585696,4729.0,1035315600.0,218929.08,"517 657 800,00 руб.","5 176 578,00 руб.",,,"Центральный административный округ, Мещанский, город Москва, Театральный проезд, дом 3, строение 4, Подвал № 0, Этаж № 4, Этаж № 1, Этаж № 3, Этаж № 2, Этаж № 5, Антресоль № 0",77:01:0001040:2255,Лубянка (3 мин),"Антресоль, 0, 1, 2, 3, 4, 5",5,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,07.04.2022 20:00:00,29.09.2022 15:00:00,06.10.2022 10:00,10.10.2022 10:00,10.10.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/390713,
https://investmoscow.ru/tenders/tender/18536700,18536700,120.2,26315000.0,218926.79,"5 263 000,00 руб.","1 315 750,00 руб.",,,"Центральный административный округ, Мещанский, город Москва, Театральный проезд, дом 3, строение 4, Подвал № 0",77:01:0001040:2257,Лубянка (3 мин),Подвал,5,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,04.02.2022 20:00:00,31.03.2022 15:00:00,07.04.2022 10:00,11.04.2022 10:00,11.04.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386156,
https://investmoscow.ru/tenders/tender/18537221,18537221,4729.0,1035315600.0,218929.08,"517 657 800,00 руб.","5 176 578,00 руб.",,,"Центральный административный округ, Мещанский, город Москва, Театральный проезд, дом 3, строение 4, Подвал № 0, Этаж № 4, Этаж № 1, Этаж № 3, Этаж № 2, Этаж № 5, Антресоль № 0",77:01:0001040:2255,Лубянка (3 мин),"Антресоль, 0, 1, 2, 3, 4, 5",5,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,04.02.2022 20:00:00,31.03.2022 15:00:00,07.04.2022 10:00,11.04.2022 10:00,11.04.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386158,
https://investmoscow.ru/tenders/tender/18561805,18561805,51.5,7140074.0,138642.21,"500 000,00 руб.","71 400,74 руб.","8782291,02",23.0%,"Юго-Западный административный округ, Северное Бутово, город Москва, Феодосийская улица, дом 7, 1 этаж","77:06:0011006:8988, 77:06:0011006:9141",Улица Старокачаловская (8 мин),1,5,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,04.03.2022 20:00:00,04.04.2022 15:00:00,06.04.2022 10:00,11.04.2022 10:00,11.04.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/387757,
https://investmoscow.ru/tenders/tender/18561804,18561804,62.7,8692863.0,138642.15,"500 000,00 руб.","86 928,63 руб.","10779150,12",24.0%,"Юго-Западный административный округ, Северное Бутово, город Москва, Феодосийская улица, дом 7, 1 этаж","77:06:0011006:8988, 77:06:0011006:9136",Улица Старокачаловская (8 мин),1,5,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,04.03.2022 20:00:00,04.04.2022 15:00:00,06.04.2022 10:00,11.04.2022 10:00,11.04.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/387756,
https://investmoscow.ru/tenders/tender/18500772,18500772,444.6,30576000.0,68771.93,"6 115 200,00 руб.","1 528 800,00 руб.","0,00",-100.0%,"г. Москва, ул. Марфинская Большая, д.4, Антресоль № 1, Этаж № 1, Подвал № 0",77:02:0017002:4125,Улица Милашенкова (15 мин),"Подвал, Антресоль, 1",,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,04.03.2022 20:00:00,05.04.2022 15:00:00,07.04.2022 10:00,12.04.2022 10:00,,https://178fz.roseltorg.ru/#com/procedure/view/procedure/387986,
https://investmoscow.ru/tenders/tender/18544197,18544197,58.8,7886000.0,134115.65,"1 577 200,00 руб.","394 300,00 руб.","11434700,00",45.0%,"Юго-Западный административный округ, Теплый Стан, город Москва, Профсоюзная улица, дом 156, корпус 1, не указано",77:06:0009001:2003,Тёплый Стан (8 мин),1,9,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,28.01.2022 20:00:00,07.04.2022 15:00:00,14.04.2022 10:00,18.04.2022 10:00,18.04.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/385764,
https://investmoscow.ru/tenders/tender/18930139,18930139,555.4,45091000.0,81186.53,"9 018 200,00 руб.","676 365,00 руб.","36298255,00",-19.5%,"Восточный административный округ, Богородское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, Погонный проезд, дом 1, корпус 11, Этаж №1, Подвал №0",77:03:0002020:7086,Белокаменная (16 мин),"1 этаж, Подвал, 0, 1",9,,Отдельный,Публичное предложение,2023,Завершено,17.02.2023 20:00:00,27.03.2023 15:00:00,29.03.2023 10:00,31.03.2023 10:00,31.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008697,
https://investmoscow.ru/tenders/tender/18808559,18808559,555.4,45091000.0,81186.53,"9 018 200,00 руб.","2 254 550,00 руб.",,,"Восточный административный округ, Богородское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, Погонный проезд, дом 1, корпус 11, Этаж №1, Подвал №0",77:03:0002020:7086,Белокаменная (16 мин),"1 этаж, Подвал, 1",9,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,11.11.2022 20:00:00,12.12.2022 15:00:00,14.12.2022 10:00,16.12.2022 10:00,16.12.2022 17:00,https://www.roseltorg.ru/procedure/21000005000000005441,
https://investmoscow.ru/tenders/tender/18749310,18749310,555.4,45091000.0,81186.53,"9 018 200,00 руб.","2 254 550,00 руб.",,,"Восточный административный округ, Богородское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, Погонный проезд, дом 1, корпус 11, Этаж №1, Подвал №0",77:03:0002020:7086,Белокаменная (16 мин),"1 этаж, Подвал, 1",9,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,21.09.2022 20:00:00,24.10.2022 15:00:00,26.10.2022 10:00,28.10.2022 10:00,28.10.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/408596,
https://investmoscow.ru/tenders/tender/18683603,18683603,555.4,45091000.0,81186.53,"9 018 200,00 руб.","2 254 550,00 руб.",,,"Восточный административный округ, Богородское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, Погонный проезд, дом 1, корпус 11, Этаж №1, Подвал №0",77:03:0002020:7086,Белокаменная (16 мин),"1 этаж, Подвал, 1",9,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,01.08.2022 20:00:00,12.09.2022 15:00:00,14.09.2022 10:00,19.09.2022 10:00,19.09.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/401869,
https://investmoscow.ru/tenders/tender/18520477,18520477,555.4,55509000.0,99944.18,"11 101 800,00 руб.","2 775 450,00 руб.",,,"Восточный административный округ, Богородское, город Москва, Погонный проезд, дом 1, корпус 11, Этаж №1, Подвал №0",77:03:0002020:7086,Белокаменная (16 мин),"Подвал, 1",9,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,11.03.2022 20:00:00,14.04.2022 15:00:00,19.04.2022 10:00,21.04.2022 10:00,21.04.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/388284,
https://investmoscow.ru/tenders/tender/18566398,18566398,267.6,17354000.0,64850.52,"3 470 800,00 руб.","867 700,00 руб.",,,"г. Москва, ул. Брусилова, Дом 7, Этаж № 1",77:06:0012020:16916,,1,,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,14.03.2022 18:00:00,18.04.2022 15:00:00,20.04.2022 10:00,25.04.2022 10:00,25.04.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/388438,
https://investmoscow.ru/tenders/tender/18976619,18976619,147.2,21852141.0,148452.04,"500 000,00 руб.","218 521,41 руб.","27533697,66",26.0%,"Южный административный округ, Бирюлево Западное, город Москва, Булатниковский проезд, дом 16Б, 1 этаж",77:05:0009003:18726,Аннино (60 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,22.03.2023 20:00:00,05.05.2023 15:00:00,10.05.2023 15:00,12.05.2023 10:00,12.05.2023 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/439266,
https://investmoscow.ru/tenders/tender/18799453,18799453,147.2,21852141.0,148452.04,"500 000,00 руб.","218 521,41 руб.",,,"Южный административный округ, Бирюлево Западное, город Москва, Булатниковский проезд, дом 16Б, 1 этаж","77:05:0009003:18627, 77:05:0009003:18726",Аннино (60 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,03.11.2022 20:00:00,06.12.2022 15:00:00,07.12.2022 15:00,09.12.2022 10:00,09.12.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/415909,
https://investmoscow.ru/tenders/tender/18634342,18634342,147.2,30199439.0,205159.23,"500 000,00 руб.","301 994,39 руб.",,,"Южный административный округ, Бирюлево Западное, город Москва, Булатниковский проезд, дом 16Б, 1 этаж","77:05:0009003:18627, 77:05:0009003:18726",Аннино (60 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,14.06.2022 20:00:00,14.07.2022 15:00:00,15.07.2022 15:00,19.07.2022 10:00,19.07.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/396778,
