url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол,latitude,longitude,????????_????????_????,????????_????_????????????
https://investmoscow.ru/tenders/tender/18495797,18495797,32.3,4860000.0,150464.4,"972 000,00 руб.","243 000,00 руб.","8505000,00",75.0%,"Северо-Восточный административный округ, Марьина роща, Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьина Роща, Старомарьинское шоссе, дом 6, корпус 1, Этаж №1",77:02:0000000:2159,Марьина Роща (11 мин),1,14.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381964,,55.803258,37.612628,page,false
https://investmoscow.ru/tenders/tender/18495903,18495903,251.8,14238000.0,56544.88,"2 847 600,00 руб.","711 900,00 руб.",,,"Западный административный округ, Можайский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Можайский, улица Багрицкого, дом 61, подвал",77:07:0008003:10335,Кунцевская (22 мин),Подвал,5.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/381967,,55.7157588,37.4379639,missing,false
https://investmoscow.ru/tenders/tender/18497539,18497539,172.6,20092000.0,116407.88,"4 018 400,00 руб.","1 004 600,00 руб.","25115000,00",25.0%,"Южный административный округ, Чертаново Северное, Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Северное, Сумской проезд, дом 5, корпус 4, Этаж № 1",77:05:0006004:23999,Чертановская (11 мин),1,2.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382089,,55.6333389,37.607982,page,false
https://investmoscow.ru/tenders/tender/18497837,18497837,46.6,5901000.0,126630.9,"1 180 200,00 руб.","295 050,00 руб.","8851500,00",50.0%,"Юго-Восточный административный округ, Лефортово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Лефортово, 2-я Кабельная улица, дом 4, Этаж № 1, Этаж № 2",77:04:0001016:5778,Авиамоторная (5 мин),"1, 2",7.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382090,,55.748556,37.715186,page,false
https://investmoscow.ru/tenders/tender/18497908,18497908,31.6,4113000.0,130158.23,"822 600,00 руб.","205 650,00 руб.","7609050,00",85.0%,"Юго-Западный административный округ, Черемушки, Российская Федерация, город Москва, внутригородская территория муниципальный округ Черемушки, Севастопольский проспект, дом 32, Этаж № 1",77:05:0001015:6709,Новые Черёмушки (22 мин),1,9.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382091,,55.658664,37.572279,page,false
https://investmoscow.ru/tenders/tender/18498486,18498486,11.4,1485000.0,130263.16,"297 000,00 руб.","74 250,00 руб.",,,"Южный административный округ, Братеево, Российская Федерация, город Москва, внутригородская территория муниципальный округ Братеево, улица Борисовские Пруды, дом 16, корпус 2, этаж № 1",77:05:0012004:6768,Борисово (4 мин),1,14.0,,Вход через подъезд,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382087,,55.6362768,37.7477212,missing,false
https://investmoscow.ru/tenders/tender/18498600,18498600,203.9,7549000.0,37023.05,"1 509 800,00 руб.","377 450,00 руб.",,,"Западный административный округ, Очаково-Матвеевское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Очаково-Матвеевское, Озёрная улица, дом 10, подвал № 0","77:07:0014001:8484, 77:07:0014001:8485",Озёрная (14 мин),Подвал,5.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382085,,55.6812904,37.4585192,missing,false
https://investmoscow.ru/tenders/tender/18499876,18499876,126.3,11602000.0,91860.65,"2 320 400,00 руб.","290 050,00 руб.","7251250,00",,"Центральный административный округ, Красносельский, город Москва, Верхняя Красносельская улица, дом 8, корпус 3, Подвал № 0",77:01:0003035:2415,Красносельская (8 мин),Подвал,14.0,,Вход через подъезд,Публичное предложение,2022,Завершено,02.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382094,,55.784552,37.659982,page,false
https://investmoscow.ru/tenders/tender/18500396,18500396,40.3,1640000.0,40694.79,"328 000,00 руб.","82 000,00 руб.",,,"Западный административный округ, Фили-Давыдково, Российская Федерация, город Москва, внутригородская территория муниципальный округ Фили-Давыдково, Кременчугская улица, дом 9, Подвал № 0",77:07:0009004:10886,Славянский бульвар (20 мин),Подвал,16.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382161,,55.7203961,37.4632733,missing,false
https://investmoscow.ru/tenders/tender/18500653,18500653,53.0,3116000.0,58792.45,"623 200,00 руб.","155 800,00 руб.","6076200,00",95.0%,"Западный административный округ, Фили-Давыдково, Российская Федерация, город Москва, внутригородская территория муниципальный округ Фили-Давыдково, Кременчугская улица, дом 9, Подвал № 0",77:07:0009004:10881,Славянский бульвар (20 мин),Подвал,16.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382167,,55.7203961,37.4632733,page,false
https://investmoscow.ru/tenders/tender/18500665,18500665,127.8,4610000.0,36071.99,"922 000,00 руб.","115 250,00 руб.","3111750,00",,"Восточный административный округ, Перово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Мартеновская улица, дом 3, Подвал № 0",77:03:0006019:8200,Новогиреево (15 мин),Подвал,5.0,,Вход через места общего пользования,Публичное предложение,2022,Завершено,03.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382222,,55.7589786,37.8061893,page,false
https://investmoscow.ru/tenders/tender/18500697,18500697,158.1,19815000.0,125332.07,"3 963 000,00 руб.","990 750,00 руб.","23778000,00",20.0%,"г. Москва, ул. Коминтерна, Дом 13/4, Этаж № 1",77:02:0010008:4798,Бабушкинская (14 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,04.02.2022 20:00:00,10.03.2022 15:00:00,15.03.2022 10:00,17.03.2022 10:00,17.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386173,,55.8651204,37.6803572,page,false
https://investmoscow.ru/tenders/tender/18500756,18500756,337.6,14048000.0,41611.37,"2 809 600,00 руб.","351 200,00 руб.","11940800,00",,"Северный административный округ, Войковский, город Москва, Нарвская улица, дом 13, Подвал № 0",77:09:0001025:1549,Водный стадион (17 мин),Подвал,4.0,,Отдельный,Публичное предложение,2022,Завершено,03.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382341,,55.8342177,37.5046346,page,false
https://investmoscow.ru/tenders/tender/18500772,18500772,444.6,30576000.0,68771.93,"6 115 200,00 руб.","1 528 800,00 руб.",,,"г. Москва, ул. Марфинская Большая, д.4, Антресоль № 1, Этаж № 1, Подвал № 0",77:02:0017002:4125,Улица Милашенкова (15 мин),"Подвал, Антресоль, 1",,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,04.03.2022 20:00:00,05.04.2022 15:00:00,07.04.2022 10:00,12.04.2022 10:00,,https://178fz.roseltorg.ru/#com/procedure/view/procedure/387986,,55.831323,37.593087,missing,false
https://investmoscow.ru/tenders/tender/18500789,18500789,115.5,19646000.0,170095.24,"3 929 200,00 руб.","982 300,00 руб.","28486700,00",45.0%,"Западный административный округ, Раменки, Российская Федерация, город Москва, внутригородская территория муниципальный округ Раменки, улица Пудовкина, дом 3, Этаж № 1",77:07:0006004:14892,Лужники (30 мин),1,8.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,03.12.2021 20:00:00,20.01.2022 15:00:00,27.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382174,,55.7266165,37.5316767,page,false
https://investmoscow.ru/tenders/tender/18500932,18500932,130.4,13486000.0,103420.25,"2 697 200,00 руб.","674 300,00 руб.",,,"г.Москва, пер.Плетешковский, д.3А, стр.1, Подвал № 0",77:01:0003017:3838,Бауманская (3 мин),"Подвал, 0",,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,02.02.2022 20:00:00,09.03.2022 15:00:00,14.03.2022 10:00,16.03.2022 10:00,16.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386059,,55.7711445,37.6761056,missing,false
https://investmoscow.ru/tenders/tender/18500952,18500952,180.4,18657000.0,103420.18,"3 731 400,00 руб.","932 850,00 руб.",,,"г.Москва, пер.Плетешковский, д.3А, строен.1, Подвал № 0",77:01:0003017:3840,Бауманская (3 мин),"Подвал, 0",,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,01.02.2022 20:00:00,09.03.2022 15:00:00,14.03.2022 10:00,16.03.2022 10:00,16.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/386031,,55.7711445,37.6761056,missing,false
https://investmoscow.ru/tenders/tender/18501063,18501063,99.1,6990000.0,70534.81,"1 398 000,00 руб.","349 500,00 руб.","6990000,00",0.0%,"г. Москва, ул. Набережная Б., Дом 21, Подвал № 0",77:08:0000000:3065,Тушинская (21 мин),"Подвал, 0",,,nsi:1032:1032004,Открытый аукцион в электронной форме,2022,Завершено,28.01.2022 20:00:00,28.02.2022 15:00:00,02.03.2022 10:00,05.03.2022 10:00,05.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/385868,,55.8324272,37.4590241,page,false
https://investmoscow.ru/tenders/tender/18501094,18501094,246.2,20755000.0,84301.38,"4 151 000,00 руб.","1 037 750,00 руб.",,,"г. Москва, ул. Академика Комарова, Дом 11А, Подвал № 0",77:02:0017002:4154,Улица Милашенкова (13 мин),"Подвал, 0",5.0,,nsi:1032:9001302,Открытый аукцион в электронной форме,2022,Завершено,08.12.2021 20:00:00,24.01.2022 15:00:00,26.01.2022 10:00,31.01.2022 10:00,31.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382836,,55.8288941,37.5900188,missing,false
https://investmoscow.ru/tenders/tender/18501194,18501194,5.0,469000.0,93800.0,"93 800,00 руб.","23 450,00 руб.",,,"г. Москва, б-р Новочеркасский, Дом 46, Этаж № 1",77:04:0004019:30642,Марьино (5 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,28.01.2022 20:00:00,28.02.2022 15:00:00,02.03.2022 10:00,05.03.2022 10:00,05.03.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/385869,,55.6457386,37.7395446,missing,false
https://investmoscow.ru/tenders/tender/18502187,18502187,224.9,0.0,,"1 064 700,00 руб.",,"4300000,00",,"Юго-Западный административный округ, Ломоносовский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Ломоносовский, улица Кравченко, дом 8, Подвал № 0",77:04:0001006:4688,Проспект Вернадского (469 мин),Подвал,10.0,,Вход через места общего пользования,Без объявления цены,2022,Завершено,07.12.2021 20:00:00,14.01.2022 15:00:00,,,18.01.2022 10:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382365,,55.725639,36.952651,page,false
https://investmoscow.ru/tenders/tender/18502367,18502367,317.9,0.0,,"2 897 900,00 руб.",,"20655000,00",,"Юго-Восточный административный округ, Лефортово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Лефортово, Средний Золоторожский переулок, дом 17, Этаж № 1, Этаж № 2",77:04:0001011:3692,Площадь Ильича (9 мин),"1, 2",2.0,,Вход через места общего пользования,Без объявления цены,2022,Завершено,07.12.2021 20:00:00,14.01.2022 15:00:00,,,18.01.2022 10:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382367,,55.749245,37.681218,page,false
https://investmoscow.ru/tenders/tender/18502433,18502433,155.4,0.0,,"865 700,00 руб.",,"8803986,00",,"Юго-Восточный административный округ, Рязанский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Рязанский, улица Паперника, дом 15, Подвал № 0",77:04:0002008:4392,Окская (7 мин),Подвал,5.0,,Вход через места общего пользования,Без объявления цены,2022,Завершено,07.12.2021 20:00:00,14.01.2022 15:00:00,,,18.01.2022 10:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382371,,55.721398,37.789028,page,false
https://investmoscow.ru/tenders/tender/18502513,18502513,140.7,0.0,,"876 200,00 руб.",,"6337000,00",,"Юго-Восточный административный округ, Кузьминки, город Москва, улица Фёдора Полетаева, дом 4, корпус 1, Цокольный этаж № 0",77:04:0002017:5762,Окская (8 мин),Цоколь,17.0,,Отдельный,Без объявления цены,2022,Завершено,07.12.2021 20:00:00,14.01.2022 15:00:00,,,18.01.2022 10:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382383,,55.714824,37.775218,page,false
https://investmoscow.ru/tenders/tender/18502521,18502521,166.5,4596000.0,27603.6,"919 200,00 руб.","114 900,00 руб.","2298000,00",,"Северо-Западный административный округ, Покровское-Стрешнево, город Москва, Подмосковная улица, дом 8, Подвал № 0","77:08:0006002:4481, 77:08:0006002:4480",Тушинская (18 мин),Подвал,3.0,,Вход через места общего пользования,Публичное предложение,2022,Завершено,03.12.2021 10:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382342,,55.831762,37.45662,page,false
https://investmoscow.ru/tenders/tender/18504531,18504531,119.1,6473000.0,54349.29,"1 294 600,00 руб.","161 825,00 руб.","3398325,00",,"Юго-Западный административный округ, Академический, город Москва, проспект 60-летия Октября, дом 16, корпус 3, Подвал № 0",77:06:0002008:5094,Академическая (3 мин),Подвал,5.0,,Отдельный,Публичное предложение,2022,Завершено,07.12.2021 20:00:00,13.01.2022 15:00:00,20.01.2022 10:00,24.01.2022 10:00,24.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382575,,55.690746,37.573272,page,false
https://investmoscow.ru/tenders/tender/18504688,18504688,161.1,17643000.0,109515.83,"3 528 600,00 руб.","441 075,00 руб.","19407300,00",,"Южный административный округ, Нагорный, город Москва, Нахимовский проспект, дом 1, корпус 2, Этаж № 1","77:05:0003003:6316, 77:05:0003003:6315",Нахимовский проспект (9 мин),1,5.0,,Вход через места общего пользования,Публичное предложение,2022,Завершено,07.12.2021 20:00:00,13.01.2022 15:00:00,20.01.2022 10:00,24.01.2022 10:00,24.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382579,,55.6622442,37.6169895,page,false
https://investmoscow.ru/tenders/tender/18504699,18504699,617.1,27326000.0,44281.32,"5 465 200,00 руб.","683 150,00 руб.",,,"Северный административный округ, Савеловский, город Москва, Петровско-Разумовский проезд, дом 24, корпус 4, Подвал № 0",77:09:0004011:6595,Дмитровская (14 мин),"Подвал, 0",5.0,,Вход через места общего пользования,Публичное предложение,2022,Завершено,07.12.2021 20:00:00,13.01.2022 15:00:00,20.01.2022 10:00,24.01.2022 10:00,24.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382450,,55.8032302,37.5637094,missing,false
https://investmoscow.ru/tenders/tender/18504788,18504788,193.3,23529000.0,121722.71,"4 705 800,00 руб.","588 225,00 руб.","18234975,00",,"Южный административный округ, Царицыно, город Москва, Севанская улица, дом 3, корпус 2, Цокольный этаж № 0",77:05:0005008:18085,Царицыно (6 мин),Цоколь,17.0,,Отдельный,Публичное предложение,2022,Завершено,07.12.2021 20:00:00,13.01.2022 15:00:00,20.01.2022 10:00,24.01.2022 10:00,24.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382451,,55.619171,37.66256,page,false
https://investmoscow.ru/tenders/tender/18504838,18504838,149.1,8260000.0,55399.06,"1 652 000,00 руб.","206 500,00 руб.","4130000,00",,"Юго-Западный административный округ, Южное Бутово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Южное Бутово, Вокзальная площадь, дом 2, строение 2, Подвал № 0",77:06:0012015:7610,Улица Скобелевская (18 мин),Подвал,2.0,,Вход через подъезд,Публичное предложение,2022,Завершено,07.12.2021 20:00:00,13.01.2022 15:00:00,20.01.2022 10:00,24.01.2022 10:00,24.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382580,,55.542147,37.573409,page,false
https://investmoscow.ru/tenders/tender/18504954,18504954,96.0,6112000.0,63666.67,"1 222 400,00 руб.","152 800,00 руб.","5042400,00",,"Южный административный округ, Донской, город Москва, улица Стасовой, дом 5, Подвал № 0","77:05:0001009:7902, 77:05:0001009:7904",Ленинский проспект (13 мин),Подвал,5.0,,Вход через места общего пользования,Публичное предложение,2022,Завершено,07.12.2021 20:00:00,13.01.2022 15:00:00,20.01.2022 10:00,24.01.2022 10:00,24.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382581,,55.7142975,37.5960469,page,false
https://investmoscow.ru/tenders/tender/18505004,18505004,385.6,17167000.0,44520.23,"3 433 400,00 руб.","429 175,00 руб.",,,"Северный административный округ, Савеловский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Савеловский, Петровско-Разумовский проезд, дом 16, Подвал № 0",77:09:0004015:4009,Петровский парк (13 мин),Подвал,8.0,,Отдельный,Публичное предложение,2022,Завершено,07.12.2021 20:00:00,13.01.2022 15:00:00,20.01.2022 10:00,24.01.2022 10:00,24.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382453,,55.7975623,37.5694766,missing,false
https://investmoscow.ru/tenders/tender/18505052,18505052,73.7,6493000.0,88100.41,"1 298 600,00 руб.","162 325,00 руб.","4707425,00",,"Центральный административный округ, Басманный, город Москва, Спартаковский переулок, дом 26, строение 2, Подвал № 0",77:01:0003023:2621,Бауманская (6 мин),Подвал,6.0,,Вход через места общего пользования,Публичное предложение,2022,Завершено,07.12.2021 20:00:00,13.01.2022 15:00:00,20.01.2022 10:00,24.01.2022 10:00,24.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382454,,55.7755537,37.6803434,page,false
https://investmoscow.ru/tenders/tender/18505168,18505168,189.9,12111000.0,63775.67,"2 422 200,00 руб.","302 775,00 руб.",,,"Юго-Западный административный округ, Академический, Российская Федерация, город Москва, внутригородская территория муниципальный округ Академический, улица Кржижановского, дом 2/21, Подвал № 0",77:06:0004001:10484,Профсоюзная (8 мин),Подвал,5.0,,Вход через подъезд,Публичное предложение,2022,Завершено,07.12.2021 20:00:00,13.01.2022 15:00:00,20.01.2022 10:00,24.01.2022 10:00,24.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382583,,55.683136,37.560443,missing,false
https://investmoscow.ru/tenders/tender/18506900,18506900,236.0,10602000.0,44923.73,"2 120 400,00 руб.","265 050,00 руб.","5831100,00",,"Северный административный округ, Тимирязевский, город Москва, Дмитровское шоссе, дом 5, корпус 1, Подвал № 0",77:02:0025016:1751,Дмитровская (7 мин),Подвал,7.0,,Отдельный,Публичное предложение,2022,Завершено,07.12.2021 20:00:00,13.01.2022 15:00:00,20.01.2022 10:00,24.01.2022 10:00,24.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382586,,55.812177,37.577086,page,false
https://investmoscow.ru/tenders/tender/18507035,18507035,444.7,13481000.0,30314.82,"2 696 200,00 руб.","337 025,00 руб.","6740500,00",,"Северный административный округ, Тимирязевский, город Москва, Дмитровское шоссе, дом 5, корпус 1, Подвал № 0",77:02:0025016:1744,Дмитровская (7 мин),Подвал,7.0,,Вход через места общего пользования,Публичное предложение,2022,Завершено,07.12.2021 20:00:00,13.01.2022 15:00:00,20.01.2022 10:00,24.01.2022 10:00,24.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382587,,55.812177,37.577086,page,false
https://investmoscow.ru/tenders/tender/18507063,18507063,111.1,6052000.0,54473.45,"1 210 400,00 руб.","151 300,00 руб.","4387700,00",,"Юго-Восточный административный округ, Нижегородский, город Москва, 2-й Карачаровский проезд, дом 4А, подвал № 0",77:04:0002002:7920,Стахановская (5 мин),Подвал,5.0,,Вход через места общего пользования,Публичное предложение,2022,Завершено,07.12.2021 20:00:00,13.01.2022 15:00:00,20.01.2022 10:00,24.01.2022 10:00,24.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382590,,55.730079,37.754774,page,false
https://investmoscow.ru/tenders/tender/18507088,18507088,975.9,121368000.0,124365.2,"24 273 600,00 руб.","3 034 200,00 руб.","121368000,00",,"Южный административный округ, Даниловский, город Москва, 1-й Кожуховский проезд, дом 11, Подвал № 0, Этаж № 1, Этаж № 2",77:05:0002003:4309,Автозаводская (2 мин),"Подвал, 1, 2",8.0,,Отдельный,Публичное предложение,2022,Завершено,07.12.2021 20:00:00,13.01.2022 15:00:00,20.01.2022 10:00,24.01.2022 10:00,24.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382593,,55.7067243,37.6620889,page,false
https://investmoscow.ru/tenders/tender/18507161,18507161,2011.1,109382000.0,54389.14,"21 876 400,00 руб.","2 734 550,00 руб.","76567400,00",,"Северо-Восточный административный округ, Ростокино, город Москва, Сельскохозяйственная улица, дом 15, строение 3, подвал № 0, Чердак № 0, Этаж № 1, Этаж № 2, Этаж № 3","77:02:0018009:2453, 77:02:0018009:2455, 77:02:0018009:2456, 77:02:0018009:2451, 77:02:0018009:2452",Ботанический сад (11 мин),"Подвал, Чердак, 1, 2, 3",3.0,,Отдельный,Публичное предложение,2022,Завершено,07.12.2021 20:00:00,13.01.2022 15:00:00,20.01.2022 10:00,24.01.2022 10:00,24.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382598,,55.836716,37.638088,page,false
https://investmoscow.ru/tenders/tender/18507193,18507193,150.3,8697000.0,57864.27,"1 739 400,00 руб.","217 425,00 руб.","8697000,00",,"Юго-Западный административный округ, Академический, Российская Федерация, город Москва, внутригородская территория муниципальный округ Академический, улица Дмитрия Ульянова, дом 32, подвал № 0",77:06:0003003:4064,Академическая (8 мин),Подвал,5.0,,Вход через места общего пользования,Публичное предложение,2022,Завершено,07.12.2021 20:00:00,13.01.2022 15:00:00,20.01.2022 10:00,24.01.2022 10:00,24.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382600,,55.684579,37.581418,page,false
https://investmoscow.ru/tenders/tender/18507847,18507847,40.1,4133000.0,103067.33,"826 600,00 руб.","206 650,00 руб.","9919200,00",140.0%,"Юго-Западный административный округ, Академический, Российская Федерация, город Москва, внутригородская территория муниципальный округ Академический, Профсоюзная улица, дом 13/12, Этаж № 1, Подвал № 0",77:06:0009001:1953,Профсоюзная (4 мин),"Подвал, 1",8.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,10.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382942,,55.680713,37.567381,page,false
https://investmoscow.ru/tenders/tender/18507865,18507865,631.8,65978000.0,104428.62,"13 195 600,00 руб.","3 298 900,00 руб.",,,"Восточный административный округ, Перово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, улица Плеханова, дом 33, Этаж № 1",77:03:0006003:8279,Перово (19 мин),1,12.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,10.12.2021 20:00:00,27.01.2022 15:00:00,03.02.2022 10:00,07.02.2022 10:00,07.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382943,,55.740859,37.7694677,missing,false
https://investmoscow.ru/tenders/tender/18508197,18508197,223.6,12650000.0,56574.24,"2 530 000,00 руб.","632 500,00 руб.",,,"Юго-Западный административный округ, Ломоносовский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Ломоносовский, улица Кравченко, дом 24/35, подвал № 0",77:04:0001006:4671,Проспект Вернадского (7 мин),Подвал,8.0,,Вход через подъезд,Открытый аукцион в электронной форме,2022,Завершено,14.12.2021 20:00:00,18.01.2022 15:00:00,25.01.2022 10:00,27.01.2022 10:00,27.01.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/383005,,55.680038,37.513587,missing,false
https://investmoscow.ru/tenders/tender/18508353,18508353,153.4,21146000.0,137848.76,"4 229 200,00 руб.","1 057 300,00 руб.",,,"Южный административный округ, Донской, город Москва, 2-й Верхний Михайловский проезд, дом 5, Цокольный этаж № 0",77:05:0001011:4567,Шаболовская (15 мин),Цоколь,5.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,10.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382929,,55.70899,37.604556,missing,false
https://investmoscow.ru/tenders/tender/18508364,18508364,97.5,8127000.0,83353.85,"1 625 400,00 руб.","406 350,00 руб.","14222250,00",75.0%,"Юго-Восточный административный округ, Некрасовка, Российская Федерация, город Москва, внутригородская территория муниципальный округ Некрасовка, 2-я Вольская улица, дом 3, Этаж № 1",77:04:0006002:2803,Некрасовка (35 мин),1,17.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,10.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382932,,55.687142,37.91971,page,false
https://investmoscow.ru/tenders/tender/18508378,18508378,26.0,1464000.0,56307.69,"292 800,00 руб.","73 200,00 руб.",,,"Северо-Восточный административный округ, Алексеевский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Алексеевский, Графский переулок, дом 14Б, Технический этаж № 0",77:02:0023016:3700,Алексеевская (10 мин),Техническое подполье,3.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,10.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382931,,55.802807,37.641911,missing,false
