url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол,latitude,longitude,????????_????????_????,????????_????_????????????,есть_протокол_отказа,?????_??????????
https://investmoscow.ru/tenders/tender/18914913,18914913,152.0,14082000.0,92644.74,"1 408 200,00 руб.","352 050,00 руб.",15138150.0,,"Юго-Западный административный округ, Южное Бутово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Южное Бутово, улица Брусилова, дом 31, этаж 1",77:06:0012020:6254,Бунинская Аллея (86 мин),1,9.0,,Отдельный,Публичное предложение,2023,Завершено,06.02.2023 20:00:00,13.03.2023 15:00:00,20.03.2023 10:00,22.03.2023 10:00,22.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000007935,,55.5007830553,37.5942006888,page,False,,False
https://investmoscow.ru/tenders/tender/18915057,18915057,52.7,14351000.0,272314.99,"1 435 100,00 руб.","358 775,00 руб.",15786100.0,,"Центральный административный округ, Замоскворечье, Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Валовая улица, дом 6, Этаж № 1",77:01:0002006:4301,Павелецкая (3 мин),1,15.0,,Отдельный,Публичное предложение,2023,Завершено,06.02.2023 20:00:00,13.03.2023 15:00:00,20.03.2023 10:00,22.03.2023 10:00,22.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000007936,,55.7310162,37.6339059,page,False,,False
https://investmoscow.ru/tenders/tender/18915160,18915160,331.9,28988000.0,87339.56,"2 898 800,00 руб.","724 700,00 руб.",22465700.0,,"Северо-Восточный административный округ, Алексеевский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Алексеевский, проспект Мира, дом 146, Подвал № 0","77:02:0023001:5012, 77:02:0023001:5009",ВДНХ (3 мин),Подвал,8.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,06.02.2023 20:00:00,13.03.2023 15:00:00,20.03.2023 10:00,22.03.2023 10:00,22.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000007928,,55.820655,37.642026,page,False,,False
https://investmoscow.ru/tenders/tender/18915216,18915216,154.4,21305000.0,137985.75,"2 130 500,00 руб.","532 625,00 руб.",17576625.0,,"Юго-Западный административный округ, Зюзино, Российская Федерация, город Москва, внутригородская территория муниципальный округ Зюзино, Херсонская улица, дом 12, корпус 5, Этаж № 1",77:06:0005013:5261,Севастопольская (21 мин),1,16.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,07.02.2023 20:00:00,13.03.2023 15:00:00,20.03.2023 10:00,22.03.2023 10:00,22.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000007940,,55.6518964745,37.5732599482,page,False,,False
https://investmoscow.ru/tenders/tender/18915260,18915260,141.8,7451000.0,52545.84,"745 100,00 руб.","186 275,00 руб.",7451000.0,,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, Окружной проезд, дом 15, корпус 1, подвал № 0",77:03:0003019:7288,Измайлово (2 мин),Подвал,7.0,,Отдельный,Публичное предложение,2023,Завершено,07.02.2023 20:00:00,13.03.2023 15:00:00,20.03.2023 10:00,22.03.2023 10:00,22.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000007948,,55.7893312,37.7416503,page,False,,False
https://investmoscow.ru/tenders/tender/18915291,18915291,117.5,12259000.0,104331.91,"1 225 900,00 руб.","306 475,00 руб.",13178425.0,,"Северо-Восточный административный округ, Бабушкинский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Бабушкинский, улица Лётчика Бабушкина, дом 11/2, корпус 2, Этаж № 1",77:02:0015005:1817,Бабушкинская (15 мин),1 этаж,5.0,,Отдельный,Публичное предложение,2023,Завершено,07.02.2023 20:00:00,13.03.2023 15:00:00,20.03.2023 10:00,22.03.2023 10:00,22.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000007942,,55.861766,37.6726,page,False,,False
https://investmoscow.ru/tenders/tender/18915356,18915356,199.0,31843000.0,160015.08,"3 184 300,00 руб.","796 075,00 руб.",35823375.0,,"Центральный административный округ, Таганский, г. Москва, ул. Воронцовская, д. 36, стр. 1 и д. 34, стр. 1, Этаж № 1","77:01:0006023:5860, 77:01:0006023:5877",Крестьянская застава (6 мин),1,8.0,,Вход через подъезд,Публичное предложение,2023,Завершено,06.02.2023 20:00:00,13.03.2023 15:00:00,20.03.2023 10:00,22.03.2023 10:00,22.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000007938,,55.7346668076,37.6612767579,page,False,,False
https://investmoscow.ru/tenders/tender/18915428,18915428,124.9,22628000.0,181168.94,"2 262 800,00 руб.","565 700,00 руб.",27719300.0,,"Юго-Западный административный округ, Академический, Российская Федерация, город Москва, внутригородская территория муниципальный округ Академический, Профсоюзная улица, дом 17, корпус 2, Этаж № 1",77:06:0009001:2023,Профсоюзная (3 мин),1,5.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,08.02.2023 20:00:00,14.03.2023 15:00:00,21.03.2023 10:00,23.03.2023 10:00,23.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008045,,55.678294,37.566863,page,False,,False
https://investmoscow.ru/tenders/tender/18915441,18915441,71.8,4006000.0,55793.87,"400 600,00 руб.","100 150,00 руб.",2704050.0,,"Юго-Западный административный округ, Гагаринский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Гагаринский, Молодёжная улица, дом 6, подвал № 0",77:06:0001003:8772,Университет (11 мин),Подвал,7.0,,Вход через подъезд,Публичное предложение,2023,Завершено,06.02.2023 20:00:00,13.03.2023 15:00:00,20.03.2023 10:00,22.03.2023 10:00,22.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000007939,,55.6954874929,37.5460013868,page,False,,False
https://investmoscow.ru/tenders/tender/18915539,18915539,126.6,8714000.0,68830.96,"871 400,00 руб.","217 850,00 руб.",6535500.0,,"Центральный административный округ, Таганский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Николоямская улица, дом 45, строение 2, Подвал № 0",77:01:0002027:1598,Таганская (1 мин),Подвал,6.0,,Вход через подъезд,Публичное предложение,2023,Завершено,08.02.2023 20:00:00,14.03.2023 15:00:00,21.03.2023 10:00,23.03.2023 10:00,23.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008054,,55.7475553,37.6633084,page,False,,False
https://investmoscow.ru/tenders/tender/18915546,18915546,18.8,1179400.0,62734.04,"117 940,00 руб.","29 485,00 руб.",973005.0,,"г.Москва, ш.Рублёвское, д.70, соор.8, Подвал № 2",77:07:0001001:11219,Крылатское (35 мин),2,1.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,08.02.2023 20:00:00,14.03.2023 15:00:00,21.03.2023 10:00,23.03.2023 10:00,23.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008050,,55.746967,37.417889,page,False,,False
https://investmoscow.ru/tenders/tender/18916426,18916426,3.5,0.0,,"36 300,00 руб.",,292222.0,,"Западный административный округ, Кунцево, город Москва, Ярцевская улица, дом 34, корпус 2, Подвал № 1, ком. 233",77:07:0004005:13947,Молодёжная (3 мин),Подвал,22.0,,Вход через места общего пользования,Без объявления цены,2023,Завершено,07.02.2023 20:00:00,10.03.2023 15:00:00,,,15.03.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000007951,,55.741482,37.4195996,page,False,,False
https://investmoscow.ru/tenders/tender/18916718,18916718,3.5,0.0,,"36 300,00 руб.",,358900.0,,"Западный административный округ, Кунцево, город Москва, Ярцевская улица, дом 34, корпус 2, подвал № 2, ком. 228",77:07:0004005:13772,Молодёжная (3 мин),-2,22.0,,Вход через места общего пользования,Без объявления цены,2023,Завершено,07.02.2023 20:00:00,10.03.2023 15:00:00,,,15.03.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000007992,,55.741482,37.4195996,page,False,,False
https://investmoscow.ru/tenders/tender/18916864,18916864,3.1,0.0,,"32 100,00 руб.",,305000.0,,"Западный административный округ, Кунцево, город Москва, Ярцевская улица, дом 34, корпус 2, подвал № 1, ком. 195",77:07:0004005:13909,Молодёжная (3 мин),-1,22.0,,Вход через места общего пользования,Без объявления цены,2023,Завершено,07.02.2023 20:00:00,10.03.2023 15:00:00,,,15.03.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000007994,,55.741482,37.4195996,page,False,,False
https://investmoscow.ru/tenders/tender/18916911,18916911,7.3,0.0,,"75 700,00 руб.",,657109.0,,"Западный административный округ, Кунцево, город Москва, Ярцевская улица, дом 34, корпус 2, Подвал № 2, ком. 262",77:07:0004005:13806,Молодёжная (3 мин),Подвал,22.0,,Вход через места общего пользования,Без объявления цены,2023,Завершено,07.02.2023 20:00:00,10.03.2023 15:00:00,,,15.03.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000007995,,55.741482,37.4195996,page,False,,False
https://investmoscow.ru/tenders/tender/18916963,18916963,3.7,0.0,,"38 400,00 руб.",,307999.0,,"Западный административный округ, Кунцево, город Москва, Ярцевская улица, дом 34, корпус 2, подвал № 2, ком. 235",77:07:0004005:13779,Молодёжная (3 мин),-2,22.0,,Вход через места общего пользования,Без объявления цены,2023,Завершено,07.02.2023 20:00:00,10.03.2023 15:00:00,,,15.03.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000007996,,55.741482,37.4195996,page,False,,False
https://investmoscow.ru/tenders/tender/18917060,18917060,6.0,0.0,,"62 200,00 руб.",,522109.0,,"Западный административный округ, Кунцево, город Москва, Ярцевская улица, дом 34, корпус 2, Подвал № 2, ком. 247",77:07:0004005:13791,Молодёжная (3 мин),Подвал,22.0,,Вход через места общего пользования,Без объявления цены,2023,Завершено,07.02.2023 20:00:00,10.03.2023 15:00:00,,,15.03.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000007997,,55.741482,37.4195996,page,False,,False
https://investmoscow.ru/tenders/tender/18917127,18917127,4.6,0.0,,"47 700,00 руб.",,367779.0,,"Западный административный округ, Кунцево, город Москва, Ярцевская улица, дом 34, корпус 2, Подвал № 2, ком. 208",77:07:0004005:14633,Молодёжная (3 мин),Подвал,22.0,,Вход через места общего пользования,Без объявления цены,2023,Завершено,07.02.2023 20:00:00,10.03.2023 15:00:00,,,15.03.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000007998,,55.741482,37.4195996,page,False,,False
https://investmoscow.ru/tenders/tender/18917141,18917141,275.6,32528000.0,118026.12,"3 252 800,00 руб.","813 200,00 руб.",28462000.0,,"Восточный административный округ, Новокосино, Российская Федерация, город Москва, внутригородская территория муниципальный округ Новокосино, Суздальская улица, дом 38, корпус 2, Этаж № 1","77:03:0009005:2251, 77:03:0009005:2249",Новокосино (5 мин),1,14.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,08.02.2023 20:00:00,14.03.2023 15:00:00,21.03.2023 10:00,23.03.2023 10:00,23.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008037,,55.7455405,37.8726307,page,False,,False
https://investmoscow.ru/tenders/tender/18917221,18917221,116.1,7035000.0,60594.32,"703 500,00 руб.","175 875,00 руб.",3693375.0,,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Спартаковский переулок, дом 26, строение 2, Подвал № 0",77:01:0003023:2758,Бауманская (6 мин),Подвал,6.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,10.02.2023 20:00:00,13.03.2023 15:00:00,20.03.2023 10:00,22.03.2023 10:00,22.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008184,,55.7755537,37.6803434,page,False,,False
https://investmoscow.ru/tenders/tender/18917253,18917253,4.6,0.0,,"47 700,00 руб.",,380000.0,,"Западный административный округ, Кунцево, город Москва, Ярцевская улица, дом 34, корпус 2, Подвал № 1, ком. 235",77:07:0004005:13949,Молодёжная (3 мин),Подвал,22.0,,Вход через места общего пользования,Без объявления цены,2023,Завершено,07.02.2023 20:00:00,10.03.2023 15:00:00,,,15.03.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000008006,,55.741482,37.4195996,page,False,,False
https://investmoscow.ru/tenders/tender/18917278,18917278,3.7,0.0,,"38 400,00 руб.",,305000.0,,"Западный административный округ, Кунцево, город Москва, Ярцевская улица, дом 34, корпус 2, Подвал № 1, ком. 231",77:07:0004005:13945,Молодёжная (3 мин),Подвал,22.0,,Вход через места общего пользования,Без объявления цены,2023,Завершено,07.02.2023 20:00:00,10.03.2023 15:00:00,,,15.03.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000008007,,55.741482,37.4195996,page,False,,False
https://investmoscow.ru/tenders/tender/18917288,18917288,4.8,0.0,,"49 800,00 руб.",,417619.0,,"Западный административный округ, Кунцево, город Москва, Ярцевская улица, дом 34, корпус 2, подвал № 2, ком. 332",77:07:0004005:13876,Молодёжная (3 мин),-2,22.0,,Вход через места общего пользования,Без объявления цены,2023,Завершено,07.02.2023 20:00:00,10.03.2023 15:00:00,,,15.03.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000008008,,55.741482,37.4195996,page,False,,False
https://investmoscow.ru/tenders/tender/18917292,18917292,3.5,0.0,,"36 300,00 руб.",,292222.0,,"Западный административный округ, Кунцево, город Москва, Ярцевская улица, дом 34, корпус 2, Подвал № 2, ком. 254",77:07:0004005:13798,Молодёжная (3 мин),Подвал,22.0,,Вход через места общего пользования,Без объявления цены,2023,Завершено,07.02.2023 20:00:00,10.03.2023 15:00:00,,,15.03.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000008010,,55.741482,37.4195996,page,False,,False
https://investmoscow.ru/tenders/tender/18917339,18917339,4.1,0.0,,"42 500,00 руб.",,335000.0,,"Западный административный округ, Кунцево, город Москва, Ярцевская улица, дом 34, корпус 2, Подвал № 2, ком. 267",77:07:0004005:13811,Молодёжная (3 мин),Подвал,22.0,,Вход через места общего пользования,Без объявления цены,2023,Завершено,07.02.2023 20:00:00,10.03.2023 15:00:00,,,15.03.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000008012,,55.741482,37.4195996,page,False,,False
https://investmoscow.ru/tenders/tender/18917387,18917387,2.7,0.0,,"28 000,00 руб.",,277000.0,,"Западный административный округ, Кунцево, город Москва, Ярцевская улица, дом 34, корпус 2, подвал № 2, ком. 307",77:07:0004005:13851,Молодёжная (3 мин),-2,22.0,,Вход через места общего пользования,Без объявления цены,2023,Завершено,07.02.2023 20:00:00,10.03.2023 15:00:00,,,15.03.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000008014,,55.741482,37.4195996,page,False,,False
https://investmoscow.ru/tenders/tender/18917428,18917428,3.5,0.0,,"36 300,00 руб.",,305000.0,,"Западный административный округ, Кунцево, город Москва, Ярцевская улица, дом 34, корпус 2, подвал № 1, ком. 232",77:07:0004005:13946,Молодёжная (3 мин),-1,22.0,,Вход через места общего пользования,Без объявления цены,2023,Завершено,07.02.2023 20:00:00,10.03.2023 15:00:00,,,15.03.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000008015,,55.741482,37.4195996,page,False,,False
https://investmoscow.ru/tenders/tender/18917454,18917454,5.5,0.0,,"57 000,00 руб.",,478519.0,,"Западный административный округ, Кунцево, город Москва, Ярцевская улица, дом 34, корпус 2, подвал № 1, ком. 228",77:07:0004005:13942,Молодёжная (3 мин),-1,22.0,,Вход через места общего пользования,Без объявления цены,2023,Завершено,07.02.2023 20:00:00,10.03.2023 15:00:00,,,15.03.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000008016,,55.741482,37.4195996,page,False,,False
https://investmoscow.ru/tenders/tender/18917477,18917477,3.5,0.0,,"36 300,00 руб.",,317000.0,,"Западный административный округ, Кунцево, город Москва, Ярцевская улица, дом 34, корпус 2, Подвал № 1, ком. 236",77:07:0004005:13950,Молодёжная (3 мин),Подвал,22.0,,Вход через места общего пользования,Без объявления цены,2023,Завершено,07.02.2023 20:00:00,10.03.2023 15:00:00,,,15.03.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000008017,,55.741482,37.4195996,page,False,,False
https://investmoscow.ru/tenders/tender/18918316,18918316,34.6,2959000.0,85520.23,"295 900,00 руб.","73 975,00 руб.",1701425.0,,"Московская обл., Мытищинскийр-н, Коргашинский с.о., пос. Здравница, ул. Дубки, д. 3, 1 этаж",50:12:0090218:783,Медведково (153 мин),1 этаж,,,Отдельный,Публичное предложение,2023,Завершено,08.02.2023 20:00:00,14.03.2023 15:00:00,21.03.2023 10:00,23.03.2023 10:00,23.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008083,,55.957866,37.73003,page,False,,False
https://investmoscow.ru/tenders/tender/18918433,18918433,97.6,5055000.0,51793.03,"505 500,00 руб.","126 375,00 руб.",4549500.0,,"Северо-Восточный административный округ, Ростокино, Российская Федерация, город Москва, внутригородская территория муниципальный округ Ростокино, Сельскохозяйственная улица, дом 9, Подвал № 0",77:02:0018010:2327,Улица Сергея Эйзенштейна (9 мин),Подвал,5.0,,Отдельный,Публичное предложение,2023,Завершено,08.02.2023 20:00:00,14.03.2023 15:00:00,21.03.2023 10:00,23.03.2023 10:00,23.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008087,,55.834549,37.645543,page,False,,False
https://investmoscow.ru/tenders/tender/18918539,18918539,84.3,4659000.0,55266.9,"465 900,00 руб.","116 475,00 руб.",3028350.0,,"Северо-Восточный административный округ, Ростокино, Российская Федерация, город Москва, внутригородская территория муниципальный округ Ростокино, Сельскохозяйственная улица, дом 9, Подвал № 0",77:02:0018010:2331,Улица Сергея Эйзенштейна (9 мин),Подвал,5.0,,Вход через подъезд,Публичное предложение,2023,Завершено,08.02.2023 20:00:00,14.03.2023 15:00:00,21.03.2023 10:00,23.03.2023 10:00,23.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008089,,55.834549,37.645543,page,False,,False
https://investmoscow.ru/tenders/tender/18918731,18918731,82.5,4815000.0,58363.64,"481 500,00 руб.","120 375,00 руб.",2407500.0,,"Юго-Западный административный округ, Коньково, Российская Федерация, город Москва, внутригородская территория муниципальный округ Коньково, улица Бутлерова, дом 12, Подвал 
№ 0",77:06:0006003:11528,Беляево (12 мин),Подвал,2.0,,Вход через подъезд,Публичное предложение,2023,Завершено,09.02.2023 20:00:00,15.03.2023 15:00:00,22.03.2023 10:00,24.03.2023 10:00,24.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008135,,55.651875,37.528216,page,False,,False
https://investmoscow.ru/tenders/tender/18918998,18918998,299.2,12088000.0,40401.07,"2 417 600,00 руб.","181 320,00 руб.",11000080.0,,"Юго-Восточный административный округ, Выхино-Жулебино, Российская Федерация, город Москва, внутригородская территория муниципальный округ Выхино-Жулебино, Хвалынский бульвар, дом 7/11, корпус 1, Подвал № 0",77:04:0005004:8916,Лермонтовский проспект (5 мин),Подвал,9.0,,Отдельный,Публичное предложение,2023,Завершено,10.02.2023 20:00:00,13.03.2023 15:00:00,15.03.2023 10:00,17.03.2023 10:00,17.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008217,,55.697097,37.850129,page,False,,False
https://investmoscow.ru/tenders/tender/18919235,18919235,197.2,17579000.0,89143.0,"1 757 900,00 руб.","439 475,00 руб.",9668450.0,,"Центральный административный округ, Хамовники, Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, улица Доватора, дом 3, Подвал № 0",77:01:0005009:4038,Спортивная (6 мин),Подвал,5.0,,Отдельный,Публичное предложение,2023,Завершено,09.02.2023 20:00:00,15.03.2023 15:00:00,22.03.2023 10:00,24.03.2023 10:00,24.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008139,,55.7242052,37.5713259,page,False,,False
https://investmoscow.ru/tenders/tender/18919312,18919312,125.5,15147000.0,120693.23,"1 514 700,00 руб.","378 675,00 руб.",10602900.0,,"Центральный административный округ, Хамовники, Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Померанцев переулок, дом 10-12, Подвал № 0",77:01:0001054:2869,Парк культуры (8 мин),Подвал,7.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,09.02.2023 20:00:00,15.03.2023 15:00:00,22.03.2023 10:00,24.03.2023 10:00,24.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008137,,55.7400722,37.591098,page,False,,False
https://investmoscow.ru/tenders/tender/18919557,18919557,76.8,5741000.0,74752.6,"574 100,00 руб.","143 525,00 руб.",2870500.0,,"Западный административный округ, Дорогомилово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Дорогомилово, Студенческая улица, дом 19, корпус 4, подвал № 0",77:07:0007002:10721,Студенческая (6 мин),Подвал,5.0,,Отдельный,Публичное предложение,2023,Завершено,09.02.2023 20:00:00,15.03.2023 15:00:00,22.03.2023 10:00,24.03.2023 10:00,24.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008154,,55.7416691,37.550554,page,False,,False
https://investmoscow.ru/tenders/tender/18921644,18921644,201.0,28403000.0,141308.46,"2 840 300,00 руб.","1 420 150,00 руб.",46864950.0,65.0%,"Центральный административный округ, Тверской, Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Трёхпрудный переулок, дом 2А, Цокольный этаж № 0, Этаж № 1",77:01:0001076:2487,Пушкинская (5 мин),"1 этаж, Цоколь",3.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2023,Завершено,10.02.2023 20:00:00,13.03.2023 15:00:00,20.03.2023 10:00,22.03.2023 10:00,22.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008178,,55.764609,37.598791,page,False,,False
https://investmoscow.ru/tenders/tender/18922582,18922582,154.4,12016000.0,77823.83,"1 201 600,00 руб.","300 400,00 руб.",10514000.0,,"Центральный административный округ, Мещанский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, улица Гиляровского, дом 10, строение 2, Подвал № 0",77:01:0003043:4010,Сухаревская (6 мин),Подвал,4.0,,Отдельный,Публичное предложение,2023,Завершено,10.02.2023 20:00:00,13.03.2023 15:00:00,20.03.2023 10:00,22.03.2023 10:00,22.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008205,,55.776949,37.6311392,page,False,,False
https://investmoscow.ru/tenders/tender/18923345,18923345,272.9,39571000.0,145001.83,"3 957 100,00 руб.","1 978 550,00 руб.",39571000.0,0.0%,"город Москва, шоссе Энтузиастов, д. 15/16, этаж № 1, антресоль № 1",77:03:0006008:3082,Авиамоторная (2 мин),"Антресоль, 1",12.0,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,10.02.2023 20:00:00,13.03.2023 15:00:00,20.03.2023 10:00,22.03.2023 10:00,22.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008219,,55.75184,37.716139,page,False,,False
https://investmoscow.ru/tenders/tender/18927057,18927057,162.9,24465000.0,150184.16,"2 446 500,00 руб.","1 223 250,00 руб.",31804500.0,30.0%,"Центральный административный округ, Замоскворечье, Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, 1-й Монетчиковский переулок, дом 8, Цокольный этаж № 0",77:01:0002006:4220,Павелецкая (7 мин),Цоколь,5.0,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,15.02.2023 20:00:00,20.03.2023 15:00:00,27.03.2023 10:00,29.03.2023 10:00,29.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008509,,55.732647,37.62903,page,False,,False
https://investmoscow.ru/tenders/tender/18930139,18930139,555.4,45091000.0,81186.53,"9 018 200,00 руб.","676 365,00 руб.",36298255.0,,"Восточный административный округ, Богородское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, Погонный проезд, дом 1, корпус 11, Этаж №1, Подвал №0",77:03:0002020:7086,Белокаменная (16 мин),"1 этаж, Подвал, 0, 1",9.0,,Отдельный,Публичное предложение,2023,Завершено,17.02.2023 20:00:00,27.03.2023 15:00:00,29.03.2023 10:00,31.03.2023 10:00,31.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008697,,55.818319,37.700455,page,False,,False
https://investmoscow.ru/tenders/tender/18932293,18932293,12.9,2747000.0,212945.74,"274 700,00 руб.","137 350,00 руб.",4944600.0,80.0%,"Центральный административный округ, Тверской, Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Тихвинский переулок, дом 10-12, корпус 5, Этаж № 1",77:01:0004007:6511,Менделеевская (9 мин),1 этаж,5.0,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,17.02.2023 20:00:00,22.03.2023 15:00:00,29.03.2023 10:00,31.03.2023 10:00,31.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008665,,55.786759,37.599049,page,False,,False
https://investmoscow.ru/tenders/tender/18933597,18933597,82.5,7585000.0,91939.39,"1 517 000,00 руб.","379 250,00 руб.",7585000.0,0.0%,"г. Москва, ул. Автозаводская, 3, подвал, помещение VII, 
комнаты 1- 4,6",Не указано,,,,,,Открытый аукцион в электронной форме,2023,Завершено,22.02.2023 20:00:00,27.03.2023 15:00:00,29.03.2023 10:00,03.04.2023 10:00,03.04.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008883,,55.743806,37.407142,page,False,,False
https://investmoscow.ru/tenders/tender/18933619,18933619,19.5,4030000.0,206666.67,"403 000,00 руб.","201 500,00 руб.",4433000.0,10.0%,"Южный административный округ, Даниловский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, Дербеневская набережная, дом 1/2, Этаж № 1",77:05:0001001:5574,Пролетарская (16 мин),1,8.0,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,17.02.2023 20:00:00,22.03.2023 15:00:00,29.03.2023 10:00,31.03.2023 10:00,31.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008707,,55.727517,37.653503,page,False,,False
https://investmoscow.ru/tenders/tender/18933650,18933650,235.0,15572000.0,66263.83,"1 557 200,00 руб.","389 300,00 руб.",15961300.0,,"Центральный административный округ, Таганский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Стройковская улица, дом 17/1, Подвал № 0",77:01:0006039:3705,Пролетарская (7 мин),Подвал,5.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,17.02.2023 20:00:00,30.03.2023 15:00:00,06.04.2023 10:00,10.04.2023 10:00,10.04.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008721,,55.7328915,37.674109,page,False,,False
https://investmoscow.ru/tenders/tender/18933928,18933928,134.8,8764000.0,65014.84,"876 400,00 руб.","219 100,00 руб.",6792100.0,,"Центральный административный округ, Пресненский, г. Москва, ул. Живова Анатолия, д. 10, стр. 2, Подвал № 0",77:01:0004037:3574,Улица 1905 года (13 мин),Подвал,5.0,,Отдельный,Публичное предложение,2023,Завершено,17.02.2023 20:00:00,30.03.2023 15:00:00,06.04.2023 10:00,10.04.2023 10:00,10.04.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008735,,55.7597331,37.5527914,page,False,,False
https://investmoscow.ru/tenders/tender/18935893,18935893,163.6,21281500.0,130082.52,"4 256 300,00 руб.","319 222,50 руб.",16493162.5,,"г. Москва, б-р. Филёвский, Дом 1, Этаж № 1 (помещение 13, комнаты 1-15)",77:07:0002002:6956,Филёвский парк (48 мин),1,12.0,,Отдельный,Публичное предложение,2023,Завершено,20.02.2023 20:00:00,22.03.2023 15:00:00,23.03.2023 10:00,28.03.2023 10:00,28.03.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000008836,,55.7645711,37.4944095,page,False,,False
