url,номер_лота,platformLink,ссылка_на_протокол,год_торгов,форма_проведения,статус,адрес,метро,кадастровый_номер,latitude,longitude,площадь_м²,этаж,этажность,функциональное_назначение,тип_входа,начальная_цена_руб,итоговая_цена_руб,превышение_цены_%,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,address_norm,match_before_snapshot_label,match_after_snapshot_label,match_before_company_count,match_after_company_count,match_new_company_count,match_after_days,match_time_window,likely_company,likely_usage,match_confidence,company_candidates_preview,usage_candidates_preview
https://investmoscow.ru/tenders/tender/19007577,19007577,https://www.roseltorg.ru/procedure/21000005000000010663,,2023,Публичное предложение,Завершено,"Центральный административный округ, Мещанский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, проспект Мира, дом 70А, Подвал № 0, пом. 2/П",Рижская (6 мин),77:02:0023001:4432,55.788054,37.635979,149.3,Подвал,7.0,,Отдельный,15709000.0,12645745.0,,105217.68,"3 141 800,00 руб.","235 635,00 руб.",10.04.2023 20:00:00,16.05.2023 15:00:00,18.05.2023 10:00,23.05.2023 10:00,23.05.2023 17:00,проспект мира 70а,2023-12,2024-05,,2,2,374,gap_snapshot_2024-05,"Yat, салон красоты | Мила-дент, стоматологическая клиника","Красота / Здоровье -> Ногтевые студии, Услуги массажиста, Услуги по оформлению ресниц / бровей | Медицинские услуги -> Частные стоматологии",medium,"Yat, салон красоты | Мила-дент, стоматологическая клиника","Красота / Здоровье -> Ногтевые студии, Услуги массажиста, Услуги по оформлению ресниц / бровей | Медицинские услуги -> Частные стоматологии"
https://investmoscow.ru/tenders/tender/19007646,19007646,https://www.roseltorg.ru/procedure/21000005000000010662,,2023,Публичное предложение,Завершено,"Западный административный округ, Дорогомилово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Дорогомилово, улица Дунаевского, дом 8, корпус 2, Подвал № 0",Студенческая (3 мин),77:07:0007002:10597,55.7406519,37.5469995,200.7,Подвал,5.0,,Отдельный,11380960.0,7113100.0,,56706.33,"2 276 192,00 руб.","170 714,40 руб.",10.04.2023 20:00:00,16.05.2023 15:00:00,18.05.2023 10:00,23.05.2023 10:00,23.05.2023 17:00,улица дунаевского 8 корп 2,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19007729,19007729,https://www.roseltorg.ru/procedure/21000005000000010661,,2023,Публичное предложение,Завершено,"Юго-Восточный административный округ, Нижегородский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Нижегородский, Нижегородская улица, дом 84, корпус 1, Этаж № 1, пом. VII",Нижегородская (15 мин),77:04:0001020:4868,55.7298917,37.7169359,266.0,1,18.0,,Отдельный,32530000.0,25210750.0,,122293.23,"6 506 000,00 руб.","487 950,00 руб.",10.04.2023 20:00:00,16.05.2023 15:00:00,18.05.2023 10:00,23.05.2023 10:00,23.05.2023 17:00,нижегородская улица 84 корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19007825,19007825,https://www.roseltorg.ru/procedure/21000005000000010422,,2023,Публичное предложение,Завершено,"Юго-Восточный административный округ, Лефортово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Лефортово, 2-я Кабельная улица, дом 15, Подвал № 0",Авиамоторная (3 мин),77:04:0001016:5772,55.749249,37.715592,617.2,Подвал,5.0,,Отдельный,21547000.0,16160250.0,,34910.89,"2 154 700,00 руб.","538 675,00 руб.",31.03.2023 20:00:00,03.05.2023 15:00:00,10.05.2023 10:00,12.05.2023 10:00,12.05.2023 17:00,2 я кабельная улица 15,2022-12,2023-12,,1,1,233,gap_snapshot_2023-12,Стадинг,Строительные / монтажные работы -> Ремонт / отделка помещений,medium,Стадинг,Строительные / монтажные работы -> Ремонт / отделка помещений
https://investmoscow.ru/tenders/tender/19007893,19007893,https://www.roseltorg.ru/procedure/21000005000000010421,,2023,Открытый аукцион в электронной форме,Завершено,"Юго-Восточный административный округ, Некрасовка, Российская Федерация, город Москва, внутригородская территория муниципальный округ Некрасовка, проспект Защитников Москвы, дом 13, Этаж № 1",Некрасовка (3 мин),77:16:0010105:37223,55.702705,37.922141,103.8,1 этаж,17.0,,Отдельный,13804000.0,19325600.0,40.0%,132986.51,"1 380 400,00 руб.","690 200,00 руб.",31.03.2023 20:00:00,03.05.2023 15:00:00,10.05.2023 10:00,12.05.2023 10:00,12.05.2023 17:00,проспект защитников москвы 13,2022-12,2023-12,,2,2,233,gap_snapshot_2023-12,"Бери Кофе | Нуха, продуктовый магазин",Общественное питание -> Точки кофе | Продукты питания -> Продуктовые магазины,medium,"Бери Кофе | Нуха, продуктовый магазин",Общественное питание -> Точки кофе | Продукты питания -> Продуктовые магазины
https://investmoscow.ru/tenders/tender/19009605,19009605,https://www.roseltorg.ru/procedure/21000005000000010431,,2023,Открытый аукцион в электронной форме,Завершено,"Западный административный округ, Кунцево, Российская Федерация, город Москва, внутригородская территория муниципальный округ Кунцево, улица Академика Павлова, дом 40, Этаж № 1, помещение 14Н",Молодёжная (8 мин),77:07:0004002:15177,55.743806,37.407142,94.3,1 этаж,11.0,,Отдельный,21903000.0,21903000.0,0.0%,232269.35,"2 190 300,00 руб.","1 095 150,00 руб.",03.04.2023 20:00:00,11.05.2023 15:00:00,18.05.2023 10:00,22.05.2023 10:00,22.05.2023 17:00,улица академика павлова 40,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19009772,19009772,https://www.roseltorg.ru/procedure/21000005000000010517,,2023,Открытый аукцион в электронной форме,Завершено,"г.Москва, ул.7-я Парковая, д.27, подвал № 0, помещ. 1А/П",Щёлковская (11 мин),77:03:0005008:7094,55.8022801,37.793244,61.3,Подвал,,,Вход через подъезд,3130000.0,3130000.0,0.0%,51060.36,"626 000,00 руб.","156 500,00 руб.",05.04.2023 20:00:00,16.05.2023 15:00:00,18.05.2023 10:00,23.05.2023 10:00,23.05.2023 17:00,улица 7 я парковая 27,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19009921,19009921,https://www.roseltorg.ru/procedure/21000005000000010437,,2023,Открытый аукцион в электронной форме,Завершено,"Центральный административный округ, Замоскворечье, Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Большая Серпуховская улица, дом 31, корпус 6, Подвал № 0",Серпуховская (6 мин),77:01:0006012:3810,55.7234018,37.6285519,397.0,Подвал,5.0,,Вход через места общего пользования,16050000.0,16050000.0,0.0%,40428.21,"1 605 000,00 руб.","802 500,00 руб.",03.04.2023 20:00:00,10.05.2023 15:00:00,17.05.2023 10:00,19.05.2023 10:00,19.05.2023 17:00,большая серпуховская улица 31 корп 6,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19009937,19009937,https://www.roseltorg.ru/procedure/21000005000000010430,,2023,Открытый аукцион в электронной форме,Завершено,"Южный административный округ, Нагатино-Садовники, Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагатино-Садовники, Нагатинская набережная, дом 12, Этаж № 1",Коломенская (16 мин),77:05:0004002:4899,55.6820523,37.6452927,77.9,1,24.0,,Отдельный,13618000.0,13618000.0,0.0%,174813.86,"1 361 800,00 руб.","680 900,00 руб.",03.04.2023 20:00:00,11.05.2023 15:00:00,18.05.2023 10:00,22.05.2023 10:00,22.05.2023 17:00,нагатинская набережная 12,2024-05,2024-09,,1,1,497,gap_snapshot_2024-09,"ХуаХун-Русь, торговая компания","Автотранспорт, Промышленное оборудование, Химия / Вторсырьё -> Металлообрабатывающее оборудование, Спецтехника, Утилизация отходов / Переработка вторсырья",medium,"ХуаХун-Русь, торговая компания","Автотранспорт, Промышленное оборудование, Химия / Вторсырьё -> Металлообрабатывающее оборудование, Спецтехника, Утилизация отходов / Переработка вторсырья"
https://investmoscow.ru/tenders/tender/19009951,19009951,https://178fz.roseltorg.ru/#com/procedure/view/procedure/442514,,2023,Открытый аукцион в электронной форме,Завершено,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, 15-я Парковая улица, дом 46, корпус 5, этаж 1, пом. 2Н",Щёлковская (21 мин),77:03:0005019:11916,55.808992,37.824359,229.8,1,,,Отдельный,34063431.0,35085333.93,3.0%,148230.77,"500 000,00 руб.","340 634,31 руб.",05.04.2023 20:00:00,15.05.2023 15:00:00,16.05.2023 15:00,18.05.2023 10:00,18.05.2023 17:00,15 я парковая улица 46 корп 5,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19010181,19010181,https://www.roseltorg.ru/procedure/21000005000000010592,,2023,Открытый аукцион в электронной форме,Завершено,"Центральный административный округ, Тверской, Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Цветной бульвар, дом 21, строение 6, Этаж № 1",Цветной бульвар (15 мин),77:01:0001093:3316,55.7721106,37.6187975,90.3,1,4.0,,Вход через места общего пользования,22607000.0,22607000.0,0.0%,250354.37,"2 260 700,00 руб.","1 130 350,00 руб.",07.04.2023 20:00:00,10.05.2023 15:00:00,17.05.2023 10:00,19.05.2023 10:00,19.05.2023 17:00,цветной бульвар 21 стр 6,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19011070,19011070,https://www.roseltorg.ru/procedure/21000005000000010624,,2023,Публичное предложение,Завершено,"г. Москва, ул. Палехская, Дом 21, Этаж № 1 (помещение IX - комнаты с 1 по 3, с 5 по 10; помещение VIII - комнаты 1, 2, 6)",Бабушкинская (39 мин),77:02:0013004:2402,55.873231,37.704616,111.8,1,14.0,,Отдельный,14893000.0,15563185.0,,133211.09,"2 978 600,00 руб.","223 395,00 руб.",07.04.2023 20:00:00,15.05.2023 15:00:00,17.05.2023 10:00,22.05.2023 10:00,22.05.2023 17:00,улица палехская 21,2022-12,2023-12,,1,1,223,gap_snapshot_2023-12,Объединённые Поставки,"Отделочные материалы, Строительные материалы / конструкции, Строительство зданий / сооружений -> Лакокрасочные материалы, Строительные материалы, Строительство дач / коттеджей, Сухие строительные смеси",high,Объединённые Поставки,"Отделочные материалы, Строительные материалы / конструкции, Строительство зданий / сооружений -> Лакокрасочные материалы, Строительные материалы, Строительство дач / коттеджей, Сухие строительные смеси"
https://investmoscow.ru/tenders/tender/19011385,19011385,https://www.roseltorg.ru/procedure/21000005000000010596,,2023,Открытый аукцион в электронной форме,Завершено,"Центральный административный округ, Тверской, Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Новослободская улица, дом 71, Этаж № 1",Савёловская (6 мин),77:01:0004008:5323,55.7894986,37.5906149,29.6,1,6.0,,Вход через места общего пользования,7777000.0,13609750.0,75.0%,262736.49,"777 700,00 руб.","388 850,00 руб.",07.04.2023 20:00:00,10.05.2023 15:00:00,17.05.2023 10:00,19.05.2023 10:00,19.05.2023 17:00,новослободская улица 71,2022-12,2023-12,,2,2,226,gap_snapshot_2023-12,"Родной, пивной бар | Цветочный магазин","Общественное питание -> Бары | Спецмагазины, Тара / Упаковка -> Доставка цветов, Подарочная упаковка, Товары для праздничного оформления / организации праздников, Услуги по упаковке подарков, Цветы",medium,"Родной, пивной бар | Цветочный магазин","Общественное питание -> Бары | Спецмагазины, Тара / Упаковка -> Доставка цветов, Подарочная упаковка, Товары для праздничного оформления / организации праздников, Услуги по упаковке подарков, Цветы"
https://investmoscow.ru/tenders/tender/19013325,19013325,https://www.roseltorg.ru/procedure/21000005000000010506,,2023,Открытый аукцион в электронной форме,Завершено,"Западный административный округ, Тропарево-Никулино, город Москва, улица Академика Анохина, дом 12, корпус 3, Этаж № 1",Юго-Западная (14 мин),77:07:0014010:8344,55.6662947,37.4660539,73.0,1 этаж,16.0,,Вход через места общего пользования,10986000.0,10986000.0,0.0%,150493.15,"1 098 600,00 руб.","549 300,00 руб.",05.04.2023 20:00:00,17.05.2023 15:00:00,24.05.2023 10:00,26.05.2023 10:00,26.05.2023 17:00,улица академика анохина 12 корп 3,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19013396,19013396,https://www.roseltorg.ru/procedure/21000005000000010513,,2023,Открытый аукцион в электронной форме,Завершено,"г. Москва, ул. Новоалексеевская, д. 11, Этаж № 1",Алексеевская (5 мин),77:02:0023012:4583,55.809332,37.644279,63.0,1,14.0,,Вход через места общего пользования,10453000.0,10453000.0,0.0%,165920.63,"1 045 300,00 руб.","522 650,00 руб.",05.04.2023 20:00:00,17.05.2023 15:00:00,24.05.2023 10:00,26.05.2023 10:00,26.05.2023 17:00,улица новоалексеевская 11,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19013486,19013486,https://www.roseltorg.ru/procedure/21000005000000010509,,2023,Открытый аукцион в электронной форме,Завершено,"Восточный административный округ, Преображенское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Халтуринская улица, дом 7А, корпус 2, Подвал № 0",Преображенская площадь (9 мин),77:03:0003023:5915,55.7990483,37.7268728,251.7,Подвал,5.0,,Вход через подъезд,13113000.0,13113000.0,0.0%,52097.74,"1 311 300,00 руб.","655 650,00 руб.",05.04.2023 20:00:00,17.05.2023 15:00:00,24.05.2023 10:00,26.05.2023 10:00,26.05.2023 17:00,халтуринская улица 7а корп 2,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19013625,19013625,https://www.roseltorg.ru/procedure/21000005000000010510,,2023,Открытый аукцион в электронной форме,Завершено,"Северный административный округ, Беговой, Российская Федерация, город Москва, внутригородская территория муниципальный округ Беговой, улица Расковой, дом 24А, Этаж № 1",Савёловская (12 мин),77:09:0004020:8088,55.7887981,37.5746703,63.4,1,12.0,,Вход через места общего пользования,10089000.0,12106800.0,20.0%,159132.49,"1 008 900,00 руб.","504 450,00 руб.",05.04.2023 20:00:00,17.05.2023 15:00:00,24.05.2023 10:00,26.05.2023 10:00,26.05.2023 17:00,улица расковой 24а,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19013645,19013645,https://www.roseltorg.ru/procedure/21000005000000010507,,2023,Открытый аукцион в электронной форме,Завершено,"Юго-Восточный административный округ, Рязанский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Рязанский, улица Фёдора Полетаева, дом 19, корпус 2, Этаж № 1",Рязанский проспект (10 мин),77:04:0002014:13771,55.709099,37.789336,43.8,1 этаж,9.0,,Вход через места общего пользования,5803000.0,8124200.0,40.0%,132488.58,"580 300,00 руб.","290 150,00 руб.",05.04.2023 20:00:00,17.05.2023 15:00:00,24.05.2023 10:00,26.05.2023 10:00,26.05.2023 17:00,улица федора полетаева 19 корп 2,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19014689,19014689,https://www.roseltorg.ru/procedure/21000005000000010511,,2023,Открытый аукцион в электронной форме,Завершено,"Юго-Западный административный округ, Гагаринский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Гагаринский, Университетский проспект, дом 6, корпус 3, Подвал № 0",Университет (17 мин),77:06:0001002:9837,55.699466,37.552784,185.4,Подвал,14.0,,Вход через подъезд,10584000.0,10584000.0,0.0%,57087.38,"1 058 400,00 руб.","529 200,00 руб.",05.04.2023 20:00:00,17.05.2023 15:00:00,24.05.2023 10:00,26.05.2023 10:00,26.05.2023 17:00,университетский проспект 6 корп 3,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19019970,19019970,https://178fz.roseltorg.ru/#com/procedure/view/procedure/443904,,2023,Открытый аукцион в электронной форме,Завершено,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марфино, улица Академика Комарова, дом 11Г, Этаж 1, пом. 17Н",Фонвизинская (11 мин),77:02:0017004:14331,55.8287192,37.5884745,146.9,1,,,Отдельный,25317856.0,40255391.04,59.0%,172347.56,"500 000,00 руб.","253 178,56 руб.",11.04.2023 20:00:00,19.05.2023 15:00:00,22.05.2023 15:00,24.05.2023 10:00,24.05.2023 17:00,улица академика комарова 11г,2021-10,2025-09,0.0,1.0,1.0,860.0,first_after_snapshot_2025-09,"Винлаб, супермаркет напитков","Напитки, Продукты питания -> Алкогольные напитки, Продуктовые магазины",low,"Винлаб, супермаркет напитков","Напитки, Продукты питания -> Алкогольные напитки, Продуктовые магазины"
https://investmoscow.ru/tenders/tender/19020197,19020197,https://178fz.roseltorg.ru/#com/procedure/view/procedure/443909,,2023,Открытый аукцион в электронной форме,Завершено,"Юго-Восточный административный округ, Кузьминки, Российская Федерация, город Москва, внутригородская территория муниципальный округ Кузьминки, улица Юных Ленинцев, дом 73, Этаж 1, пом. 4Н",Кузьминки (6 мин),77:04:0004003:7900,55.70084,37.768379,128.2,1,,,Отдельный,19613450.0,22947736.5,17.0%,152991.03,"500 000,00 руб.","196 134,50 руб.",11.04.2023 20:00:00,19.05.2023 15:00:00,22.05.2023 15:00,24.05.2023 10:00,24.05.2023 17:00,улица юных ленинцев 73,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19022689,19022689,https://www.roseltorg.ru/procedure/21000005000000010804,,2023,Открытый аукцион в электронной форме,Завершено,"Северный административный округ, Беговой, г. Москва, ул. Скаковая, Дом 34 Корпус 2, Подвал № 0",Белорусская (16 мин),77:09:0005015:9352,55.7778326,37.5719709,186.0,Подвал,5.0,,Отдельный,8949000.0,8949000.0,0.0%,48112.9,"1 789 800,00 руб.","447 450,00 руб.",13.04.2023 20:00:00,16.05.2023 15:00:00,18.05.2023 10:00,22.05.2023 10:00,22.05.2023 17:00,улица скаковая 34 корп 2,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19023287,19023287,https://www.roseltorg.ru/procedure/21000005000000010692,,2023,Открытый аукцион в электронной форме,Завершено,"Северный административный округ, Савеловский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Савеловский, Петровско-Разумовский проезд, дом 16, корпус 2, Подвал № 0",Петровский парк (12 мин),77:09:0004011:6569,55.7987913,37.5693363,77.8,Подвал,7.0,,Вход через подъезд,3514000.0,3865400.0,10.0%,45167.1,"351 400,00 руб.","175 700,00 руб.",11.04.2023 20:00:00,23.05.2023 15:00:00,30.05.2023 10:00,01.06.2023 10:00,01.06.2023 17:00,петровско разумовский проезд 16 корп 2,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19023543,19023543,https://www.roseltorg.ru/procedure/21000005000000010713,,2023,Открытый аукцион в электронной форме,Завершено,"Северный административный округ, Войковский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Войковский, Ленинградское шоссе, дом 9, корпус 1, Этаж № 1",Войковская (4 мин),77:09:0003013:2581,55.816642,37.498617,20.4,1,9.0,,Отдельный,10425000.0,19286250.0,85.0%,511029.41,"1 042 500,00 руб.","521 250,00 руб.",11.04.2023 20:00:00,23.05.2023 15:00:00,30.05.2023 10:00,01.06.2023 10:00,01.06.2023 17:00,ленинградское шоссе 9 корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19023704,19023704,https://www.roseltorg.ru/procedure/21000005000000010698,,2023,Открытый аукцион в электронной форме,Завершено,"Западный административный округ, Кунцево, Российская Федерация, город Москва, внутригородская территория муниципальный округ Кунцево, улица Академика Павлова, дом 40, Этаж № 1",Молодёжная (8 мин),77:07:0004002:15171,55.743806,37.407142,94.0,1 этаж,11.0,,Отдельный,21843000.0,25119450.0,15.0%,232372.34,"2 184 300,00 руб.","1 092 150,00 руб.",11.04.2023 20:00:00,23.05.2023 15:00:00,30.05.2023 10:00,01.06.2023 10:00,01.06.2023 17:00,улица академика павлова 40,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19024098,19024098,https://www.roseltorg.ru/procedure/21000005000000010714,,2023,Открытый аукцион в электронной форме,Завершено,"Южный административный округ, Бирюлево Западное, Российская Федерация, город Москва, внутригородская территория муниципальный округ Бирюлево Западное, Медынская улица, дом 5, корпус 6, Этаж № 1",Улица Академика Янгеля (42 мин),77:05:0009002:12828,55.588244,37.6462228,30.6,1,14.0,,Вход через места общего пользования,4549000.0,6823500.0,50.0%,148660.13,"454 900,00 руб.","227 450,00 руб.",11.04.2023 20:00:00,23.05.2023 15:00:00,30.05.2023 10:00,01.06.2023 10:00,01.06.2023 17:00,медынская улица 5 корп 6,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19024329,19024329,https://www.roseltorg.ru/procedure/21000005000000010715,,2023,Открытый аукцион в электронной форме,Завершено,"Юго-Западный административный округ, Черемушки, Российская Федерация, город Москва, внутригородская территория муниципальный округ Черемушки, Новочерёмушкинская улица, дом 49, корпус 1, Этаж № 1",Профсоюзная (13 мин),77:06:0004001:10707,55.671691,37.572273,59.5,1,17.0,,Отдельный,10212000.0,10212000.0,0.0%,171630.25,"1 021 200,00 руб.","510 600,00 руб.",11.04.2023 20:00:00,23.05.2023 15:00:00,30.05.2023 10:00,01.06.2023 10:00,01.06.2023 17:00,новочеремушкинская улица 49 корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19028043,19028043,https://www.roseltorg.ru/procedure/21000005000000010740,,2023,Публичное предложение,Завершено,"Центральный административный округ, Тверской, Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, 4-я Тверская-Ямская улица, дом 6/12, Подвал № 0",Маяковская (4 мин),77:01:0004011:5775,55.7724995,37.5975786,134.8,Подвал,6.0,,Вход через подъезд,11555000.0,12999375.0,,85719.58,"1 155 500,00 руб.","288 875,00 руб.",12.04.2023 20:00:00,16.05.2023 15:00:00,23.05.2023 10:00,25.05.2023 10:00,25.05.2023 17:00,4 я тверская ямская улица 6/12,2022-12,2023-12,,1,1,220,gap_snapshot_2023-12,"Апрель, кофейно-винный бар","Общественное питание -> Бары, Кафе",high,"Апрель, кофейно-винный бар","Общественное питание -> Бары, Кафе"
https://investmoscow.ru/tenders/tender/19028161,19028161,https://www.roseltorg.ru/procedure/21000005000000010741,,2023,Публичное предложение,Завершено,"Северо-Западный административный округ, Северное Тушино, Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Тушино, Туристская улица, дом 27, корпус 1, Подвал № 0",Планерная (16 мин),77:08:0003001:10476,55.856084,37.42008,279.3,Подвал,12.0,,Отдельный,12587000.0,8810900.0,,45066.24,"1 258 700,00 руб.","314 675,00 руб.",12.04.2023 20:00:00,16.05.2023 15:00:00,23.05.2023 10:00,25.05.2023 10:00,25.05.2023 17:00,туристская улица 27 корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19028275,19028275,https://www.roseltorg.ru/procedure/21000005000000010742,,2023,Публичное предложение,Завершено,"Центральный административный округ, Пресненский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, улица Литвина-Седого, дом 2/13, корпус В, строение 1, Цокольный этаж № 0",Улица 1905 года (18 мин),77:01:0004039:3957,55.761995,37.542812,210.8,Цоколь,5.0,,Отдельный,18750000.0,17343750.0,,88946.87,"1 875 000,00 руб.","468 750,00 руб.",12.04.2023 20:00:00,16.05.2023 15:00:00,23.05.2023 10:00,25.05.2023 10:00,25.05.2023 17:00,улица литвина седого 2/13 корп в стр 1 цокольный,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19028303,19028303,https://www.roseltorg.ru/procedure/21000005000000010744,,2023,Публичное предложение,Завершено,"Центральный административный округ, Таганский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Гончарный проезд, дом 8/40, Подвал № 0",Таганская (7 мин),77:01:0002023:3490,55.7402011,37.6507778,254.3,Подвал,13.0,,Вход через места общего пользования,13346000.0,8007600.0,,52481.32,"1 334 600,00 руб.","333 650,00 руб.",12.04.2023 20:00:00,16.05.2023 15:00:00,23.05.2023 10:00,25.05.2023 10:00,25.05.2023 17:00,гончарный проезд 8/40,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19028350,19028350,https://www.roseltorg.ru/procedure/21000005000000010745,,2023,Публичное предложение,Завершено,"Центральный административный округ, Мещанский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, переулок Орлово-Давыдовский, дом 2/5, корпус 3, Подвал № подвал, Этаж № 1",Проспект Мира (8 мин),77:01:0003051:3430,55.7827924,37.6385938,184.9,"Подвал, 1",6.0,,Отдельный,24549000.0,21480375.0,,132769.06,"2 454 900,00 руб.","613 725,00 руб.",12.04.2023 20:00:00,16.05.2023 15:00:00,23.05.2023 10:00,25.05.2023 10:00,25.05.2023 17:00,переулок орлово давыдовский 2/5 корп 3,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19030676,19030676,https://www.roseltorg.ru/procedure/21000005000000010813,,2023,Открытый аукцион в электронной форме,Завершено,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",Крылатское (35 мин),77:07:0001001:9774,55.770775,37.376626,5.4,Подвал,24.0,,Вход через места общего пользования,491000.0,491000.0,0.0%,90925.93,"49 100,00 руб.","24 550,00 руб.",14.04.2023 20:00:00,24.05.2023 15:00:00,31.05.2023 10:00,02.06.2023 10:00,02.06.2023 17:00,рублевское шоссе 70 корп 6,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19030804,19030804,https://www.roseltorg.ru/procedure/21000005000000010817,,2023,Открытый аукцион в электронной форме,Завершено,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",Крылатское (35 мин),77:07:0001001:9747,55.770775,37.376626,5.6,Подвал,24.0,,Вход через места общего пользования,509000.0,509000.0,0.0%,90892.86,"50 900,00 руб.","25 450,00 руб.",14.04.2023 20:00:00,24.05.2023 15:00:00,31.05.2023 10:00,02.06.2023 10:00,02.06.2023 17:00,рублевское шоссе 70 корп 6,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19030831,19030831,https://www.roseltorg.ru/procedure/21000005000000010815,,2023,Открытый аукцион в электронной форме,Завершено,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",Крылатское (35 мин),77:07:0001001:9754,55.770775,37.376626,7.4,Подвал,24.0,,Вход через места общего пользования,641000.0,641000.0,0.0%,86621.62,"64 100,00 руб.","32 050,00 руб.",14.04.2023 20:00:00,24.05.2023 15:00:00,31.05.2023 10:00,02.06.2023 10:00,02.06.2023 17:00,рублевское шоссе 70 корп 6,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19030863,19030863,https://www.roseltorg.ru/procedure/21000005000000010820,,2023,Открытый аукцион в электронной форме,Завершено,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",Крылатское (35 мин),77:07:0001001:9788,55.770775,37.376626,4.9,Подвал,24.0,,Вход через места общего пользования,453000.0,453000.0,0.0%,92448.98,"45 300,00 руб.","22 650,00 руб.",14.04.2023 20:00:00,24.05.2023 15:00:00,31.05.2023 10:00,02.06.2023 10:00,02.06.2023 17:00,рублевское шоссе 70 корп 6,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19031207,19031207,https://www.roseltorg.ru/procedure/21000005000000010932,,2023,Открытый аукцион в электронной форме,Завершено,"Северный административный округ, Ховрино, г. Москва, ул. Петрозаводская, д. 12 к. 1, 1 этаж",Беломорская (21 мин),77:09:0001011:10629,55.864279,37.502176,111.7,1 этаж,16.0,,Отдельный,21209400.0,36055980.0,70.0%,189878.25,"4 241 880,00 руб.","1 060 470,00 руб.",18.04.2023 20:00:00,22.05.2023 15:00:00,24.05.2023 10:00,29.05.2023 10:00,29.05.2023 17:00,улица петрозаводская 12 корп 1 1,,,,,,,,,,,,
