_id,value,geo_lat,geo_lon
c92415c3-31a1-4fd5-851a-fbf95791d4e4,"г Москва, линия 1-я Северная, д 10",55.94346,37.55424
2a977e5a-8060-46b0-9a01-667150c6c45e,"г Москва, ул Гостиничная, д 10А",55.84675,37.582493
06ffd2cc-a9a4-4e2f-8b51-4b7f34fb6147,"г Москва, ул Мишина, д 16",55.794897,37.566117
19a12f69-1f3f-465f-985b-1c53813540e3,"г Москва, линия 1-я Северная, д 30",55.94141,37.55674
2d698586-08af-4957-bb0f-d80968c91714,"г Москва, ул Мишина, д 22",55.7952492,37.5670041
ed47cdde-ba17-4451-8da1-e1e86661712a,"г Москва, линия 2-я Северная, д 12",55.941456,37.55426
322dc4f1-2fe7-4f0b-833b-06eebc26f371,"г Москва, Долгопрудная аллея, д 14 к 1",55.9422093,37.5297096
4087f81a-9b4f-4334-9db8-e7f10e16eee7,"г Москва, Старый Петровско-Разумовский проезд, д 15-17",55.799259,37.558463
91c6b061-0e89-4b4b-9aba-3937e8464ef5,"г Москва, Мирской пер, д 8 к 2",55.79805,37.564796
068ff3ab-8d3c-42a7-9b0c-b3fc47f382c9,"г Москва, ул Ботаническая, д 37Б",55.844414,37.583195
d0e13b99-67be-49d5-bfc5-ad7107feeba1,"г Москва, Мирской пер, д 3",55.796955,37.56689
9f5f97cb-911d-40b1-93bb-1bcca5879b01,"г Москва, ул Комдива Орлова, д 8",55.842216,37.580768
aad2096a-a1ae-47fc-8e26-77c70d2ea374,"г Москва, ул Гостиничная, д 6",55.84445,37.581792
c8442110-e370-4254-90a8-d0eb330179b2,"г Москва, ул Мишина, д 23",55.794143,37.56476
92958cb6-4dee-47e4-95c4-f3c0646efcc4,"г Москва, ул Молодцова, д 19 к 1",55.87809,37.631695
63aba931-b9a6-4071-bec6-771b8b16d85e,"г Москва, линия 2-я Северная, д 14",55.94117,37.55436
72846ba5-767e-40b8-b9de-7e70e0adb49e,"г Москва, линия 2-я Северная, д 21",55.941435,37.555813
cff2a419-8334-4175-a009-cf3f11e82ed3,"г Москва, линия 4-я Северная, д 1",55.94271,37.55074
1ff36288-77bc-4dfc-82db-6e7193c721f4,"г Москва, линия 3-я Северная, д 16",55.940992,37.552391
012957be-d18f-4628-9bb4-dc9aeaaec656,"г Москва, линия 4-я Северная, д 7",55.94204,37.551258
2f861074-1732-4473-bb6a-0d8e8555a7de,"г Москва, линия 7-я Северная, д 5",55.939587,37.55133
bc817b80-8276-4403-bf17-03092ee183f8,"г Москва, линия 9-я Северная, д 25 к 3",55.932636,37.554512
848f9798-0408-4a12-b0b5-ac3dbc4f19f3,"г Москва, линия 4-я Северная, д 4",55.942318,37.550514
fe8ecab2-c394-4b0c-8c93-5eee0965ad54,"г Москва, линия 2-я Северная, д 5",55.94274,37.554386
fe6cd503-63b7-48f8-b802-1b29e6415fc7,"г Москва, линия 5-я Северная, д 9",55.941597,37.550045
03fe2eaf-3d64-4658-a353-7004a24c9447,"г Москва, ул Астрадамская, д 5А",55.810993,37.563107
3cac99fc-fcf8-4b91-bbb4-cfdf11814850,"г Москва, линия 9-я Северная, д 17",55.932793,37.54929
bb5c0c9a-b989-450d-9175-a2c3fe5b1804,"г Москва, ул Астрадамская, д 15Б",55.813633,37.560513
1b78ef43-80c7-4dba-b9bb-d32e0e32ce78,"г Москва, линия 9-я Северная, д 8",55.936943,37.55127
99594b43-c85d-4691-a3f2-8de58b32ffcb,"г Москва, проезд Соломенной Сторожки, д 5",55.80912,37.566027
2546a627-b196-4963-9016-c9925bcad540,"г Москва, линия 8-я Северная, д 11",55.938416,37.547497
5152375f-8ea0-4be6-ac6e-e2a72736904e,"г Москва, ул Астрадамская, д 9 к 2",55.81308,37.563305
9d87fb5a-4998-4083-982c-e6dec7d26c09,"г Москва, Дмитровское шоссе, д 169 к 7",55.930065,37.540156
3c58fb0d-7231-4024-b981-eaee4d790bf9,"г Москва, линия 5-я Северная, д 19",55.94013,37.550556
a9cc2c98-f2b8-459e-9373-a6fe3c01d39f,"г Москва, ул Астрадамская, д 7А",55.811905,37.56274
6544a5ed-07c4-484e-8af8-f8b60bdfe1dd,"г Москва, линия 9-я Северная, д 11",55.934376,37.550117
964749ed-f411-4509-b757-816981207498,"г Москва, линия 4-я Северная, д 14",55.94084,37.551088
03e157d2-9248-4e84-a78e-9641638ec9c4,"г Москва, линия 6-я Северная, д 7",55.939304,37.549454
2952d53f-d372-4994-8b9d-40e1d43f6526,"г Москва, линия 9-я Северная, д 7",55.9347,37.550972
11292740-237c-48e5-a6ba-0264f2c725cc,"г Москва, Астрадамский проезд, д 4А к 2",55.811295,37.561787
1c102f12-0816-4808-96e6-306eb9b258cd,"г Москва, линия 8-я Северная, д 7",55.939095,37.547253
ee447ec4-26c2-4e0a-ac69-9f40a6db0bb1,"г Москва, линия 5-я Северная, д 16",55.939151,37.548088
540e55e1-3017-455d-9287-fe9ddafcb9bd,"г Москва, ул Вучетича, д 11 к 1",55.809859,37.558302
8ad60578-6f00-49b2-b7eb-af5a4f13bb17,"г Москва, ул Вучетича, д 11 к 2",55.809454,37.557655
ca5e4eb7-0105-4a23-8a7a-596d33f2ad70,"г Москва, ул Вучетича, д 5",55.807476,37.55965
0c59be25-b814-4ea2-95c6-3d29559108d4,"г Москва, ул Башиловская, д 6",55.795282,37.57713
1567387a-df38-4e90-91c8-25156a4ef130,"г Москва, ул Вучетича, д 28 к 1",55.813034,37.55726
f2b1c717-40a9-498e-92b3-4fea384486e9,"г Москва, проезд Шокальского, д 29 к 2",55.88127,37.646076
809bbc42-dbe2-4659-aef0-0dfe371706d6,"г Москва, ул 1-я Бебеля, д 7А",55.794064,37.571163
2cbbf112-0794-4bd6-8650-ce95627f89bc,"г Москва, ул Вучетича, д 24",55.812454,37.55804
318b89fe-a467-4c45-90a6-f070db7d700b,"г Москва, проезд Шокальского, д 49 к 2",55.883378,37.655598
4873a51c-1eea-44a1-a5ad-b41189b5081d,"г Москва, проезд Шокальского, д 13",55.87638,37.644162
27bb2eb4-eeee-4d95-999c-eff9330419fb,"г Москва, Студёный проезд, д 24",55.891567,37.66594
31a63e7a-34d3-486c-a8a1-e112ed22ed27,"г Москва, проезд Шокальского, д 41 к 1",55.882366,37.652912
a46eae52-f058-4c83-85cb-1f5f9dcb1dc9,"г Москва, ул Молодцова, д 9",55.877642,37.638952
6b770efe-0043-4332-bc36-57219bac2d15,"г Москва, Студёный проезд, д 15",55.89342,37.66724
defce777-af24-40dc-834a-9086487c9f43,"г Москва, проезд Шокальского, д 31 к 2",55.882081,37.647334
48bf6f50-ad67-44f1-9448-3cde5aa20eec,"г Москва, ул Вучетича, д 8",55.80915,37.56125
0417f691-a848-4d30-83d1-30566a754c75,"г Москва, проезд Шокальского, д 21",55.879601,37.643929
7658d730-6419-46b7-bd20-33b41da2b82a,"г Москва, Студёный проезд, д 32 к 2",55.892102,37.669818
7dfb0364-577d-42d0-8bed-d9fbd16bf30d,"г Москва, Студёный проезд, д 38 к 1",55.892002,37.67272
3ffdb89f-c1b9-465d-8e76-f70d67640189,"г Москва, проезд Шокальского, д 7 к 1",55.874551,37.644324
5009f0dd-4ef5-430e-80dc-db2a7a28ed57,"г Москва, Студёный проезд, д 13",55.893486,37.66602
02a4b8e2-37b0-486b-bf88-6c5c551e29c0,"г Москва, проезд Шокальского, д 35",55.882107,37.648563
5ba096a8-f650-46db-8991-cc87889de675,"г Москва, ул Нижняя Масловка, д 6 к 1",55.792377,37.581065
856b0469-d939-483b-8d72-c3d5dcfceebe,"г Москва, ул Полтавская, д 4",55.794092,37.574103
e05188c0-69b2-4a07-a2ef-c1702857c539,"г Москва, ул Полярная, д 2 к 1",55.872173,37.6403
d4ae0371-f18b-4c37-a860-8f3daf46247a,"г Москва, ул Полярная, д 12",55.875632,37.6395
1c43410f-0722-47b6-9103-8329e357cabd,"г Москва, проезд Шокальского, д 33",55.882707,37.648349
fa77c22f-cf65-4bf7-bcd0-4e898c80c6d1,"г Москва, Студёный проезд, д 38 к 2",55.890705,37.67261
9d417c23-06dd-49a6-a9e2-568bcb344d49,"г Москва, проезд Шокальского, д 67 к 1",55.885452,37.670734
63f647cc-fd7b-43e1-a6d1-7583b9753793,"г Москва, ул Осташковская, д 30",55.892117,37.674813
dee7c186-43da-4f27-8c25-55f210681b7d,"г Москва, 3-й Нижнелихоборский проезд, д 16 к 1",55.84631,37.571624
f8842dcf-1208-4a01-bca6-c6548ec8ec99,"г Москва, ул Грекова, д 2",55.88358,37.66214
c5f3773d-7eef-49cd-b13f-58625c8c4fe7,"г Москва, ул Линии Октябрьской Железной Дороги, д 6",55.842534,37.565964
a7a10cd5-6e2d-4ec6-9f7b-0fe2b7bdf072,"г Москва, ул Широкая, д 17 к 6",55.888725,37.66865
2d62b04c-c62d-4c0a-bb1a-b38d0645a49e,"г Москва, Бескудниковский б-р, д 40 к 1",55.874243,37.549444
bdf59312-f76a-4422-b95d-855e9c97bd4b,"г Москва, проезд Шокальского, д 69",55.88484,37.67122
867b404f-4cd0-416a-a362-fa0b11cca67e,"г Москва, Дмитровское шоссе, д 101 к 1",55.875723,37.545779
e3893f76-dd7c-4eb0-9cc2-1173fd1ce54b,"г Москва, Локомотивный проезд, д 13",55.842555,37.575037
cbffe3ac-9137-492f-9907-a5b1252535ad,"г Москва, Дмитровское шоссе, д 50 к 1",55.845572,37.569351
0dabfb28-a924-45c3-a19e-e67dcea6b060,"г Москва, ул Селигерская, д 28",55.868664,37.54826
abba3b53-27d2-4914-8948-e41c9a6097f4,"г Москва, Дмитровское шоссе, д 103",55.876319,37.545608
9c0917af-7ce1-4a9b-b349-bb3c501206ff,"г Москва, 3-й Нижнелихоборский проезд, д 2 к 1",55.84491,37.563305
c85e398b-7e55-42aa-8eeb-f7c7bb73a861,"г Москва, Бескудниковский б-р, д 46 к 3",55.874794,37.5448
38a1b031-ac8f-477d-a8e3-b50740ebccfc,"г Москва, Дмитровское шоссе, д 42",55.842221,37.570573
c65cb15f-628d-4684-b430-dddb6b8cc842,"г Москва, Бескудниковский б-р, д 40 к 3",55.874102,37.551232
ee9c9be3-8b8f-4216-b353-89024a48001b,"г Москва, ул Широкая, д 15 к 1",55.888508,37.666045
29e025a0-6eee-4d9b-93c0-e2789b78a69e,"г Москва, Дмитровское шоссе, д 44 к 1",55.843176,37.571219
4faa36aa-e287-480b-97e6-34f90124af5a,"г Москва, Бескудниковский б-р, д 48 к 1",55.873587,37.540838
c61b01a4-16ac-4215-9c57-33b15ad642d2,"г Москва, 3-й Нижнелихоборский проезд, д 8",55.845547,37.56628
ee3974b8-218a-4fa5-9029-f6ae3cdfb132,"г Москва, ул 800-летия Москвы, д 20",55.878975,37.554295
2a906b72-13a2-4ba0-bc49-5d57c655b02f,"г Москва, Дмитровское шоссе, д 105 к 1",55.876809,37.54559
55fb7d27-49cd-4317-8d12-154633d007f6,"г Москва, Дмитровское шоссе, д 32 к 3",55.839527,37.575558
8c508cc2-2d64-4b3e-8f6e-e788f79421b9,"г Москва, ул 800-летия Москвы, д 22 к 2",55.879204,37.55654
71a0e4fe-54a1-4fdd-9cfd-058d52c080d1,"г Москва, Локомотивный проезд, д 7",55.839997,37.57713
7a531698-e4e4-464a-b0ab-162572d98277,"г Москва, ул Водопьянова, д 3 к 2",55.907011,37.564248
e2045dce-a0c6-4b68-9909-cb10bee2cac4,"г Москва, ул Водопьянова, д 3 к 3",55.906842,37.563637
a46ea0fd-edb4-4ee3-b9fb-4945d16659cf,"г Москва, Огородный проезд, д 21",55.816673,37.59639
ef3c0075-62b5-428f-a31c-528ddbb5bce3,"г Москва, проезд Добролюбова, д 5",55.810055,37.589302
742503c3-516b-48e1-9cbc-f49685f075f5,"г Москва, ул Добролюбова, д 23",55.818751,37.591377
b14df380-324e-498a-bea6-65c8231e3eab,"г Москва, ул Руставели, д 6А к 3",55.811791,37.589814
ccfdef49-ad56-4693-8162-7b596fcc0acf,"г Москва, ул Гончарова, д 17 к 2",55.816364,37.588575
c6d68c26-32ab-41ae-a725-4426f7c035ee,"г Москва, ул Псковская, д 5 к 3",55.905068,37.547926
e6d29d8b-e887-44dd-bece-2d8b5bc0301a,"г Москва, ул Руставели, д 13/12 к 2",55.814347,37.594592
ac7462f6-d6b6-4f54-82c7-0f4e7bf45a22,"г Москва, Берёзовая аллея, д 7",55.85224,37.610996
9b0932c9-a401-4bf6-8433-ebce21b7efa4,"г Москва, Берёзовая аллея, д 5",55.853708,37.609937
ecc685fa-4b79-4731-9b22-7f44e3f1bf9b,"г Москва, ул Олонецкая, д 15Б",55.852734,37.615677
76f1be34-6c73-44be-b559-d8b77ad03a33,"г Москва, ул Декабристов, д 38",55.859332,37.616701
4af2ff8e-0bea-44d1-a450-45d220f5cfb4,"г Москва, проезд Якушкина, д 2",55.858383,37.6101
d64d68e1-d83e-4f3b-bae6-7adb62a0996c,"г Москва, ул Руставели, д 6 к 5",55.81223,37.588287
f18f8980-a0a1-4ae0-a404-d13be9af7973,"г Москва, ул Гончарова, д 13",55.815438,37.586122
73b839b2-92e1-41d9-829b-1b2c870a85da,"г Москва, ул Руставели, д 10 к 2",55.811857,37.592069
6e7ef39f-8acd-4ac8-8927-55d20aec7a51,"г Москва, Берёзовая аллея, д 17 к 1",55.850914,37.617536
f1bba991-6aae-47ac-ae7b-5eba79f35c34,"г Москва, ул Отрадная, д 13",55.855916,37.615156
398aade5-9d05-4c57-a0ff-44785e7d9ae0,"г Москва, ул Руставели, д 10 к 3",55.811513,37.592186
9d5f6dd7-a697-4e1b-b1aa-3d02cddeb2a8,"г Москва, Сигнальный проезд, д 16 к 1",55.851104,37.601476
d9536bc4-d996-4afe-bdea-c2f76de9fde1,"г Москва, ул Декабристов, д 36Б",55.8579236,37.6173238
58bd2d08-2e22-4dcc-9505-2c37061507ed,"г Москва, ул Олонецкая, д 25",55.857644,37.619603
cea702a7-d764-46c7-9b32-bb878b428752,"г Москва, ул Фонвизина, д 10А",55.818513,37.587075
83703549-fbf5-4875-b2e1-ed3fafe4b3cb,"г Москва, ул Руставели, д 4 к 1",55.812145,37.58711
d14a51e8-b3a5-4b3e-911b-de6055683480,"г Москва, ул Декабристов, д 20 к 1",55.86303,37.606954
42499a04-9de7-4cfa-9139-05b9a65ea19b,"г Москва, ул Декабристов, д 26",55.861047,37.6097996
83a49412-139c-4fdc-b643-b8fd25b195fb,"г Москва, ул Отрадная, д 18А",55.854406,37.614608
15f3483e-be3e-4ab7-b3ee-e7597adf3a15,"г Москва, ул Отрадная, д 3",55.858973,37.605481
f8f79dbf-1912-4833-afdc-3f2a4f668877,"г Москва, ул Академика Комарова, д 12",55.8303341,37.5899168
321f7898-d9cd-4c42-afc7-54e14bcbf013,"г Москва, ул Академика Комарова, д 1",55.829674,37.598698
6b5c6b5e-8f7b-4e4a-adc7-c9704bfe8226,"г Москва, ул Ботаническая, д 10",55.845276,37.58555
d8e75acf-9cbb-458f-95d3-b750501dd16f,"г Москва, ул Академика Комарова, д 11Г",55.8288157,37.5884372
10b0ca25-549f-42bf-bcc9-04aec8c145b0,"г Москва, ул Хачатуряна, д 22Б",55.861412,37.606953
b28f0e7f-c866-4bf8-9671-2ab2e8fb9a71,"г Москва, ул Широкая, д 4 к 2",55.886684,37.64853
c8fcfa45-a578-4dd9-9bde-1c17b08c9220,"г Москва, ул Отрадная, д 7",55.857462,37.610089
41533689-02eb-49e5-bbae-d773bc5ffb8d,"г Москва, ул Академика Комарова, д 3Б",55.829105,37.596104
4baafd60-759e-43d7-a87a-f1bd1cde8bea,"г Москва, Петровско-Разумовский проезд, д 25 к 1",55.801961,37.563817
968381d1-cf0a-4e7e-9645-9c4f45fc3975,"г Москва, ул Тихомирова, д 3",55.884211,37.64692
8f6dfc42-f44c-4b75-bd10-f69867d311cf,"г Москва, Петровско-Разумовский проезд, д 24 к 2",55.801931,37.565084
3240eaaa-7f4f-4e56-9e43-75216b81fa12,"г Москва, ул Ботаническая, д 14Б",55.846275,37.587847
66da3e38-7527-4686-81b4-be0c5fcc5906,"г Москва, 4-й Вятский пер, д 24 к 2",55.80084,37.568398
b834c265-f417-4be3-9189-fba82ee270d1,"г Москва, ул Академика Комарова, д 11В",55.82877,37.588448
cd39fce1-e47c-46f9-9356-0fa880945023,"г Москва, ул Тихомирова, д 11 к 2",55.886196,37.648492
2439ff06-e614-4431-9dcb-743bd42043a2,"г Москва, ул Академика Комарова, д 13А",55.828823,37.587692
4b2867af-dc33-458a-9d8f-1127c3baf15d,"г Москва, Петровско-Разумовский проезд, д 24 к 1",55.802353,37.566376
d5ce8ecc-d085-4c03-9d81-6c603812792a,"г Москва, ул Академика Комарова, д 3А",55.829147,37.597286
71ff0505-23a5-43bd-b1c5-dbe25aaea5ca,"г Москва, ул 1-я Хуторская, д 16/26 к 4",55.8051193,37.5761536
28a31e8f-d354-4f76-ba5e-bf20be6eec7b,"г Москва, Петровско-Разумовский проезд, д 24 к 15",55.803,37.566
20d0f0bf-e5d0-4d96-9822-245c714acc04,"г Москва, ул Широкая, д 7 к 1",55.888876,37.656757
e7567b26-c544-4f6b-b5cf-7210f4d342ef,"г Москва, ул Академика Комарова, д 5В",55.828568,37.595455
54e8405e-e586-46e7-88f1-3bdb84d10223,"г Москва, Студёный проезд, д 4 к 1",55.893405,37.655679
2a59f087-feba-4128-b688-3e225c4e6a01,"г Москва, ул Башиловская, д 19",55.799892,37.575317
28cf3b07-436e-40bd-bacf-284fae45b7dc,"г Москва, Петровско-Разумовский проезд, д 16 к 2",55.79872,37.56935
25370572-96cc-49fe-b8d3-8460daaf5821,"г Москва, ул Башиловская, д 25",55.80338,37.573673
9d6265e6-d9f3-4aaa-9b92-d2697f80dc54,"г Москва, ул Полтавская, д 16 к 2",55.798859,37.5739613
32616aed-e2e9-4c1b-8619-addb6b39dfd3,"г Москва, ул Башиловская, д 29",55.805402,37.572504
ac1e8c5a-5272-44a1-a177-6e693eaf0760,"г Москва, Вокзальный пер, д 8 к 2",55.817259,37.514877
cd7ac481-c526-460b-a9d0-aa7dc725d7b3,"г Москва, 2-й Новоподмосковный пер, д 3",55.818043,37.509296
3bf4690d-2539-4369-b37a-97803d923a5b,"г Москва, ул Приорова, д 1",55.8168,37.53085
b7e96c22-717d-4fdd-aa5d-1b4756eba441,"г Москва, ул Милашенкова, д 12Г",55.826385,37.5862
84a32183-fdd9-4e8d-ad30-b8b0c64e5186,"г Москва, ул Полтавская, д 16 к 1",55.798813,37.573242
1cd6b0cb-0e18-413c-9c8e-9160d5a42803,"г Москва, ул Башиловская, д 32",55.806332,37.573016
a3fde2aa-a465-44e8-9873-a4efd68a9194,"г Москва, ул Космонавта Волкова, д 15 к 2",55.816824,37.514176
1817c328-9791-40e9-8112-fbfdf4887e93,"г Москва, ул Милашенкова, д 12А",55.828037,37.583637
7081016b-e25f-450d-8fad-0a1720d1bd5e,"г Москва, ул Яблочкова, д 16",55.819939,37.581514
ebab1829-fa70-4050-99ea-7f2df287869b,"г Москва, ул Яблочкова, д 30А",55.8256863,37.5809915
2db99d22-22c4-45ff-95cc-19af0bff6033,"г Москва, ул Милашенкова, д 7 к 1",55.823666,37.58553
38a78a20-9761-4bf9-92b7-464abbb1dc50,"г Москва, ул Приорова, д 2",55.817689,37.532619
8dab3021-d584-48df-ab1c-1f73b2da3f2a,"г Москва, ул Хуторская 2-я, д 19 к 2",55.806065,37.575054
f47512be-3204-4477-894a-258c80b8a73a,"г Москва, ул Космонавта Волкова, д 5 к 1",55.81638,37.507683
49996733-b855-4a02-bb9b-3d7b61f256e5,"г Москва, ул Яблочкова, д 31",55.82444,37.57931
217da33d-11f9-4d69-bd80-e5bf1b54dc29,"г Москва, ул Фонвизина, д 4",55.819283,37.582825
f44358ce-6e8b-4457-97b1-2dbaeecb6e8e,"г Москва, ул Приорова, д 2А",55.818245,37.53264
1d46b169-e5e2-44c1-b18f-2b578398c94c,"г Москва, ул Фонвизина, д 4Б",55.818474,37.583824
788c949e-817c-4f0b-afa8-0990f8f47250,"г Москва, ул Фонвизина, д 18",55.821113,37.591431
561eb534-9f90-4c09-b69c-f655350fb4b7,"г Москва, ул Большая Академическая, д 12/18 к 2",55.821183,37.526977
46b14992-5bd8-44bb-976b-c42bd99416aa,"г Москва, ул Яблочкова, д 31 к 3",55.8240332,37.5764544
f3c69221-79cc-4221-9fd4-50d9398695e7,"г Москва, ул Клары Цеткин, д 9 к 2",55.817937,37.516539
0a754521-a076-4f8b-8aa2-a36ffbbbea7c,"г Москва, ул Милашенкова, д 3 к 2",55.82211,37.584984
965b916a-044b-45c1-b1d3-d63aeac1f32e,"г Москва, ул Приорова, д 4",55.8180553,37.5318175
1901b60e-8806-4dbe-a793-a272af0fe3b3,"г Москва, ул Яблочкова, д 34",55.82624,37.579906
2a9a388b-b8d2-432d-a4c0-a36a0b6e9915,"г Москва, ул Яблочкова, д 37",55.82692,37.57872
3834e903-ae84-44dd-a12a-cc54a716a275,"г Москва, Шенкурский проезд, д 14",55.897417,37.591773
4c0cc812-e927-4f7b-a9ae-cc3d4dd14b96,"г Москва, ул Мурановская, д 13Б",55.89422,37.59751
edd10a7d-09e5-4c60-a772-068fd2bad242,"г Москва, Шенкурский проезд, д 10В",55.894413,37.596535
6783494b-6b17-4d78-85a1-a24466298376,"г Москва, ул Инженерная, д 2",55.88049,37.585359
d2726078-919a-435f-aca6-b697a5e11ea0,"г Москва, ул Лескова, д 9Б",55.899685,37.597584
d18884c8-c94f-421d-8f83-82d13edc696f,"г Москва, ул Яблочкова, д 45",55.829272,37.5769257
5e40198d-8cc2-479c-83ba-c8af098a5ff0,"г Москва, Алтуфьевское шоссе, д 88",55.899204,37.589015
8a3c081f-9576-48c8-aae0-2909ea5d4f15,"г Москва, ул Стандартная, д 7",55.88187,37.582905
9d753dd1-6f3f-4f44-b931-8d6629d147d7,"г Москва, Карельский б-р, д 26",55.897053,37.53862
ae5f1e7f-0555-4861-8c1b-e999aa57942f,"г Москва, Дмитровское шоссе, д 129 к 1",55.887917,37.541467
a196e960-3cef-4f85-b41c-ea6a18207072,"г Москва, Дмитровское шоссе, д 125 к 1",55.886539,37.541575
6ccafc78-e6f9-4715-b280-7da098130b45,"г Москва, ул Лобненская, д 9",55.889028,37.537865
ebf25716-5f63-406a-ae7f-9c09c52d71a5,"г Москва, ул Вагоноремонтная, д 5А",55.897624,37.540057
5b4e8b53-3011-47db-ac8a-cbe6af1b6f36,"г Москва, ул Яхромская, д 9 к 3",55.885136,37.53858
f96c20a9-dc1d-494a-bc3f-027b3d34829c,"г Москва, ул Инженерная, д 28",55.880586,37.574723
236c8f71-8743-4723-be95-47a89c429dc7,"г Москва, Алтуфьевское шоссе, д 82",55.894712,37.588943
a289f3ea-75fb-42a2-b942-dda7e81148aa,"г Москва, ул Мурановская, д 15",55.894232,37.601178
c6171bd5-7d26-4ceb-b2fd-d91545d85d8c,"г Москва, Дмитровский проезд, д 4 к 2",55.810597,37.577229
098037a8-bb38-463c-b26c-239c043cf5ab,"г Москва, ул Лескова, д 9А",55.89897,37.598656
e20f499d-3a10-4720-8e81-fcc6a96f53fd,"г Москва, Путевой проезд, д 20 к 1",55.8752073,37.5766278
c95d1ab9-83ee-4904-b6d9-af1a193b7809,"г Москва, ул Яхромская, д 4",55.883045,37.539455
2bac1000-6716-4f21-95d0-ad5fa0f0a762,"г Москва, ул Стандартная, д 15 к 2",55.881434,37.578496
9e1c0215-2df7-43f7-8df9-ba82085301d1,"г Москва, ул Яхромская, д 1А",55.881668,37.538357
75029229-d7e8-439f-8619-06f88c51493d,"г Москва, ул Стандартная, д 31",55.882088,37.573536
95a451a1-b7ff-40dc-89f7-13f2240f8768,"г Москва, Дмитровский проезд, д 4 к 3",55.81111,37.57697
3d83f207-c338-45d1-b16e-53ec693e4874,"г Москва, Дмитровский проезд, д 6 к 1",55.8100185,37.5766297
5e7adff0-a515-4ce7-851a-c800256261bf,"г Москва, Красностуденческий проезд, д 23",55.82357,37.55991
2a89b68b-921a-4d5b-8ccc-f9432a753409,"г Москва, ул Костякова, д 11 к 1",55.814067,37.570249
cfb0d69e-3130-495a-9488-c956ea2df457,"г Москва, ул Академика Королева, д 14",55.82221,37.60169
ea9c3259-f6e6-43fd-962a-9ce5eda16796,"г Москва, ул Дубки, д 13",55.823067,37.562237
38a5717f-1d75-4442-95bc-506634baec6a,"г Москва, ул Тимирязевская, д 16",55.814168,37.566404
3e9d5f9a-b2b6-417c-af8b-d4bad1dcf13f,"г Москва, ул Костякова, д 2/6",55.809914,37.57457
774a68b3-1f6c-4c74-8809-692d007fe1f6,"г Москва, ул Дубки, д 11",55.82258,37.56151
9e28bfbd-0459-413c-977e-79869b9ebdcb,"г Москва, ул Тимирязевская, д 32 к 1",55.8213,37.560628
61c5b965-d77a-40e8-995e-e96402e488a4,"г Москва, ул Академика Королева, д 26",55.82269,37.599182
ca96f34d-71d9-4c4c-af15-94fe12181824,"г Москва, ул Костякова, д 17 к 2",55.8151991,37.5671208
49df7fbb-9135-46e9-9591-b97e04eddb61,"г Москва, ул Тимирязевская, д 6",55.810015,37.569998
ee2abd9e-5824-4ef5-a8f5-08dbd72e1077,"г Москва, ул Тимирязевская, д 18 к 2",55.8162455,37.5655649
954237cd-15ab-4c8d-9c1a-2fb48351055b,"г Москва, ул Тимирязевская, д 18 к 1",55.8164,37.56459
8dd7e559-51f9-4354-9166-84cd66e43995,"г Москва, Чистопрудный б-р, д 12 к 5",55.760975,37.642483
0958f701-1a8f-468e-8ce0-e243e3ca4dbc,"г Москва, Чистопрудный б-р, д 11 стр 2",55.76264,37.64477
9b38ef04-8102-4586-8acb-2c1d4fb5d498,"г Москва, Чистопрудный б-р, д 14 стр 3",55.759897,37.644477
db27c187-cf97-4faf-a652-15c3cef2c25a,"г Москва, Чистопрудный б-р, д 15 стр 2",55.762358,37.645393
247c3472-1edd-458d-bf43-8b42e741c927,"г Москва, Колпачный пер, д 6 стр 5",55.758043,37.641
874a9fae-6a96-4af6-b410-690ec9d3d3cf,"г Москва, Лялин пер, д 7/2 стр 1",55.7596,37.652473
57246172-30ab-4c1a-ae25-0aaf8c3ff83d,"г Москва, Гусятников пер, д 3/1 стр 1",55.76516,37.6402
2ba02986-f1c7-4cbe-9e5b-5b1bfe99cdbc,"г Москва, Сверчков пер, д 10 стр 1",55.76017,37.640495
86acf3d6-1893-4f42-bb80-26b6a53e3c2c,"г Москва, Архангельский пер, д 7 стр 1",55.761188,37.637641
c2c9cc64-fae1-4dfe-93b6-cf6a2b8a72fa,"г Москва, ул Жуковского, д 4 стр 3",55.76317,37.64408
bfb7e9af-0610-470a-9d0c-8adb6bee949f,"г Москва, ул Покровка, д 27 стр 1",55.760195,37.648097
ec8191b2-2fdc-401e-b131-3775e25e8e1d,"г Москва, Фурманный пер, д 5",55.763832,37.648132
9643c2d0-5bfa-4d4a-b13e-e53c0e9588d7,"г Москва, ул Покровка, д 20/1 стр 1",55.758675,37.647182
54d01c58-652e-47b8-806f-759fcc62caa6,"г Москва, Подсосенский пер, д 5А",55.758144,37.65098
54db806a-efcb-49f0-9d8d-5952d22aed9a,"г Москва, ул Маросейка, д 13 стр 2",55.758433,37.636491
942cca3c-cab5-4388-a801-ca5613c88f82,"г Москва, Лялин пер, д 24-26 стр 2",55.756812,37.653164
b500a628-c7b4-45ab-b506-3a7d3afd536b,"г Москва, Уланский пер, д 11А",55.768745,37.63827
82db6892-94fa-40d9-9597-a5d74f473fbd,"г Москва, Лялин пер, д 24-26 стр 2А",55.757242,37.652912
d0b251cd-6d34-42b8-b0c2-dba80c211d9f,"г Москва, Сверчков пер, д 10",55.760221,37.640156
7bcd6b55-a204-43bd-95a0-50617e7fd2a3,"г Москва, ул Покровка, д 3/7 стр 1Б",55.759172,37.640461
